Start time: 1725074971
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.92,   22.95,  91.80,      0.125,    3.16,   10.62,  84.92,     0.250,    2.05,   32.75, 131.01
            1,      0.750,    3.71,   54.31,  72.41,      0.375,    3.68,   27.35,  72.94,     0.750,    3.19,   63.11,  84.15
            2,      1.250,    3.80,   88.37,  70.70,      0.625,    3.75,   44.73,  71.56,     1.250,    3.32,  100.98,  80.78
            3,      1.750,    3.93,  119.44,  68.25,      0.875,    3.90,   60.30,  68.92,     1.750,    3.52,  133.27,  76.15
            4,      2.250,    3.97,  151.98,  67.55,      1.125,    4.00,   75.46,  67.08,     2.250,    3.67,  164.44,  73.08
            6,      3.250,    4.20,  207.92,  63.97,      1.625,    4.16,  104.78,  64.48,     3.250,    3.87,  225.43,  69.36
            8,      4.250,    4.51,  253.07,  59.55,      2.125,    4.50,  126.65,  59.60,     4.250,    4.17,  273.85,  64.43
           12,      6.250,    5.47,  306.55,  49.05,      3.125,    5.45,  153.92,  49.25,     6.250,    6.27,  267.49,  42.80
           16,      8.250,    6.59,  335.95,  40.72,      4.125,    6.55,  169.03,  40.98,     8.250,    8.11,  272.93,  33.08
           20,     10.250,    8.24,  333.87,  32.57,      5.125,    8.27,  166.33,  32.46,    10.250,   10.19,  269.99,  26.34
           24,     12.250,   10.54,  312.13,  25.48,      6.125,   10.51,  156.38,  25.53,    12.250,   12.22,  269.01,  21.96
           28,     14.250,   11.51,  332.22,  23.31,      7.125,   11.45,  167.11,  23.45,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.05,  334.36,  20.58,      8.125,   13.02,  167.46,  20.61,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.51,  16.54,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.66,  331.17,  13.66,     12.125,   19.61,  165.94,  13.69,    24.250,   24.52,  265.52,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.89,  11.60,    28.250,   28.74,  263.84,   9.34
           64,     32.250,   26.66,  324.71,  10.07,     16.125,   26.72,  161.98,  10.05,    32.250,   33.08,  261.70,   8.11
           80,     40.250,   32.95,  327.94,   8.15,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.69,   6.43
          104,     52.250,   43.56,  322.01,   6.16,     26.125,   43.48,  161.28,   6.17,    52.250,   54.63,  256.75,   4.91
          120,     60.250,   50.74,  318.74,   5.29,     30.125,   51.31,  157.59,   5.23,    60.250,   63.17,  256.01,   4.25
          128,     64.250,   55.12,  312.92,   4.87,     32.125,   55.18,  156.29,   4.87,    64.250,   67.51,  255.46,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.87,  161.06,   4.01,    80.250,   86.13,  250.10,   3.12
          192,     96.250,   83.02,  311.21,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.61,  314.09,   2.45,     64.125,  109.73,  156.88,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.21,  309.02,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.24,  249.74,   1.56
          512,    256.250,  225.54,  304.99,   1.19,    128.125,  225.57,  152.47,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725075126
