Start time: 1725074451
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.85,  91.40,      0.125,    3.20,   10.49,  83.89,     0.250,    2.12,   31.66, 126.62
            1,      0.750,    3.79,   53.19,  70.92,      0.375,    3.78,   26.63,  71.01,     0.750,    3.33,   60.42,  80.56
            2,      1.250,    3.87,   86.79,  69.43,      0.625,    3.88,   43.23,  69.17,     1.250,    3.45,   97.26,  77.81
            3,      1.750,    3.98,  117.88,  67.36,      0.875,    3.93,   59.72,  68.25,     1.750,    3.69,  127.24,  72.71
            4,      2.250,    4.13,  146.24,  65.00,      1.125,    4.08,   74.09,  65.86,     2.250,    3.70,  163.37,  72.61
            6,      3.250,    4.30,  203.08,  62.48,      1.625,    4.25,  102.71,  63.21,     3.250,    3.98,  219.20,  67.45
            8,      4.250,    4.56,  250.08,  58.84,      2.125,    4.53,  125.98,  59.28,     4.250,    4.24,  269.07,  63.31
           12,      6.250,    5.50,  304.76,  48.76,      3.125,    5.50,  152.46,  48.79,     6.250,    6.30,  266.18,  42.59
           16,      8.250,    6.64,  333.72,  40.45,      4.125,    6.61,  167.65,  40.64,     8.250,    8.16,  271.36,  32.89
           20,     10.250,    8.28,  332.26,  32.42,      5.125,    8.33,  165.07,  32.21,    10.250,   10.22,  269.09,  26.25
           24,     12.250,   10.56,  311.51,  25.43,      6.125,   10.54,  155.95,  25.46,    12.250,   12.24,  268.70,  21.93
           28,     14.250,   11.54,  331.44,  23.26,      7.125,   11.48,  166.57,  23.38,    14.250,   14.30,  267.44,  18.77
           32,     16.250,   13.07,  333.82,  20.54,      8.125,   13.05,  167.15,  20.57,    16.250,   16.12,  270.53,  16.65
           40,     20.250,   16.26,  334.27,  16.51,     10.125,   16.23,  167.49,  16.54,    20.250,   20.33,  267.35,  13.20
           48,     24.250,   19.64,  331.44,  13.67,     12.125,   19.63,  165.84,  13.68,    24.250,   24.52,  265.43,  10.95
           56,     28.250,   23.13,  327.81,  11.60,     14.125,   23.15,  163.77,  11.59,    28.250,   28.77,  263.63,   9.33
           64,     32.250,   26.68,  324.46,  10.06,     16.125,   26.75,  161.83,  10.04,    32.250,   33.10,  261.50,   8.11
           80,     40.250,   33.01,  327.32,   8.13,     20.125,   32.94,  164.03,   8.15,    40.250,   41.80,  258.49,   6.42
          104,     52.250,   43.56,  321.96,   6.16,     26.125,   43.74,  160.33,   6.14,    52.250,   54.67,  256.57,   4.91
          120,     60.250,   50.77,  318.57,   5.29,     30.125,   51.35,  157.48,   5.23,    60.250,   63.24,  255.75,   4.24
          128,     64.250,   55.16,  312.69,   4.87,     32.125,   55.22,  156.17,   4.86,    64.250,   67.56,  255.29,   3.97
          160,     80.250,   66.93,  321.85,   4.01,     40.125,   66.92,  160.95,   4.01,    80.250,   86.17,  249.99,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.86,  155.90,   3.24,    96.250,  103.36,  249.96,   2.60
          256,    128.250,  109.67,  313.91,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.79,  249.85,   1.95
          320,    160.250,  139.28,  308.86,   1.93,     80.125,  139.38,  154.31,   1.93,   160.250,  172.31,  249.64,   1.56
          512,    256.250,  225.65,  304.84,   1.19,    128.125,  225.67,  152.41,   1.19,   256.250,  275.72,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074608
