Start time: 1725074802
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.19,   21.04,  84.18,      0.125,    3.42,    9.82,  78.58,     0.250,    2.47,   27.18, 108.72
            1,      0.750,    3.73,   53.95,  71.93,      0.375,    3.77,   26.74,  71.30,     0.750,    3.52,   57.11,  76.15
            2,      1.250,    3.84,   87.31,  69.85,      0.625,    3.86,   43.43,  69.49,     1.250,    3.62,   92.62,  74.09
            3,      1.750,    3.95,  118.84,  67.91,      0.875,    3.95,   59.48,  67.98,     1.750,    3.72,  126.38,  72.22
            4,      2.250,    4.04,  149.54,  66.46,      1.125,    4.04,   74.77,  66.46,     2.250,    3.81,  158.73,  70.55
            6,      3.250,    4.27,  204.31,  62.87,      1.625,    4.21,  103.64,  63.78,     3.250,    3.97,  219.53,  67.55
            8,      4.250,    4.54,  251.29,  59.13,      2.125,    4.51,  126.40,  59.48,     4.250,    4.21,  270.99,  63.76
           12,      6.250,    5.54,  302.62,  48.42,      3.125,    5.53,  151.72,  48.55,     6.250,    6.33,  265.21,  42.43
           16,      8.250,    6.67,  332.17,  40.26,      4.125,    6.63,  166.89,  40.46,     8.250,    8.18,  270.87,  32.83
           20,     10.250,    8.30,  331.62,  32.35,      5.125,    8.34,  164.90,  32.17,    10.250,   10.23,  268.86,  26.23
           24,     12.250,   10.58,  310.92,  25.38,      6.125,   10.56,  155.62,  25.41,    12.250,   12.26,  268.33,  21.90
           28,     14.250,   11.54,  331.42,  23.26,      7.125,   11.48,  166.56,  23.38,    14.250,   14.31,  267.29,  18.76
           32,     16.250,   13.06,  334.05,  20.56,      8.125,   13.05,  167.10,  20.57,    16.250,   16.12,  270.67,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.64,  331.43,  13.67,     12.125,   19.62,  165.85,  13.68,    24.250,   24.52,  265.51,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.73,  161.94,  10.04,    32.250,   33.06,  261.86,   8.12
           80,     40.250,   32.98,  327.56,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.56,  321.98,   6.16,     26.125,   43.71,  160.44,   6.14,    52.250,   54.64,  256.71,   4.91
          120,     60.250,   50.74,  318.72,   5.29,     30.125,   51.33,  157.53,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.15,  312.72,   4.87,     32.125,   55.20,  156.24,   4.86,    64.250,   67.51,  255.47,   3.98
          160,     80.250,   66.90,  322.00,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.12,  250.13,   3.12
          192,     96.250,   83.00,  311.27,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.07,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.58,  152.47,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074957
