Start time: 1725074626
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.77,   24.27,  97.08,      0.125,    2.85,   11.77,  94.12,     0.250,    1.71,   39.27, 157.07
            1,      0.750,    3.52,   57.26,  76.35,      0.375,    3.51,   28.68,  76.48,     0.750,    2.93,   68.76,  91.68
            2,      1.250,    3.59,   93.41,  74.73,      0.625,    3.58,   46.80,  74.88,     1.250,    3.12,  107.48,  85.98
            3,      1.750,    3.77,  124.61,  71.20,      0.875,    3.70,   63.50,  72.57,     1.750,    3.29,  142.83,  81.62
            4,      2.250,    3.88,  155.50,  69.11,      1.125,    3.84,   78.60,  69.87,     2.250,    3.47,  173.96,  77.31
            6,      3.250,    4.10,  212.94,  65.52,      1.625,    4.02,  108.62,  66.84,     3.250,    3.74,  233.39,  71.81
            8,      4.250,    4.42,  257.88,  60.68,      2.125,    4.40,  129.55,  60.97,     4.250,    4.05,  281.55,  66.25
           12,      6.250,    5.46,  307.39,  49.18,      3.125,    5.42,  154.71,  49.51,     6.250,    6.24,  269.04,  43.05
           16,      8.250,    6.57,  337.28,  40.88,      4.125,    6.54,  169.39,  41.06,     8.250,    8.09,  273.85,  33.19
           20,     10.250,    8.23,  334.36,  32.62,      5.125,    8.24,  166.96,  32.58,    10.250,   10.17,  270.47,  26.39
           24,     12.250,   10.52,  312.49,  25.51,      6.125,   10.50,  156.53,  25.56,    12.250,   12.21,  269.20,  21.98
           28,     14.250,   11.50,  332.68,  23.35,      7.125,   11.43,  167.29,  23.48,    14.250,   14.29,  267.68,  18.78
           32,     16.250,   13.03,  334.87,  20.61,      8.125,   13.02,  167.54,  20.62,    16.250,   16.11,  270.68,  16.66
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.24,  167.39,  16.53,    20.250,   20.32,  267.50,  13.21
           48,     24.250,   19.62,  331.82,  13.68,     12.125,   19.62,  165.86,  13.68,    24.250,   24.51,  265.59,  10.95
           56,     28.250,   23.12,  327.97,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.76,  263.71,   9.33
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.73,  161.95,  10.04,    32.250,   33.09,  261.66,   8.11
           80,     40.250,   32.98,  327.65,   8.14,     20.125,   32.89,  164.26,   8.16,    40.250,   41.75,  258.77,   6.43
          104,     52.250,   43.50,  322.44,   6.17,     26.125,   43.50,  161.21,   6.17,    52.250,   54.63,  256.75,   4.91
          120,     60.250,   50.73,  318.79,   5.29,     30.125,   51.33,  157.55,   5.23,    60.250,   63.18,  255.97,   4.25
          128,     64.250,   55.14,  312.81,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.91,  321.95,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.07,   3.12
          192,     96.250,   83.03,  311.17,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.62,  314.04,   2.45,     64.125,  109.80,  156.77,   2.44,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.36,  154.33,   1.93,   160.250,  172.29,  249.67,   1.56
          512,    256.250,  225.63,  304.87,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.72,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074781
