Start time: 1725074624
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.95,   22.77,  91.09,      0.125,    3.20,   10.48,  83.83,     0.250,    2.15,   31.26, 125.03
            1,      0.750,    3.78,   53.25,  71.00,      0.375,    3.80,   26.49,  70.64,     0.750,    3.28,   61.44,  81.92
            2,      1.250,    3.87,   86.68,  69.35,      0.625,    3.87,   43.32,  69.31,     1.250,    3.44,   97.60,  78.08
            3,      1.750,    3.99,  117.68,  67.24,      0.875,    3.96,   59.30,  67.77,     1.750,    3.60,  130.31,  74.46
            4,      2.250,    4.05,  148.95,  66.20,      1.125,    4.04,   74.69,  66.40,     2.250,    3.74,  161.54,  71.79
            6,      3.250,    4.31,  202.60,  62.34,      1.625,    4.24,  102.90,  63.33,     3.250,    3.99,  218.49,  67.23
            8,      4.250,    4.56,  250.30,  58.89,      2.125,    4.53,  125.92,  59.26,     4.250,    4.26,  267.87,  63.03
           12,      6.250,    5.50,  304.98,  48.80,      3.125,    5.47,  153.47,  49.11,     6.250,    6.27,  267.71,  42.83
           16,      8.250,    6.61,  335.19,  40.63,      4.125,    6.57,  168.67,  40.89,     8.250,    8.13,  272.46,  33.03
           20,     10.250,    8.25,  333.39,  32.53,      5.125,    8.29,  166.05,  32.40,    10.250,   10.19,  269.94,  26.34
           24,     12.250,   10.54,  312.02,  25.47,      6.125,   10.52,  156.32,  25.52,    12.250,   12.23,  268.90,  21.95
           28,     14.250,   11.51,  332.31,  23.32,      7.125,   11.45,  167.07,  23.45,    14.250,   14.30,  267.40,  18.77
           32,     16.250,   13.05,  334.31,  20.57,      8.125,   13.03,  167.35,  20.60,    16.250,   16.12,  270.65,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.66,  331.06,  13.65,     12.125,   19.61,  166.00,  13.69,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.73,  263.96,   9.34
           64,     32.250,   26.65,  324.83,  10.07,     16.125,   26.74,  161.90,  10.04,    32.250,   33.07,  261.81,   8.12
           80,     40.250,   32.95,  327.88,   8.15,     20.125,   32.92,  164.12,   8.15,    40.250,   41.75,  258.78,   6.43
          104,     52.250,   43.51,  322.36,   6.17,     26.125,   43.44,  161.44,   6.18,    52.250,   54.62,  256.79,   4.91
          120,     60.250,   50.75,  318.67,   5.29,     30.125,   51.32,  157.58,   5.23,    60.250,   63.18,  256.00,   4.25
          128,     64.250,   55.13,  312.85,   4.87,     32.125,   55.16,  156.33,   4.87,    64.250,   67.50,  255.50,   3.98
          160,     80.250,   66.89,  322.05,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.26,  249.72,   1.56
          512,    256.250,  225.59,  304.91,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074779
