Start time: 1725074451
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.55,  94.19,      0.125,    2.99,   11.23,  89.84,     0.250,    1.89,   35.60, 142.41
            1,      0.750,    3.56,   56.60,  75.47,      0.375,    3.58,   28.12,  74.98,     0.750,    3.05,   66.05,  88.07
            2,      1.250,    3.65,   92.03,  73.62,      0.625,    3.62,   46.29,  74.07,     1.250,    3.16,  106.08,  84.87
            3,      1.750,    3.77,  124.44,  71.11,      0.875,    3.72,   63.14,  72.16,     1.750,    3.36,  139.89,  79.94
            4,      2.250,    3.90,  155.07,  68.92,      1.125,    3.85,   78.42,  69.71,     2.250,    3.53,  170.91,  75.96
            6,      3.250,    4.12,  212.01,  65.23,      1.625,    4.10,  106.39,  65.47,     3.250,    3.78,  230.98,  71.07
            8,      4.250,    4.46,  255.97,  60.23,      2.125,    4.42,  128.91,  60.66,     4.250,    4.12,  276.70,  65.11
           12,      6.250,    5.47,  306.43,  49.03,      3.125,    5.44,  154.23,  49.35,     6.250,    6.25,  268.61,  42.98
           16,      8.250,    6.58,  336.46,  40.78,      4.125,    6.55,  169.08,  40.99,     8.250,    8.11,  273.24,  33.12
           20,     10.250,    8.23,  334.40,  32.62,      5.125,    8.25,  166.67,  32.52,    10.250,   10.17,  270.44,  26.38
           24,     12.250,   10.53,  312.34,  25.50,      6.125,   10.51,  156.45,  25.54,    12.250,   12.22,  269.18,  21.97
           28,     14.250,   11.50,  332.71,  23.35,      7.125,   11.44,  167.19,  23.46,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.04,  334.57,  20.59,      8.125,   13.02,  167.50,  20.62,    16.250,   16.12,  270.65,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.65,  331.22,  13.66,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.13,  327.84,  11.61,     14.125,   23.15,  163.80,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.74,  161.87,  10.04,    32.250,   33.10,  261.50,   8.11
           80,     40.250,   33.00,  327.41,   8.13,     20.125,   32.94,  163.99,   8.15,    40.250,   41.79,  258.52,   6.42
          104,     52.250,   43.56,  322.02,   6.16,     26.125,   43.75,  160.29,   6.14,    52.250,   54.66,  256.60,   4.91
          120,     60.250,   50.76,  318.60,   5.29,     30.125,   51.36,  157.46,   5.23,    60.250,   63.23,  255.78,   4.25
          128,     64.250,   55.15,  312.73,   4.87,     32.125,   55.21,  156.20,   4.86,    64.250,   67.55,  255.31,   3.97
          160,     80.250,   66.92,  321.90,   4.01,     40.125,   66.92,  160.96,   4.01,    80.250,   86.19,  249.95,   3.11
          192,     96.250,   83.01,  311.25,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.36,  249.96,   2.60
          256,    128.250,  109.67,  313.90,   2.45,     64.125,  109.81,  156.76,   2.44,   128.250,  137.80,  249.83,   1.95
          320,    160.250,  139.28,  308.86,   1.93,     80.125,  139.38,  154.32,   1.93,   160.250,  172.32,  249.63,   1.56
          512,    256.250,  225.66,  304.82,   1.19,    128.125,  225.67,  152.40,   1.19,   256.250,  275.76,  249.45,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074606
