Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    0.24,  275.04,1100.15,      0.125,    0.24,  139.81,1118.48,     0.250,    0.17,  406.72,1626.88
            0,      0.250,    0.26,  263.17,1052.69,      0.125,    0.24,  140.40,1123.16,     0.250,    0.19,  351.36,1405.42
            1,      0.750,    0.25,  811.80,1082.40,      0.375,    0.23,  430.19,1147.16,     0.750,    0.21,  972.59,1296.79
            1,      0.750,    0.21,  949.65,1266.20,      0.375,    0.30,  337.80, 900.79,     0.750,    0.28,  721.60, 962.13
            2,      1.250,    0.26, 1300.56,1040.45,      0.625,    0.23,  745.65,1193.05,     1.250,    0.20, 1669.37,1335.50
            2,      1.250,    0.39,  871.54, 697.23,      0.625,    0.30,  553.70, 885.93,     1.250,    0.24, 1403.95,1123.16
            3,      1.750,    0.29, 1642.52, 938.59,      0.875,    0.31,  752.82, 860.37,     1.750,    0.24, 1949.22,1113.84
            4,      2.250,    0.26, 2350.12,1044.50,      1.125,    0.25, 1203.15,1069.46,     2.250,    0.26, 2350.12,1044.50
            6,      3.250,    0.28, 3138.18, 965.60,      1.625,    0.26, 1684.20,1036.43,     3.250,    0.21, 4235.03,1303.08
            8,      4.250,    0.26, 4371.08,1028.49,      2.125,    0.25, 2254.65,1061.01,     4.250,    0.23, 5025.77,1182.54
           12,      6.250,    0.32, 5326.10, 852.18,      3.125,    0.32, 2613.27, 836.25,     6.250,    0.34, 4949.03, 791.85
            3,      1.750,    0.40, 1165.66, 666.09,      0.875,    0.35,  669.18, 764.77,     1.750,    0.29, 1614.30, 922.46
           16,      8.250,    0.37, 5985.39, 725.50,      4.125,    0.37, 3000.80, 727.47,     8.250,    0.43, 5138.27, 622.82
           20,     10.250,    0.46, 5968.47, 582.29,      5.125,    0.46, 3003.78, 586.10,    10.250,    0.53, 5191.44, 506.48
            4,      2.250,    0.30, 2040.47, 906.88,      1.125,    0.26, 1184.27,1052.69,     2.250,    0.25, 2455.20,1091.20
           24,     12.250,    0.54, 6100.81, 498.02,      6.125,    0.54, 3039.13, 496.18,    12.250,    0.61, 5364.33, 437.90
           28,     14.250,    0.64, 5939.76, 416.83,      7.125,    0.62, 3060.16, 429.50,    14.250,    0.73, 5261.63, 369.24
           32,     16.250,    0.72, 6066.87, 373.35,      8.125,    0.71, 3058.96, 376.49,    16.250,    0.81, 5385.28, 331.40
            6,      3.250,    0.28, 3126.94, 962.13,      1.625,    0.25, 1717.35,1056.83,     3.250,    0.39, 2214.25, 681.31
            8,      4.250,    0.36, 3160.25, 743.59,      2.125,    0.33, 1718.15, 808.54,     4.250,    0.23, 4896.35,1152.08
           40,     20.250,    0.89, 6080.33, 300.26,     10.125,    0.89, 3057.27, 301.95,    20.250,    1.01, 5398.03, 266.57
           12,      6.250,    0.34, 4993.22, 798.92,      3.125,    0.33, 2581.11, 825.96,     6.250,    0.34, 4949.03, 791.85
