Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    0.30,  223.70, 894.78,      0.125,    0.28,  118.15, 945.20,     0.250,    0.24,  275.04,1100.15
            0,      0.250,    0.28,  238.82, 955.29,      0.125,    0.29,  115.31, 922.46,     0.250,    0.24,  277.31,1109.24
            1,      0.750,    0.26,  774.33,1032.44,      0.375,    0.25,  399.46,1065.22,     0.750,    0.23,  886.90,1182.54
            2,      1.250,    0.24, 1375.18,1100.15,      0.625,    0.24,  701.98,1123.16,     1.250,    0.21, 1575.33,1260.26
            3,      1.750,    0.22, 2154.87,1231.36,      0.875,    0.21, 1134.69,1296.79,     1.750,    0.20, 2396.75,1369.57
            1,      0.750,    0.26,  768.42,1024.56,      0.375,    0.26,  394.76,1052.69,     0.750,    0.24,  821.74,1095.65
            2,      1.250,    0.24, 1380.84,1104.67,      0.625,    0.24,  696.15,1113.84,     1.250,    0.23, 1478.17,1182.54
            3,      1.750,    0.23, 2007.53,1147.16,      0.875,    0.23,  999.49,1142.28,     1.750,    0.21, 2215.86,1266.20
            4,      2.250,    0.22, 2708.43,1203.75,      1.125,    0.23, 1330.35,1182.54,     2.250,    0.21, 2889.86,1284.38
            6,      3.250,    0.21, 4057.75,1248.54,      1.625,    0.22, 1956.09,1203.75,     3.250,    0.20, 4276.55,1315.86
            8,      4.250,    0.25, 4563.40,1073.74,      2.125,    0.25, 2281.70,1073.74,     4.250,    0.23, 4960.22,1167.11
           12,      6.250,    0.28, 5886.74, 941.88,      3.125,    0.28, 2985.27, 955.29,     6.250,    0.24, 6875.91,1100.15
           16,      8.250,    0.33, 6772.45, 820.90,      4.125,    0.33, 3335.23, 808.54,     8.250,    0.30, 7308.89, 885.93
           20,     10.250,    0.36, 7707.18, 751.92,      5.125,    0.35, 3941.92, 769.16,    10.250,    0.38, 7298.31, 712.03
            4,      2.250,    0.19, 3145.73,1398.10,      1.125,    0.31,  964.82, 857.62,     2.250,    0.23, 2684.35,1193.05
           24,     12.250,    0.42, 7829.37, 639.13,      6.125,    0.42, 3933.41, 642.19,    12.250,    0.45, 7307.41, 596.52
           28,     14.250,    0.47, 8156.09, 572.36,      7.125,    0.45, 4222.08, 592.57,    14.250,    0.53, 7286.11, 511.31
           32,     16.250,    0.52, 8324.57, 512.28,      8.125,    0.53, 4138.59, 509.37,    16.250,    0.59, 7393.35, 454.98
            6,      3.250,    0.27, 3243.18, 997.90,      1.625,    0.29, 1504.16, 925.64,     3.250,    0.25, 3517.80,1082.40
           40,     20.250,    0.63, 8600.98, 424.74,     10.125,    0.64, 4240.11, 418.78,    20.250,    0.74, 7345.70, 362.75
           48,     24.250,    0.76, 8599.15, 354.60,     12.125,    0.77, 4243.52, 349.98,    24.250,    0.89, 7322.34, 301.95
           56,     28.250,    0.88, 8646.87, 306.08,     14.125,    0.89, 4284.35, 303.32,    28.250,    1.04, 7298.65, 258.36
            8,      4.250,    0.29, 3933.97, 925.64,      2.125,    0.28, 2051.89, 965.60,     4.250,    0.27, 4288.91,1009.16
           64,     32.250,    1.00, 8657.04, 268.44,     16.125,    1.03, 4214.72, 261.38,    32.250,    1.19, 7250.46, 224.82
           80,     40.250,    1.23, 8791.32, 218.42,     20.125,    1.21, 4464.68, 221.85,    40.250,    1.50, 7183.86, 178.48
           12,      6.250,    0.30, 5611.11, 897.78,      3.125,    0.29, 2892.62, 925.64,     6.250,    0.30, 5592.41, 894.78
           16,      8.250,    0.35, 6400.56, 775.83,      4.125,    0.32, 3438.81, 833.65,     8.250,    0.31, 7237.23, 877.24
          104,     52.250,    1.57, 8939.29, 171.09,     26.125,    1.58, 4432.92, 169.68,    52.250,    1.96, 7156.00, 136.96
           20,     10.250,    0.41, 6777.00, 661.17,      5.125,    0.37, 3708.17, 723.55,    10.250,    0.38, 7259.80, 708.27
           24,     12.250,    0.44, 7542.05, 615.68,      6.125,    0.43, 3850.51, 628.65,    12.250,    0.45, 7259.02, 592.57
           28,     14.250,    0.47, 8173.52, 573.58,      7.125,    0.48, 3984.59, 559.24,    14.250,    0.53, 7258.45, 509.37
          120,     60.250,    1.84, 8804.16, 146.13,     30.125,    1.85, 4361.71, 144.79,    60.250,    2.27, 7140.50, 118.51
           32,     16.250,    0.54, 8033.29, 494.36,      8.125,    0.55, 3987.27, 490.74,    16.250,    0.59, 7393.35, 454.98
           40,     20.250,    0.64, 8506.76, 420.09,     10.125,    0.66, 4105.60, 405.49,    20.250,    0.74, 7345.70, 362.75
           48,     24.250,    0.77, 8498.12, 350.44,     12.125,    0.77, 4210.58, 347.26,    24.250,    0.90, 7232.84, 298.26
          128,     64.250,    2.01, 8572.06, 133.42,     32.125,    1.99, 4326.89, 134.69,    64.250,    2.43, 7085.86, 110.29
           56,     28.250,    0.90, 8407.21, 297.60,     14.125,    0.89, 4269.88, 302.29,    28.250,    1.05, 7215.32, 255.41
           64,     32.250,    1.00, 8631.15, 267.63,     16.125,    1.01, 4264.55, 264.47,    32.250,    1.20, 7238.33, 224.44
          160,     80.250,    2.45, 8792.63, 109.57,     40.125,    2.41, 4471.14, 111.43,    80.250,    3.08, 6994.14,  87.15
           80,     40.250,    1.23, 8805.65, 218.77,     20.125,    1.21, 4468.37, 222.03,    40.250,    1.50, 7188.64, 178.60
          104,     52.250,    1.57, 8945.00, 171.20,     26.125,    1.58, 4435.72, 169.79,    52.250,    1.96, 7156.00, 136.96
          192,     96.250,    3.13, 8246.70,  85.68,     48.125,    3.00, 4309.02,  89.54,    96.250,    3.69, 6998.08,  72.71
          120,     60.250,    1.82, 8876.64, 147.33,     30.125,    1.85, 4359.36, 144.71,    60.250,    2.27, 7131.06, 118.36
          128,     64.250,    1.98, 8715.00, 135.64,     32.125,    1.99, 4326.89, 134.69,    64.250,    2.45, 7039.58, 109.57
          160,     80.250,    2.41, 8923.76, 111.20,     40.125,    2.41, 4469.28, 111.38,    80.250,    3.11, 6926.67,  86.31
          256,    128.250,    3.96, 8682.69,  67.70,     64.125,    4.01, 4290.48,  66.91,   128.250,    9.82, 3504.36,  27.32
          192,     96.250,    2.98, 8675.93,  90.14,     48.125,    3.00, 4304.72,  89.45,    96.250,    3.69, 6996.19,  72.69
          320,    160.250,    9.93, 4332.00,  27.03,     80.125,    9.94, 2164.04,  27.01,   160.250,   12.29, 3500.43,  21.84
          256,    128.250,    7.83, 4397.35,  34.29,     64.125,    7.83, 2196.99,  34.26,   128.250,    9.82, 3506.15,  27.34
          320,    160.250,    9.93, 4333.31,  27.04,     80.125,    9.94, 2164.91,  27.02,   160.250,   12.28, 3501.85,  21.85
          512,    256.250,   16.09, 4274.32,  16.68,    128.125,   16.18, 2125.67,  16.59,   256.250,   19.65, 3501.12,  13.66
          512,    256.250,   16.08, 4277.24,  16.69,    128.125,   16.09, 2138.09,  16.69,   256.250,   19.66, 3499.70,  13.66
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Half precision ops,,,,                Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    0.30,  220.75, 883.01,      0.125,    0.29,  115.31, 922.46,     0.250,    0.26,  258.11,1032.44
            0,      0.250,    0.31,  219.31, 877.24,      0.125,    0.28,  119.41, 955.29,     0.250,    0.27,  245.82, 983.28
            1,      0.750,    0.27,  748.43, 997.90,      0.375,    0.26,  382.75,1020.67,     0.750,    0.23,  856.71,1142.28
            1,      0.750,    0.27,  751.22,1001.62,      0.375,    0.27,  377.02,1005.38,     0.750,    0.23,  883.01,1177.35
            2,      1.250,    0.24, 1392.30,1113.84,      0.625,    0.25,  668.41,1069.46,     1.250,    0.22, 1546.29,1237.03
            3,      1.750,    0.23, 2078.59,1187.77,      0.875,    0.21, 1113.18,1272.21,     1.750,    0.20, 2360.61,1348.92
            4,      2.250,    0.21, 2876.09,1278.26,      1.125,    0.20, 1509.95,1342.18,     2.250,    0.19, 3195.66,1420.29
            2,      1.250,    0.23, 1452.57,1162.06,      0.625,    0.23,  726.29,1162.06,     1.250,    0.23, 1471.69,1177.35
            6,      3.250,    0.20, 4340.37,1335.50,      1.625,    0.21, 2067.33,1272.21,     3.250,    0.20, 4406.14,1355.73
            3,      1.750,    0.23, 2042.44,1167.11,      0.875,    0.23, 1030.18,1177.35,     1.750,    0.20, 2291.52,1309.44
            4,      2.250,    0.22, 2732.94,1214.64,      1.125,    0.22, 1366.47,1214.64,     2.250,    0.20, 3050.40,1355.73
            6,      3.250,    0.22, 3929.80,1209.17,      1.625,    0.22, 1973.79,1214.64,     3.250,    0.21, 4115.17,1266.20
            8,      4.250,    0.23, 4875.43,1147.16,      2.125,    0.23, 2458.73,1157.05,     4.250,    0.22, 5138.97,1209.17
            8,      4.250,    0.24, 4834.11,1137.44,      2.125,    0.25, 2263.59,1065.22,     4.250,    0.20, 5592.41,1315.86
           12,      6.250,    0.29, 5845.72, 935.32,      3.125,    0.28, 3017.48, 965.60,     6.250,    0.25, 6820.01,1091.20
           12,      6.250,    0.31, 5360.13, 857.62,      3.125,    0.27, 3118.44, 997.90,     6.250,    0.25, 6792.40,1086.78
           16,      8.250,    0.32, 7008.20, 849.48,      4.125,    0.31, 3549.03, 860.37,     8.250,    0.30, 7260.96, 880.12
           16,      8.250,    0.35, 6382.11, 773.59,      4.125,    0.34, 3218.88, 780.34,     8.250,    0.30, 7333.09, 888.86
           20,     10.250,    0.39, 7128.14, 695.43,      5.125,    0.34, 3999.22, 780.34,    10.250,    0.38, 7298.31, 712.03
           20,     10.250,    0.41, 6727.29, 656.32,      5.125,    0.39, 3536.59, 690.07,    10.250,    0.38, 7298.31, 712.03
           24,     12.250,    0.43, 7701.02, 628.65,      6.125,    0.44, 3771.03, 615.68,    12.250,    0.45, 7307.41, 596.52
