Start time: 1725001489
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.62,    4.93,  19.71,      0.125,   13.56,    2.47,  19.80,     0.250,   11.40,    5.89,  23.56
            1,      0.750,   14.88,   13.53,  18.03,      0.375,   14.89,    6.76,  18.03,     0.750,   14.03,   14.35,  19.13
            2,      1.250,   15.10,   22.22,  17.78,      0.625,   15.07,   11.13,  17.81,     1.250,   14.32,   23.43,  18.74
            3,      1.750,   15.52,   30.26,  17.29,      0.875,   15.47,   15.18,  17.35,     1.750,   14.64,   32.10,  18.34
            4,      2.250,   15.77,   38.30,  17.02,      1.125,   15.76,   19.16,  17.03,     2.250,   15.47,   39.03,  17.35
            6,      3.250,   16.92,   51.57,  15.87,      1.625,   16.87,   25.85,  15.91,     3.250,   16.11,   54.16,  16.66
            8,      4.250,   17.57,   64.91,  15.27,      2.125,   17.54,   32.52,  15.30,     4.250,   16.32,   69.93,  16.45
           12,      6.250,   19.10,   87.86,  14.06,      3.125,   19.16,   43.79,  14.01,     6.250,   20.38,   82.34,  13.17
           16,      8.250,   21.31,  103.91,  12.59,      4.125,   21.29,   52.01,  12.61,     8.250,   25.52,   86.78,  10.52
           20,     10.250,   25.94,  106.06,  10.35,      5.125,   26.03,   52.86,  10.31,    10.250,   31.39,   87.65,   8.55
           24,     12.250,   32.29,  101.83,   8.31,      6.125,   32.28,   50.94,   8.32,    12.250,   37.44,   87.82,   7.17
           28,     14.250,   35.23,  108.59,   7.62,      7.125,   35.31,   54.17,   7.60,    14.250,   43.58,   87.77,   6.16
           32,     16.250,   39.98,  109.11,   6.71,      8.125,   40.14,   54.34,   6.69,    16.250,   48.66,   89.64,   5.52
           40,     20.250,   49.30,  110.26,   5.44,     10.125,   49.40,   55.02,   5.43,    20.250,   60.91,   89.24,   4.41
           48,     24.250,   58.93,  110.47,   4.56,     12.125,   58.94,   55.22,   4.55,    24.250,   73.18,   88.95,   3.67
           56,     28.250,   69.27,  109.47,   3.87,     14.125,   69.46,   54.59,   3.86,    28.250,   85.72,   88.47,   3.13
           64,     32.250,   79.59,  108.77,   3.37,     16.125,   79.79,   54.25,   3.36,    32.250,   98.47,   87.92,   2.73
           80,     40.250,   98.24,  109.98,   2.73,     20.125,   97.85,   55.21,   2.74,    40.250,  123.91,   87.20,   2.17
          104,     52.250,  128.87,  108.83,   2.08,     26.125,  129.38,   54.20,   2.07,    52.250,  161.91,   86.62,   1.66
          120,     60.250,  150.41,  107.53,   1.78,     30.125,  152.12,   53.16,   1.76,    60.250,  186.90,   86.53,   1.44
          128,     64.250,  162.84,  105.91,   1.65,     32.125,  162.26,   53.15,   1.65,    64.250,  199.64,   86.39,   1.34
          160,     80.250,  197.86,  108.88,   1.36,     40.125,  197.83,   54.45,   1.36,    80.250,  254.94,   84.50,   1.05
          192,     96.250,  245.30,  105.33,   1.09,     48.125,  244.67,   52.80,   1.10,    96.250,  305.33,   84.62,   0.88
          256,    128.250,  323.72,  106.35,   0.83,     64.125,  323.84,   53.15,   0.83,   128.250,  407.00,   84.59,   0.66
          320,    160.250,  408.17,  105.39,   0.66,     80.125,  406.84,   52.87,   0.66,   160.250,  508.19,   84.65,   0.53
          512,    256.250,  664.84,  103.46,   0.40,    128.125,  665.25,   51.70,   0.40,   256.250,  813.48,   84.56,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001765
