Start time: 1725001504
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.67,    4.91,  19.64,      0.125,   13.65,    2.46,  19.67,     0.250,   11.38,    5.90,  23.60
            1,      0.750,   15.02,   13.40,  17.87,      0.375,   15.04,    6.69,  17.85,     0.750,   14.15,   14.23,  18.97
            2,      1.250,   15.57,   21.55,  17.24,      0.625,   15.50,   10.82,  17.32,     1.250,   14.45,   23.23,  18.58
            3,      1.750,   15.93,   29.49,  16.85,      0.875,   15.56,   15.09,  17.25,     1.750,   14.80,   31.73,  18.13
            4,      2.250,   16.01,   37.72,  16.76,      1.125,   15.96,   18.92,  16.82,     2.250,   15.72,   38.43,  17.08
            6,      3.250,   17.19,   50.75,  15.62,      1.625,   17.19,   25.38,  15.62,     3.250,   16.13,   54.09,  16.64
            8,      4.250,   17.62,   64.74,  15.23,      2.125,   17.61,   32.38,  15.24,     4.250,   16.43,   69.42,  16.33
           12,      6.250,   19.32,   86.83,  13.89,      3.125,   19.33,   43.40,  13.89,     6.250,   20.78,   80.75,  12.92
           16,      8.250,   21.64,  102.34,  12.40,      4.125,   21.61,   51.23,  12.42,     8.250,   26.02,   85.10,  10.32
           20,     10.250,   26.34,  104.46,  10.19,      5.125,   26.45,   52.00,  10.15,    10.250,   31.98,   86.04,   8.39
           24,     12.250,   32.97,   99.73,   8.14,      6.125,   32.88,   50.00,   8.16,    12.250,   37.36,   88.03,   7.19
           28,     14.250,   35.90,  106.55,   7.48,      7.125,   35.57,   53.77,   7.55,    14.250,   44.29,   86.36,   6.06
           32,     16.250,   40.29,  108.27,   6.66,      8.125,   40.29,   54.13,   6.66,    16.250,   49.51,   88.10,   5.42
           40,     20.250,   50.06,  108.59,   5.36,     10.125,   49.80,   54.58,   5.39,    20.250,   61.79,   87.97,   4.34
           48,     24.250,   60.15,  108.21,   4.46,     12.125,   60.01,   54.23,   4.47,    24.250,   74.65,   87.21,   3.60
           56,     28.250,   70.03,  108.29,   3.83,     14.125,   70.39,   53.86,   3.81,    28.250,   87.40,   86.77,   3.07
           64,     32.250,   81.17,  106.66,   3.31,     16.125,   81.20,   53.31,   3.31,    32.250,   99.76,   86.78,   2.69
           80,     40.250,   99.61,  108.47,   2.69,     20.125,   99.41,   54.35,   2.70,    40.250,  126.14,   85.66,   2.13
          104,     52.250,  131.62,  106.56,   2.04,     26.125,  131.60,   53.29,   2.04,    52.250,  164.91,   85.05,   1.63
          120,     60.250,  153.01,  105.70,   1.75,     30.125,  154.03,   52.50,   1.74,    60.250,  189.81,   85.21,   1.41
          128,     64.250,  165.98,  103.91,   1.62,     32.125,  165.50,   52.11,   1.62,    64.250,  203.27,   84.85,   1.32
          160,     80.250,  200.98,  107.18,   1.34,     40.125,  200.91,   53.61,   1.34,    80.250,  259.45,   83.03,   1.03
          192,     96.250,  250.22,  103.26,   1.07,     48.125,  249.69,   51.74,   1.08,    96.250,  309.99,   83.35,   0.87
          256,    128.250,  329.28,  104.55,   0.82,     64.125,  330.14,   52.14,   0.81,   128.250,  413.07,   83.34,   0.65
          320,    160.250,  415.32,  103.57,   0.65,     80.125,  411.17,   52.31,   0.65,   160.250,  517.13,   83.18,   0.52
          512,    256.250,  675.08,  101.89,   0.40,    128.125,  678.84,   50.66,   0.40,   256.250,  825.72,   83.31,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001785
