Start time: 1725001212
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.47,    4.98,  19.93,      0.125,   13.42,    2.50,  20.00,     0.250,   11.17,    6.01,  24.03
            1,      0.750,   14.85,   13.56,  18.08,      0.375,   14.85,    6.78,  18.08,     0.750,   14.00,   14.38,  19.17
            2,      1.250,   15.31,   21.92,  17.54,      0.625,   15.31,   10.95,  17.53,     1.250,   14.27,   23.52,  18.82
            3,      1.750,   15.67,   29.97,  17.13,      0.875,   15.66,   15.00,  17.14,     1.750,   14.95,   31.43,  17.96
            4,      2.250,   16.05,   37.63,  16.72,      1.125,   16.17,   18.67,  16.60,     2.250,   15.47,   39.05,  17.36
            6,      3.250,   16.91,   51.59,  15.87,      1.625,   16.86,   25.87,  15.92,     3.250,   15.84,   55.07,  16.95
            8,      4.250,   17.39,   65.59,  15.43,      2.125,   17.40,   32.78,  15.43,     4.250,   16.64,   68.58,  16.14
           12,      6.250,   19.03,   88.18,  14.11,      3.125,   19.03,   44.08,  14.10,     6.250,   20.36,   82.41,  13.19
           16,      8.250,   21.23,  104.32,  12.65,      4.125,   21.16,   52.33,  12.69,     8.250,   25.53,   86.76,  10.52
           20,     10.250,   25.79,  106.70,  10.41,      5.125,   25.87,   53.18,  10.38,    10.250,   31.44,   87.50,   8.54
           24,     12.250,   32.30,  101.81,   8.31,      6.125,   32.27,   50.95,   8.32,    12.250,   37.46,   87.78,   7.17
           28,     14.250,   35.10,  108.96,   7.65,      7.125,   34.99,   54.66,   7.67,    14.250,   43.70,   87.54,   6.14
           32,     16.250,   39.67,  109.97,   6.77,      8.125,   39.63,   55.03,   6.77,    16.250,   48.69,   89.60,   5.51
           40,     20.250,   49.06,  110.80,   5.47,     10.125,   48.83,   55.66,   5.50,    20.250,   61.02,   89.08,   4.40
           48,     24.250,   58.79,  110.72,   4.57,     12.125,   58.90,   55.26,   4.56,    24.250,   73.30,   88.80,   3.66
           56,     28.250,   68.94,  110.01,   3.89,     14.125,   69.16,   54.83,   3.88,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.45,  108.96,   3.38,     16.125,   79.74,   54.28,   3.37,    32.250,   98.53,   87.86,   2.72
           80,     40.250,   98.12,  110.12,   2.74,     20.125,   97.82,   55.23,   2.74,    40.250,  123.83,   87.25,   2.17
          104,     52.250,  129.09,  108.65,   2.08,     26.125,  129.66,   54.09,   2.07,    52.250,  161.82,   86.67,   1.66
          120,     60.250,  150.13,  107.73,   1.79,     30.125,  151.95,   53.22,   1.77,    60.250,  187.03,   86.47,   1.44
          128,     64.250,  162.68,  106.02,   1.65,     32.125,  162.58,   53.04,   1.65,    64.250,  199.90,   86.28,   1.34
          160,     80.250,  197.98,  108.81,   1.36,     40.125,  197.93,   54.42,   1.36,    80.250,  255.05,   84.46,   1.05
          192,     96.250,  245.43,  105.27,   1.09,     48.125,  244.76,   52.78,   1.10,    96.250,  305.58,   84.55,   0.88
          256,    128.250,  323.92,  106.28,   0.83,     64.125,  323.94,   53.14,   0.83,   128.250,  406.63,   84.66,   0.66
          320,    160.250,  408.11,  105.40,   0.66,     80.125,  406.34,   52.93,   0.66,   160.250,  508.57,   84.58,   0.53
          512,    256.250,  664.99,  103.44,   0.40,    128.125,  664.70,   51.74,   0.40,   256.250,  813.53,   84.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001488
