Start time: 1725001500
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.65,    4.91,  19.66,      0.125,   13.55,    2.48,  19.80,     0.250,   11.26,    5.96,  23.84
            1,      0.750,   15.01,   13.42,  17.89,      0.375,   14.95,    6.73,  17.96,     0.750,   14.12,   14.26,  19.02
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.44,   10.86,  17.38,     1.250,   14.35,   23.38,  18.70
            3,      1.750,   15.51,   30.29,  17.31,      0.875,   15.54,   15.12,  17.28,     1.750,   14.71,   31.92,  18.24
            4,      2.250,   15.85,   38.10,  16.93,      1.125,   15.87,   19.03,  16.92,     2.250,   15.66,   38.56,  17.14
            6,      3.250,   16.92,   51.57,  15.87,      1.625,   16.80,   25.96,  15.98,     3.250,   15.97,   54.64,  16.81
            8,      4.250,   17.56,   64.97,  15.29,      2.125,   17.53,   32.54,  15.31,     4.250,   16.56,   68.90,  16.21
           12,      6.250,   19.26,   87.10,  13.94,      3.125,   19.33,   43.40,  13.89,     6.250,   20.64,   81.29,  13.01
           16,      8.250,   21.57,  102.67,  12.44,      4.125,   21.53,   51.43,  12.47,     8.250,   25.90,   85.50,  10.36
           20,     10.250,   26.02,  105.75,  10.32,      5.125,   26.27,   52.36,  10.22,    10.250,   31.67,   86.87,   8.47
           24,     12.250,   32.66,  100.68,   8.22,      6.125,   32.45,   50.67,   8.27,    12.250,   37.75,   87.11,   7.11
           28,     14.250,   35.49,  107.78,   7.56,      7.125,   35.41,   54.01,   7.58,    14.250,   44.13,   86.68,   6.08
           32,     16.250,   40.14,  108.67,   6.69,      8.125,   40.08,   54.42,   6.70,    16.250,   49.27,   88.53,   5.45
           40,     20.250,   49.53,  109.75,   5.42,     10.125,   49.50,   54.91,   5.42,    20.250,   61.53,   88.34,   4.36
           48,     24.250,   59.43,  109.53,   4.52,     12.125,   59.30,   54.89,   4.53,    24.250,   74.07,   87.89,   3.62
           56,     28.250,   69.95,  108.41,   3.84,     14.125,   70.07,   54.11,   3.83,    28.250,   86.86,   87.30,   3.09
           64,     32.250,   80.09,  108.09,   3.35,     16.125,   80.51,   53.76,   3.33,    32.250,   99.50,   87.00,   2.70
           80,     40.250,   99.46,  108.63,   2.70,     20.125,   99.20,   54.46,   2.71,    40.250,  125.35,   86.19,   2.14
          104,     52.250,  130.56,  107.43,   2.06,     26.125,  130.92,   53.57,   2.05,    52.250,  164.01,   85.52,   1.64
          120,     60.250,  151.97,  106.42,   1.77,     30.125,  154.29,   52.41,   1.74,    60.250,  189.46,   85.37,   1.42
          128,     64.250,  164.86,  104.62,   1.63,     32.125,  165.11,   52.23,   1.63,    64.250,  202.45,   85.19,   1.33
          160,     80.250,  200.21,  107.60,   1.34,     40.125,  201.00,   53.59,   1.34,    80.250,  258.16,   83.44,   1.04
          192,     96.250,  249.13,  103.71,   1.08,     48.125,  248.14,   52.06,   1.08,    96.250,  309.30,   83.53,   0.87
          256,    128.250,  328.24,  104.88,   0.82,     64.125,  327.97,   52.48,   0.82,   128.250,  412.46,   83.47,   0.65
          320,    160.250,  410.91,  104.69,   0.65,     80.125,  408.46,   52.66,   0.66,   160.250,  515.86,   83.39,   0.52
          512,    256.250,  673.96,  102.06,   0.40,    128.125,  674.31,   51.01,   0.40,   256.250,  823.33,   83.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001779
