Start time: 1725000660
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.60,    4.93,  19.74,      0.125,   13.58,    2.47,  19.77,     0.250,   11.43,    5.87,  23.50
            1,      0.750,   14.96,   13.46,  17.95,      0.375,   14.95,    6.73,  17.95,     0.750,   14.12,   14.26,  19.01
            2,      1.250,   15.50,   21.65,  17.32,      0.625,   15.47,   10.84,  17.35,     1.250,   14.40,   23.30,  18.64
            3,      1.750,   15.77,   29.78,  17.02,      0.875,   15.80,   14.86,  16.99,     1.750,   15.07,   31.16,  17.81
            4,      2.250,   16.24,   37.19,  16.53,      1.125,   16.21,   18.63,  16.56,     2.250,   15.59,   38.75,  17.22
            6,      3.250,   16.95,   51.46,  15.83,      1.625,   16.85,   25.88,  15.93,     3.250,   16.05,   54.37,  16.73
            8,      4.250,   17.56,   64.98,  15.29,      2.125,   17.52,   32.57,  15.33,     4.250,   16.80,   67.92,  15.98
           12,      6.250,   19.31,   86.89,  13.90,      3.125,   19.26,   43.56,  13.94,     6.250,   20.63,   81.34,  13.01
           16,      8.250,   21.56,  102.71,  12.45,      4.125,   21.51,   51.48,  12.48,     8.250,   25.84,   85.69,  10.39
           20,     10.250,   26.27,  104.72,  10.22,      5.125,   26.42,   52.08,  10.16,    10.250,   31.64,   86.98,   8.49
           24,     12.250,   32.60,  100.86,   8.23,      6.125,   32.50,   50.59,   8.26,    12.250,   37.68,   87.27,   7.12
           28,     14.250,   35.30,  108.38,   7.61,      7.125,   35.37,   54.08,   7.59,    14.250,   44.13,   86.67,   6.08
           32,     16.250,   40.00,  109.04,   6.71,      8.125,   40.15,   54.32,   6.69,    16.250,   49.47,   88.17,   5.43
           40,     20.250,   49.79,  109.17,   5.39,     10.125,   49.53,   54.88,   5.42,    20.250,   61.84,   87.91,   4.34
           48,     24.250,   59.63,  109.16,   4.50,     12.125,   59.54,   54.67,   4.51,    24.250,   74.33,   87.58,   3.61
           56,     28.250,   69.93,  108.44,   3.84,     14.125,   69.91,   54.24,   3.84,    28.250,   86.76,   87.41,   3.09
           64,     32.250,   80.45,  107.61,   3.34,     16.125,   80.30,   53.91,   3.34,    32.250,   99.28,   87.20,   2.70
           80,     40.250,   99.17,  108.94,   2.71,     20.125,   99.16,   54.48,   2.71,    40.250,  125.15,   86.34,   2.14
          104,     52.250,  130.25,  107.69,   2.06,     26.125,  130.50,   53.74,   2.06,    52.250,  164.14,   85.45,   1.64
          120,     60.250,  152.18,  106.28,   1.76,     30.125,  153.46,   52.69,   1.75,    60.250,  188.82,   85.65,   1.42
          128,     64.250,  164.57,  104.80,   1.63,     32.125,  164.20,   52.52,   1.63,    64.250,  202.43,   85.20,   1.33
          160,     80.250,  200.57,  107.40,   1.34,     40.125,  200.00,   53.85,   1.34,    80.250,  257.25,   83.74,   1.04
          192,     96.250,  248.47,  103.99,   1.08,     48.125,  248.39,   52.01,   1.08,    96.250,  308.92,   83.64,   0.87
          256,    128.250,  326.06,  105.58,   0.82,     64.125,  327.93,   52.49,   0.82,   128.250,  412.52,   83.45,   0.65
          320,    160.250,  411.99,  104.41,   0.65,     80.125,  412.40,   52.15,   0.65,   160.250,  514.49,   83.61,   0.52
          512,    256.250,  672.39,  102.30,   0.40,    128.125,  671.59,   51.21,   0.40,   256.250,  822.61,   83.62,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725000939
