Start time: 1725001491
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.55,    4.95,  19.81,      0.125,   13.48,    2.49,  19.91,     0.250,   11.22,    5.98,  23.93
            1,      0.750,   14.86,   13.55,  18.06,      0.375,   14.85,    6.78,  18.08,     0.750,   13.99,   14.39,  19.19
            2,      1.250,   15.37,   21.83,  17.46,      0.625,   15.37,   10.91,  17.46,     1.250,   14.29,   23.48,  18.79
            3,      1.750,   15.72,   29.88,  17.08,      0.875,   15.67,   14.99,  17.13,     1.750,   14.73,   31.90,  18.23
            4,      2.250,   15.76,   38.33,  17.03,      1.125,   15.81,   19.10,  16.98,     2.250,   15.52,   38.91,  17.29
            6,      3.250,   16.90,   51.63,  15.89,      1.625,   16.70,   26.12,  16.07,     3.250,   16.12,   54.13,  16.65
            8,      4.250,   17.40,   65.56,  15.43,      2.125,   17.40,   32.79,  15.43,     4.250,   16.36,   69.73,  16.41
           12,      6.250,   19.07,   87.98,  14.08,      3.125,   19.05,   44.03,  14.09,     6.250,   20.38,   82.32,  13.17
           16,      8.250,   21.29,  104.00,  12.61,      4.125,   21.32,   51.93,  12.59,     8.250,   25.58,   86.58,  10.49
           20,     10.250,   25.97,  105.93,  10.33,      5.125,   26.00,   52.91,  10.32,    10.250,   31.48,   87.41,   8.53
           24,     12.250,   32.36,  101.61,   8.29,      6.125,   32.31,   50.89,   8.31,    12.250,   37.47,   87.76,   7.16
           28,     14.250,   35.33,  108.27,   7.60,      7.125,   35.19,   54.35,   7.63,    14.250,   43.76,   87.42,   6.13
           32,     16.250,   40.17,  108.60,   6.68,      8.125,   39.85,   54.73,   6.74,    16.250,   48.73,   89.52,   5.51
           40,     20.250,   49.15,  110.60,   5.46,     10.125,   49.03,   55.44,   5.48,    20.250,   61.17,   88.86,   4.39
           48,     24.250,   58.93,  110.46,   4.56,     12.125,   59.00,   55.16,   4.55,    24.250,   73.71,   88.32,   3.64
           56,     28.250,   69.09,  109.75,   3.89,     14.125,   69.14,   54.84,   3.88,    28.250,   85.90,   88.28,   3.12
           64,     32.250,   79.52,  108.87,   3.38,     16.125,   79.66,   54.34,   3.37,    32.250,   98.75,   87.66,   2.72
           80,     40.250,   98.22,  110.01,   2.73,     20.125,   98.09,   55.07,   2.74,    40.250,  124.62,   86.70,   2.15
          104,     52.250,  129.57,  108.25,   2.07,     26.125,  129.53,   54.14,   2.07,    52.250,  162.99,   86.06,   1.65
          120,     60.250,  150.21,  107.67,   1.79,     30.125,  151.72,   53.30,   1.77,    60.250,  187.82,   86.11,   1.43
          128,     64.250,  163.03,  105.79,   1.65,     32.125,  162.82,   52.96,   1.65,    64.250,  201.02,   85.80,   1.34
          160,     80.250,  198.22,  108.68,   1.35,     40.125,  198.22,   54.34,   1.35,    80.250,  255.57,   84.29,   1.05
          192,     96.250,  245.81,  105.11,   1.09,     48.125,  245.27,   52.67,   1.09,    96.250,  306.77,   84.22,   0.88
          256,    128.250,  323.82,  106.31,   0.83,     64.125,  324.34,   53.07,   0.83,   128.250,  408.65,   84.25,   0.66
          320,    160.250,  408.89,  105.20,   0.66,     80.125,  405.79,   53.00,   0.66,   160.250,  510.54,   84.26,   0.53
          512,    256.250,  665.99,  103.28,   0.40,    128.125,  667.35,   51.54,   0.40,   256.250,  815.01,   84.40,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001768
