Start time: 1725087803
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.78,   24.15,  96.59,      0.125,    2.84,   11.80,  94.42,     0.250,    1.67,   40.09, 160.36
            1,      0.750,    3.48,   57.77,  77.03,      0.375,    3.48,   28.96,  77.23,     0.750,    2.89,   69.59,  92.79
            2,      1.250,    3.56,   94.31,  75.45,      0.625,    3.55,   47.29,  75.66,     1.250,    3.05,  110.09,  88.07
            3,      1.750,    3.68,  127.79,  73.02,      0.875,    3.65,   64.26,  73.44,     1.750,    3.23,  145.30,  83.03
            4,      2.250,    3.85,  156.88,  69.72,      1.125,    3.79,   79.70,  70.85,     2.250,    3.37,  179.12,  79.61
            6,      3.250,    4.06,  214.83,  66.10,      1.625,    4.00,  109.00,  67.08,     3.250,    3.67,  237.59,  73.10
            8,      4.250,    4.41,  258.93,  60.92,      2.125,    4.38,  130.17,  61.26,     4.250,    4.03,  283.02,  66.59
           12,      6.250,    5.47,  306.94,  49.11,      3.125,    5.43,  154.40,  49.41,     6.250,    6.25,  268.65,  42.98
           16,      8.250,    6.58,  336.46,  40.78,      4.125,    6.54,  169.18,  41.01,     8.250,    8.10,  273.31,  33.13
           20,     10.250,    8.21,  335.22,  32.70,      5.125,    8.23,  167.12,  32.61,    10.250,   10.16,  270.71,  26.41
           24,     12.250,   10.54,  312.02,  25.47,      6.125,   10.48,  156.89,  25.61,    12.250,   12.21,  269.38,  21.99
           28,     14.250,   11.50,  332.51,  23.33,      7.125,   11.43,  167.30,  23.48,    14.250,   14.29,  267.72,  18.79
           32,     16.250,   13.04,  334.64,  20.59,      8.125,   13.00,  167.73,  20.64,    16.250,   16.11,  270.82,  16.67
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.42,  16.54,    20.250,   20.32,  267.46,  13.21
           48,     24.250,   19.64,  331.48,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.67,  324.64,  10.07,     16.125,   26.74,  161.88,  10.04,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.76,  258.75,   6.43
          104,     52.250,   43.54,  322.13,   6.17,     26.125,   43.74,  160.32,   6.14,    52.250,   54.62,  256.76,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.35,  157.49,   5.23,    60.250,   63.20,  255.91,   4.25
          128,     64.250,   55.11,  312.97,   4.87,     32.125,   55.19,  156.24,   4.86,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.90,  321.99,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.03,  311.16,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.35,  250.00,   2.60
          256,    128.250,  109.63,  314.03,   2.45,     64.125,  109.80,  156.78,   2.44,   128.250,  137.78,  249.87,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.59,  304.91,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087958
