Start time: 1725087970
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.97,   22.57,  90.26,      0.125,    3.19,   10.51,  84.10,     0.250,    2.17,   30.87, 123.48
            1,      0.750,    3.75,   53.73,  71.64,      0.375,    3.82,   26.34,  70.25,     0.750,    3.25,   61.89,  82.52
            2,      1.250,    3.82,   87.77,  70.22,      0.625,    3.82,   43.97,  70.34,     1.250,    3.39,   98.89,  79.11
            3,      1.750,    3.94,  119.11,  68.06,      0.875,    3.97,   59.16,  67.62,     1.750,    3.57,  131.55,  75.17
            4,      2.250,    4.05,  149.09,  66.26,      1.125,    3.98,   75.80,  67.38,     2.250,    3.72,  162.53,  72.24
            6,      3.250,    4.27,  204.50,  62.92,      1.625,    4.24,  102.98,  63.37,     3.250,    3.98,  219.48,  67.53
            8,      4.250,    4.56,  250.35,  58.91,      2.125,    4.51,  126.56,  59.56,     4.250,    4.24,  269.32,  63.37
           12,      6.250,    5.51,  304.43,  48.71,      3.125,    5.46,  153.69,  49.18,     6.250,    6.28,  267.11,  42.74
           16,      8.250,    6.59,  336.05,  40.73,      4.125,    6.61,  167.62,  40.64,     8.250,    8.11,  273.04,  33.10
           20,     10.250,    8.24,  334.08,  32.59,      5.125,    8.28,  166.09,  32.41,    10.250,   10.18,  270.25,  26.37
           24,     12.250,   10.53,  312.43,  25.50,      6.125,   10.51,  156.51,  25.55,    12.250,   12.21,  269.40,  21.99
           28,     14.250,   11.53,  331.88,  23.29,      7.125,   11.44,  167.20,  23.47,    14.250,   14.28,  267.89,  18.80
           32,     16.250,   13.05,  334.34,  20.57,      8.125,   13.03,  167.37,  20.60,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.25,  334.61,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.64,  331.48,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.51,  265.58,  10.95
           56,     28.250,   23.12,  327.93,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.70,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.98,  327.57,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.49,  322.51,   6.17,     26.125,   43.71,  160.44,   6.14,    52.250,   54.60,  256.86,   4.92
          120,     60.250,   50.72,  318.85,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.18,  255.98,   4.25
          128,     64.250,   55.13,  312.86,   4.87,     32.125,   55.17,  156.32,   4.87,    64.250,   67.50,  255.53,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.12,  250.13,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.61,  314.09,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.22,  309.00,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.24,  249.75,   1.56
          512,    256.250,  225.56,  304.96,   1.19,    128.125,  225.58,  152.47,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088125
