Start time: 1725087307
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.95,   22.78,  91.12,      0.125,    3.03,   11.07,  88.59,     0.250,    1.91,   35.14, 140.54
            1,      0.750,    3.56,   56.57,  75.42,      0.375,    3.57,   28.17,  75.11,     0.750,    3.08,   65.43,  87.24
            2,      1.250,    3.66,   91.60,  73.28,      0.625,    3.66,   45.85,  73.36,     1.250,    3.23,  103.88,  83.11
            3,      1.750,    3.78,  124.21,  70.98,      0.875,    3.75,   62.72,  71.68,     1.750,    3.39,  138.70,  79.25
            4,      2.250,    3.89,  155.34,  69.04,      1.125,    3.86,   78.20,  69.51,     2.250,    3.52,  171.63,  76.28
            6,      3.250,    4.14,  210.88,  64.89,      1.625,    4.06,  107.52,  66.17,     3.250,    3.78,  230.61,  70.96
            8,      4.250,    4.44,  256.95,  60.46,      2.125,    4.42,  129.20,  60.80,     4.250,    4.09,  279.00,  65.65
           12,      6.250,    5.49,  305.37,  48.86,      3.125,    5.46,  153.75,  49.20,     6.250,    6.26,  267.92,  42.87
           16,      8.250,    6.60,  335.44,  40.66,      4.125,    6.56,  168.87,  40.94,     8.250,    8.12,  272.70,  33.05
           20,     10.250,    8.24,  333.75,  32.56,      5.125,    8.28,  166.23,  32.44,    10.250,   10.19,  269.94,  26.34
           24,     12.250,   10.53,  312.37,  25.50,      6.125,   10.51,  156.48,  25.55,    12.250,   12.22,  269.07,  21.97
           28,     14.250,   11.50,  332.63,  23.34,      7.125,   11.44,  167.23,  23.47,    14.250,   14.30,  267.55,  18.78
           32,     16.250,   13.04,  334.64,  20.59,      8.125,   13.01,  167.60,  20.63,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.31,  267.62,  13.22
           48,     24.250,   19.65,  331.31,  13.66,     12.125,   19.61,  165.93,  13.69,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.79,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.09,  261.66,   8.11
           80,     40.250,   32.99,  327.53,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.56,  321.95,   6.16,     26.125,   43.73,  160.35,   6.14,    52.250,   54.64,  256.69,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.35,  157.49,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.11,  312.93,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.49,  255.56,   3.98
          160,     80.250,   66.88,  322.12,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.13,  250.10,   3.12
          192,     96.250,   83.00,  311.27,   3.23,     48.125,   82.82,  155.99,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.61,  314.08,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.24,  249.75,   1.56
          512,    256.250,  225.55,  304.97,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087462
