Start time: 1725087634
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.81,   23.90,  95.60,      0.125,    2.97,   11.28,  90.26,     0.250,    1.80,   37.26, 149.05
            1,      0.750,    3.58,   56.19,  74.92,      0.375,    3.63,   27.70,  73.87,     0.750,    3.06,   65.90,  87.87
            2,      1.250,    3.65,   92.01,  73.60,      0.625,    3.69,   45.42,  72.67,     1.250,    3.21,  104.53,  83.62
            3,      1.750,    3.86,  121.76,  69.58,      0.875,    3.80,   61.76,  70.59,     1.750,    3.42,  137.20,  78.40
            4,      2.250,    3.95,  152.79,  67.91,      1.125,    3.92,   77.02,  68.46,     2.250,    3.56,  169.80,  75.47
            6,      3.250,    4.17,  209.41,  64.43,      1.625,    4.11,  106.21,  65.36,     3.250,    3.86,  226.13,  69.58
            8,      4.250,    4.47,  255.28,  60.07,      2.125,    4.46,  127.75,  60.12,     4.250,    4.16,  274.18,  64.51
           12,      6.250,    5.47,  306.71,  49.07,      3.125,    5.43,  154.34,  49.39,     6.250,    6.25,  268.65,  42.98
           16,      8.250,    6.58,  336.67,  40.81,      4.125,    6.54,  169.26,  41.03,     8.250,    8.10,  273.27,  33.12
           20,     10.250,    8.23,  334.32,  32.62,      5.125,    8.26,  166.57,  32.50,    10.250,   10.17,  270.49,  26.39
           24,     12.250,   10.52,  312.70,  25.53,      6.125,   10.50,  156.56,  25.56,    12.250,   12.22,  269.18,  21.97
           28,     14.250,   11.50,  332.71,  23.35,      7.125,   11.43,  167.32,  23.48,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.03,  334.69,  20.60,      8.125,   13.01,  167.62,  20.63,    16.250,   16.11,  270.82,  16.67
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.58,  13.21
           48,     24.250,   19.62,  331.75,  13.68,     12.125,   19.62,  165.88,  13.68,    24.250,   24.52,  265.52,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.14,  163.85,  11.60,    28.250,   28.74,  263.83,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.71,  162.03,  10.05,    32.250,   33.08,  261.71,   8.11
           80,     40.250,   32.98,  327.62,   8.14,     20.125,   32.93,  164.06,   8.15,    40.250,   41.77,  258.68,   6.43
          104,     52.250,   43.53,  322.21,   6.17,     26.125,   43.73,  160.38,   6.14,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.74,  318.77,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.20,  255.92,   4.25
          128,     64.250,   55.13,  312.84,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.87,  161.07,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.01,  311.24,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.30,  250.12,   2.60
          256,    128.250,  109.60,  314.13,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.72,  249.98,   1.95
          320,    160.250,  139.19,  309.04,   1.93,     80.125,  139.31,  154.39,   1.93,   160.250,  172.22,  249.78,   1.56
          512,    256.250,  225.53,  304.99,   1.19,    128.125,  225.56,  152.48,   1.19,   256.250,  275.60,  249.59,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087789
