Start time: 1725087953
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.77,   24.18,  96.73,      0.125,    2.88,   11.63,  93.08,     0.250,    1.73,   38.88, 155.52
            1,      0.750,    3.52,   57.18,  76.24,      0.375,    3.52,   28.59,  76.24,     0.750,    2.95,   68.32,  91.09
            2,      1.250,    3.58,   93.65,  74.92,      0.625,    3.59,   46.72,  74.75,     1.250,    3.11,  108.03,  86.42
            3,      1.750,    3.72,  126.25,  72.14,      0.875,    3.67,   63.95,  73.08,     1.750,    3.29,  142.74,  81.57
            4,      2.250,    3.84,  157.45,  69.98,      1.125,    3.80,   79.39,  70.57,     2.250,    3.42,  176.50,  78.44
            6,      3.250,    4.08,  213.57,  65.71,      1.625,    4.01,  108.75,  66.92,     3.250,    3.71,  235.22,  72.37
            8,      4.250,    4.41,  258.64,  60.86,      2.125,    4.39,  129.94,  61.15,     4.250,    4.06,  281.21,  66.17
           12,      6.250,    5.47,  306.88,  49.10,      3.125,    5.43,  154.37,  49.40,     6.250,    6.23,  269.17,  43.07
           16,      8.250,    6.58,  336.36,  40.77,      4.125,    6.54,  169.44,  41.08,     8.250,    8.10,  273.37,  33.14
           20,     10.250,    8.21,  335.14,  32.70,      5.125,    8.26,  166.49,  32.49,    10.250,   10.17,  270.44,  26.38
           24,     12.250,   10.52,  312.67,  25.52,      6.125,   10.50,  156.62,  25.57,    12.250,   12.21,  269.25,  21.98
           28,     14.250,   11.49,  332.97,  23.37,      7.125,   11.45,  167.11,  23.45,    14.250,   14.30,  267.55,  18.78
           32,     16.250,   13.03,  334.80,  20.60,      8.125,   13.02,  167.57,  20.62,    16.250,   16.12,  270.58,  16.65
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.23,  167.48,  16.54,    20.250,   20.32,  267.54,  13.21
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.78,  10.07,     16.125,   26.73,  161.91,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.99,  327.51,   8.14,     20.125,   32.92,  164.11,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.55,  322.07,   6.16,     26.125,   43.73,  160.37,   6.14,    52.250,   54.64,  256.70,   4.91
          120,     60.250,   50.74,  318.72,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.14,  312.78,   4.87,     32.125,   55.19,  156.27,   4.86,    64.250,   67.53,  255.41,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.05,  311.09,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.75,  156.85,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.60,  304.91,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.67,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088109
