Start time: 1725087306
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.93,   22.88,  91.52,      0.125,    3.03,   11.06,  88.48,     0.250,    2.04,   32.98, 131.91
            1,      0.750,    3.59,   56.11,  74.81,      0.375,    3.59,   28.06,  74.84,     0.750,    3.15,   63.97,  85.30
            2,      1.250,    3.71,   90.44,  72.35,      0.625,    3.67,   45.73,  73.16,     1.250,    3.28,  102.24,  81.79
            3,      1.750,    3.79,  123.88,  70.79,      0.875,    3.77,   62.27,  71.17,     1.750,    3.38,  139.07,  79.47
            4,      2.250,    3.92,  153.88,  68.39,      1.125,    3.89,   77.57,  68.95,     2.250,    3.51,  172.07,  76.48
            6,      3.250,    4.14,  210.68,  64.82,      1.625,    4.08,  106.84,  65.74,     3.250,    3.80,  229.82,  70.72
            8,      4.250,    4.44,  256.83,  60.43,      2.125,    4.43,  128.88,  60.65,     4.250,    4.12,  276.77,  65.12
           12,      6.250,    5.46,  307.16,  49.15,      3.125,    5.45,  153.86,  49.24,     6.250,    6.27,  267.49,  42.80
           16,      8.250,    6.58,  336.46,  40.78,      4.125,    6.55,  169.08,  40.99,     8.250,    8.10,  273.31,  33.13
           20,     10.250,    8.28,  332.50,  32.44,      5.125,    8.28,  166.17,  32.42,    10.250,   10.19,  269.94,  26.34
           24,     12.250,   10.55,  311.81,  25.45,      6.125,   10.55,  155.89,  25.45,    12.250,   12.23,  268.92,  21.95
           28,     14.250,   11.53,  331.82,  23.29,      7.125,   11.53,  165.87,  23.28,    14.250,   14.30,  267.40,  18.77
           32,     16.250,   13.05,  334.18,  20.57,      8.125,   13.04,  167.30,  20.59,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.41,  16.51,     10.125,   16.23,  167.43,  16.54,    20.250,   20.33,  267.43,  13.21
           48,     24.250,   19.64,  331.38,  13.67,     12.125,   19.63,  165.84,  13.68,    24.250,   24.55,  265.14,  10.93
           56,     28.250,   23.13,  327.87,  11.61,     14.125,   23.15,  163.81,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.67,  324.62,  10.07,     16.125,   26.74,  161.87,  10.04,    32.250,   33.11,  261.47,   8.11
           80,     40.250,   33.00,  327.37,   8.13,     20.125,   32.88,  164.30,   8.16,    40.250,   41.78,  258.59,   6.42
          104,     52.250,   43.56,  322.00,   6.16,     26.125,   43.75,  160.31,   6.14,    52.250,   54.66,  256.61,   4.91
          120,     60.250,   50.73,  318.78,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.23,  255.79,   4.25
          128,     64.250,   55.15,  312.76,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.55,  255.34,   3.97
          160,     80.250,   66.93,  321.87,   4.01,     40.125,   66.92,  160.96,   4.01,    80.250,   86.17,  250.00,   3.12
          192,     96.250,   83.00,  311.30,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.36,  249.98,   2.60
          256,    128.250,  109.66,  313.94,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.23,  308.96,   1.93,     80.125,  139.37,  154.33,   1.93,   160.250,  172.30,  249.67,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.64,  152.43,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087462
