Start time: 1725087970
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.71,   24.77,  99.09,      0.125,    2.81,   11.93,  95.43,     0.250,    1.55,   43.32, 173.30
            1,      0.750,    3.52,   57.16,  76.22,      0.375,    3.52,   28.64,  76.37,     0.750,    2.84,   70.79,  94.39
            2,      1.250,    3.59,   93.57,  74.86,      0.625,    3.59,   46.77,  74.84,     1.250,    3.04,  110.49,  88.39
            3,      1.750,    3.73,  126.04,  72.02,      0.875,    3.68,   63.86,  72.98,     1.750,    3.24,  144.99,  82.85
            4,      2.250,    3.84,  157.20,  69.87,      1.125,    3.82,   79.01,  70.23,     2.250,    3.38,  178.69,  79.42
            6,      3.250,    4.10,  212.68,  65.44,      1.625,    4.02,  108.43,  66.73,     3.250,    3.72,  234.46,  72.14
            8,      4.250,    4.41,  258.46,  60.81,      2.125,    4.39,  129.82,  61.09,     4.250,    4.07,  280.65,  66.04
           12,      6.250,    5.42,  309.31,  49.49,      3.125,    5.40,  155.46,  49.75,     6.250,    6.21,  270.30,  43.25
           16,      8.250,    6.55,  338.31,  41.01,      4.125,    6.51,  169.96,  41.20,     8.250,    8.07,  274.46,  33.27
           20,     10.250,    8.20,  335.67,  32.75,      5.125,    8.23,  167.18,  32.62,    10.250,   10.14,  271.27,  26.47
           24,     12.250,   10.49,  313.59,  25.60,      6.125,   10.47,  157.02,  25.64,    12.250,   12.19,  269.85,  22.03
           28,     14.250,   11.48,  333.15,  23.38,      7.125,   11.41,  167.55,  23.52,    14.250,   14.29,  267.61,  18.78
           32,     16.250,   13.02,  335.13,  20.62,      8.125,   12.99,  167.86,  20.66,    16.250,   16.11,  270.70,  16.66
           40,     20.250,   16.25,  334.43,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.56,  13.21
           48,     24.250,   19.65,  331.34,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.75,  263.72,   9.34
           64,     32.250,   26.67,  324.60,  10.07,     16.125,   26.74,  161.85,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   33.00,  327.44,   8.14,     20.125,   32.93,  164.04,   8.15,    40.250,   41.76,  258.76,   6.43
          104,     52.250,   43.55,  322.05,   6.16,     26.125,   43.74,  160.35,   6.14,    52.250,   54.65,  256.66,   4.91
          120,     60.250,   50.75,  318.67,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.22,  255.82,   4.25
          128,     64.250,   55.14,  312.76,   4.87,     32.125,   55.19,  156.24,   4.86,    64.250,   67.53,  255.38,   3.97
          160,     80.250,   66.92,  321.92,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   82.98,  311.37,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.65,  313.98,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.75,  249.92,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.27,  249.70,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088125
