Start time: 1725087307
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.90,   23.16,  92.66,      0.125,    2.90,   11.56,  92.50,     0.250,    1.81,   37.16, 148.64
            1,      0.750,    3.49,   57.72,  76.96,      0.375,    3.48,   28.93,  77.16,     0.750,    2.98,   67.47,  89.96
            2,      1.250,    3.55,   94.44,  75.55,      0.625,    3.57,   47.03,  75.26,     1.250,    3.23,  103.85,  83.08
            3,      1.750,    3.67,  128.18,  73.24,      0.875,    3.65,   64.37,  73.56,     1.750,    3.25,  144.45,  82.54
            4,      2.250,    3.85,  157.08,  69.81,      1.125,    3.83,   78.77,  70.01,     2.250,    3.51,  172.22,  76.54
            6,      3.250,    4.07,  214.62,  66.04,      1.625,    4.07,  107.26,  66.00,     3.250,    3.75,  232.77,  71.62
            8,      4.250,    4.41,  258.70,  60.87,      2.125,    4.42,  129.00,  60.70,     4.250,    4.09,  279.07,  65.66
           12,      6.250,    5.51,  304.43,  48.71,      3.125,    5.51,  152.24,  48.72,     6.250,    6.31,  265.84,  42.53
           16,      8.250,    6.59,  336.00,  40.73,      4.125,    6.59,  167.95,  40.72,     8.250,    8.12,  272.80,  33.07
           20,     10.250,    8.29,  332.06,  32.40,      5.125,    8.31,  165.49,  32.29,    10.250,   10.22,  269.22,  26.27
           24,     12.250,   10.56,  311.40,  25.42,      6.125,   10.53,  156.17,  25.50,    12.250,   12.20,  269.47,  22.00
           28,     14.250,   11.51,  332.37,  23.32,      7.125,   11.45,  167.05,  23.45,    14.250,   14.30,  267.40,  18.77
           32,     16.250,   13.05,  334.16,  20.56,      8.125,   13.04,  167.26,  20.59,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.61,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.66,  331.04,  13.65,     12.125,   19.62,  165.87,  13.68,    24.250,   24.53,  265.38,  10.94
           56,     28.250,   23.14,  327.78,  11.60,     14.125,   23.15,  163.81,  11.60,    28.250,   28.77,  263.63,   9.33
           64,     32.250,   26.67,  324.56,  10.06,     16.125,   26.74,  161.89,  10.04,    32.250,   33.07,  261.77,   8.12
           80,     40.250,   32.99,  327.46,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.79,  258.52,   6.42
          104,     52.250,   43.50,  322.45,   6.17,     26.125,   43.73,  160.36,   6.14,    52.250,   54.66,  256.62,   4.91
          120,     60.250,   50.76,  318.60,   5.29,     30.125,   51.36,  157.46,   5.23,    60.250,   63.23,  255.77,   4.25
          128,     64.250,   55.13,  312.82,   4.87,     32.125,   55.21,  156.21,   4.86,    64.250,   67.55,  255.32,   3.97
          160,     80.250,   66.92,  321.88,   4.01,     40.125,   66.92,  160.96,   4.01,    80.250,   86.17,  250.00,   3.12
          192,     96.250,   83.01,  311.25,   3.23,     48.125,   82.86,  155.91,   3.24,    96.250,  103.36,  249.97,   2.60
          256,    128.250,  109.67,  313.90,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.79,  249.84,   1.95
          320,    160.250,  139.28,  308.85,   1.93,     80.125,  139.38,  154.31,   1.93,   160.250,  172.31,  249.65,   1.56
          512,    256.250,  225.67,  304.82,   1.19,    128.125,  225.67,  152.40,   1.19,   256.250,  275.74,  249.47,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087462
