Start time: 1725087640
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.88,   23.31,  93.24,      0.125,    2.98,   11.25,  90.02,     0.250,    1.89,   35.49, 141.95
            1,      0.750,    3.56,   56.57,  75.42,      0.375,    3.56,   28.24,  75.30,     0.750,    3.06,   65.88,  87.84
            2,      1.250,    3.65,   91.85,  73.48,      0.625,    3.65,   46.02,  73.62,     1.250,    3.23,  103.95,  83.16
            3,      1.750,    3.78,  124.14,  70.94,      0.875,    3.74,   62.75,  71.72,     1.750,    3.39,  138.65,  79.23
            4,      2.250,    3.90,  154.99,  68.88,      1.125,    3.88,   77.87,  69.22,     2.250,    3.51,  172.17,  76.52
            6,      3.250,    4.10,  212.68,  65.44,      1.625,    4.08,  106.86,  65.76,     3.250,    3.79,  230.49,  70.92
            8,      4.250,    4.44,  257.12,  60.50,      2.125,    4.42,  128.97,  60.69,     4.250,    4.09,  278.94,  65.63
           12,      6.250,    5.46,  307.11,  49.14,      3.125,    5.44,  154.29,  49.37,     6.250,    6.25,  268.61,  42.98
           16,      8.250,    6.58,  336.36,  40.77,      4.125,    6.55,  169.10,  41.00,     8.250,    8.11,  273.10,  33.10
           20,     10.250,    8.23,  334.12,  32.60,      5.125,    8.28,  166.23,  32.44,    10.250,   10.19,  270.10,  26.35
           24,     12.250,   10.53,  312.34,  25.50,      6.125,   10.51,  156.42,  25.54,    12.250,   12.22,  269.16,  21.97
           28,     14.250,   11.50,  332.54,  23.34,      7.125,   11.44,  167.24,  23.47,    14.250,   14.28,  267.91,  18.80
           32,     16.250,   13.04,  334.46,  20.58,      8.125,   13.02,  167.48,  20.61,    16.250,   16.11,  270.82,  16.67
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.55,  13.21
           48,     24.250,   19.64,  331.49,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.15,  163.76,  11.59,    28.250,   28.75,  263.78,   9.34
           64,     32.250,   26.67,  324.57,  10.06,     16.125,   26.74,  161.86,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   33.00,  327.40,   8.13,     20.125,   32.88,  164.29,   8.16,    40.250,   41.75,  258.77,   6.43
          104,     52.250,   43.46,  322.70,   6.18,     26.125,   43.48,  161.30,   6.17,    52.250,   54.64,  256.70,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.24,  255.72,   4.24
          128,     64.250,   55.14,  312.80,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.52,  255.43,   3.98
          160,     80.250,   66.89,  322.03,   4.01,     40.125,   66.91,  160.99,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.05,  311.10,   3.23,     48.125,   82.86,  155.90,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.79,  249.84,   1.95
          320,    160.250,  139.26,  308.90,   1.93,     80.125,  139.36,  154.34,   1.93,   160.250,  172.29,  249.67,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.72,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087795
