Start time: 1725087970
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.91,   23.07,  92.28,      0.125,    3.18,   10.55,  84.39,     0.250,    1.79,   37.47, 149.88
            1,      0.750,    3.66,   54.99,  73.32,      0.375,    3.63,   27.70,  73.87,     0.750,    3.06,   65.75,  87.67
            2,      1.250,    3.73,   90.03,  72.02,      0.625,    3.71,   45.19,  72.30,     1.250,    3.34,  100.37,  80.30
            3,      1.750,    3.89,  120.70,  68.97,      0.875,    3.80,   61.78,  70.60,     1.750,    3.41,  137.64,  78.65
            4,      2.250,    3.98,  151.56,  67.36,      1.125,    3.97,   76.01,  67.56,     2.250,    3.55,  170.33,  75.70
            6,      3.250,    4.15,  210.27,  64.70,      1.625,    4.12,  105.85,  65.14,     3.250,    3.85,  226.48,  69.69
            8,      4.250,    4.52,  252.62,  59.44,      2.125,    4.45,  128.30,  60.38,     4.250,    4.14,  275.30,  64.78
           12,      6.250,    5.46,  307.22,  49.16,      3.125,    5.47,  153.44,  49.10,     6.250,    6.24,  268.95,  43.03
           16,      8.250,    6.57,  336.92,  40.84,      4.125,    6.56,  168.74,  40.91,     8.250,    8.10,  273.44,  33.14
           20,     10.250,    8.22,  334.89,  32.67,      5.125,    8.26,  166.61,  32.51,    10.250,   10.17,  270.63,  26.40
           24,     12.250,   10.52,  312.49,  25.51,      6.125,   10.49,  156.75,  25.59,    12.250,   12.22,  269.16,  21.97
           28,     14.250,   11.51,  332.48,  23.33,      7.125,   11.44,  167.26,  23.47,    14.250,   14.30,  267.46,  18.77
           32,     16.250,   13.04,  334.49,  20.58,      8.125,   13.02,  167.53,  20.62,    16.250,   16.12,  270.62,  16.65
           40,     20.250,   16.25,  334.49,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.64,  331.46,  13.67,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.13,  327.86,  11.61,     14.125,   23.14,  163.89,  11.60,    28.250,   28.75,  263.73,   9.34
           64,     32.250,   26.67,  324.61,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.09,  261.62,   8.11
           80,     40.250,   33.01,  327.36,   8.13,     20.125,   32.93,  164.05,   8.15,    40.250,   41.79,  258.57,   6.42
          104,     52.250,   43.57,  321.94,   6.16,     26.125,   43.74,  160.33,   6.14,    52.250,   54.65,  256.64,   4.91
          120,     60.250,   50.76,  318.62,   5.29,     30.125,   51.34,  157.51,   5.23,    60.250,   63.22,  255.82,   4.25
          128,     64.250,   55.15,  312.72,   4.87,     32.125,   55.20,  156.23,   4.86,    64.250,   67.54,  255.36,   3.97
          160,     80.250,   66.92,  321.90,   4.01,     40.125,   66.90,  160.99,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   82.97,  311.39,   3.24,     48.125,   82.83,  155.96,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.66,  313.95,   2.45,     64.125,  109.79,  156.78,   2.44,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.25,  308.91,   1.93,     80.125,  139.36,  154.33,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.62,  304.88,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.68,  249.52,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088125
