Start time: 1725087793
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.91,   23.09,  92.37,      0.125,    2.95,   11.39,  91.12,     0.250,    1.91,   35.14, 140.54
            1,      0.750,    3.56,   56.57,  75.42,      0.375,    3.56,   28.26,  75.36,     0.750,    3.01,   66.91,  89.21
            2,      1.250,    3.63,   92.46,  73.97,      0.625,    3.62,   46.29,  74.07,     1.250,    3.19,  105.09,  84.07
            3,      1.750,    3.75,  125.17,  71.53,      0.875,    3.73,   63.06,  72.06,     1.750,    3.34,  140.52,  80.30
            4,      2.250,    3.88,  155.83,  69.26,      1.125,    3.85,   78.36,  69.65,     2.250,    3.48,  173.56,  77.14
            6,      3.250,    4.09,  213.25,  65.62,      1.625,    4.04,  108.08,  66.51,     3.250,    3.77,  231.53,  71.24
            8,      4.250,    4.42,  257.94,  60.69,      2.125,    4.41,  129.41,  60.90,     4.250,    4.07,  280.17,  65.92
           12,      6.250,    5.46,  306.99,  49.12,      3.125,    5.44,  154.26,  49.36,     6.250,    6.25,  268.35,  42.94
           16,      8.250,    6.58,  336.36,  40.77,      4.125,    6.55,  169.05,  40.98,     8.250,    8.11,  273.10,  33.10
           20,     10.250,    8.23,  334.36,  32.62,      5.125,    8.26,  166.47,  32.48,    10.250,   10.18,  270.39,  26.38
           24,     12.250,   10.52,  312.55,  25.51,      6.125,   10.50,  156.53,  25.56,    12.250,   12.21,  269.25,  21.98
           28,     14.250,   11.49,  333.00,  23.37,      7.125,   11.44,  167.26,  23.47,    14.250,   14.29,  267.59,  18.78
           32,     16.250,   13.04,  334.62,  20.59,      8.125,   13.02,  167.54,  20.62,    16.250,   16.11,  270.84,  16.67
           40,     20.250,   16.24,  334.66,  16.53,     10.125,   16.23,  167.48,  16.54,    20.250,   20.32,  267.58,  13.21
           48,     24.250,   19.64,  331.51,  13.67,     12.125,   19.61,  165.93,  13.69,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.12,  327.94,  11.61,     14.125,   23.14,  163.85,  11.60,    28.250,   28.75,  263.77,   9.34
           64,     32.250,   26.67,  324.57,  10.06,     16.125,   26.74,  161.90,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.57,  321.91,   6.16,     26.125,   43.73,  160.36,   6.14,    52.250,   54.65,  256.65,   4.91
          120,     60.250,   50.76,  318.64,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.14,  312.77,   4.87,     32.125,   55.21,  156.20,   4.86,    64.250,   67.53,  255.40,   3.98
          160,     80.250,   66.91,  321.93,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.16,  250.03,   3.12
          192,     96.250,   82.98,  311.38,   3.24,     48.125,   82.83,  155.97,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.64,  314.00,   2.45,     64.125,  109.77,  156.81,   2.45,   128.250,  137.75,  249.91,   1.95
          320,    160.250,  139.25,  308.92,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.60,  304.91,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087949
