Start time: 1725087306
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.76,   24.31,  97.22,      0.125,    2.81,   11.96,  95.66,     0.250,    1.63,   41.10, 164.38
            1,      0.750,    3.46,   58.10,  77.47,      0.375,    3.46,   29.08,  77.54,     0.750,    2.82,   71.34,  95.12
            2,      1.250,    3.54,   94.76,  75.81,      0.625,    3.54,   47.42,  75.87,     1.250,    3.01,  111.40,  89.12
            3,      1.750,    3.67,  128.18,  73.24,      0.875,    3.63,   64.78,  74.03,     1.750,    3.19,  147.08,  84.04
            4,      2.250,    3.80,  159.07,  70.70,      1.125,    3.77,   80.02,  71.13,     2.250,    3.36,  179.97,  79.99
            6,      3.250,    4.06,  215.04,  66.17,      1.625,    3.98,  109.71,  67.51,     3.250,    3.67,  237.97,  73.22
            8,      4.250,    4.39,  260.05,  61.19,      2.125,    4.38,  130.38,  61.36,     4.250,    4.02,  283.72,  66.76
           12,      6.250,    5.44,  308.52,  49.36,      3.125,    5.42,  154.91,  49.57,     6.250,    6.22,  269.56,  43.13
           16,      8.250,    6.56,  337.54,  40.91,      4.125,    6.52,  169.73,  41.15,     8.250,    8.08,  274.08,  33.22
           20,     10.250,    8.21,  335.18,  32.70,      5.125,    8.23,  167.08,  32.60,    10.250,   10.15,  271.00,  26.44
           24,     12.250,   10.50,  313.09,  25.56,      6.125,   10.48,  156.84,  25.61,    12.250,   12.19,  269.76,  22.02
           28,     14.250,   11.48,  333.26,  23.39,      7.125,   11.43,  167.41,  23.50,    14.250,   14.29,  267.78,  18.79
           32,     16.250,   13.01,  335.29,  20.63,      8.125,   13.00,  167.80,  20.65,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.25,  334.45,  16.52,     10.125,   16.23,  167.48,  16.54,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.63,  331.56,  13.67,     12.125,   19.62,  165.85,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.12,  328.03,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.74,  263.86,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.97,  327.68,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.68,   6.43
          104,     52.250,   43.53,  322.22,   6.17,     26.125,   43.73,  160.39,   6.14,    52.250,   54.63,  256.74,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.62,  314.04,   2.45,     64.125,  109.74,  156.85,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.23,  308.96,   1.93,     80.125,  139.34,  154.35,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.60,  304.91,   1.19,    128.125,  225.61,  152.45,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087462
