Start time: 1725087640
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.81,   23.92,  95.70,      0.125,    2.96,   11.35,  90.78,     0.250,    1.82,   36.85, 147.41
            1,      0.750,    3.61,   55.83,  74.44,      0.375,    3.58,   28.15,  75.07,     0.750,    3.20,   62.99,  83.99
            2,      1.250,    3.64,   92.18,  73.75,      0.625,    3.64,   46.09,  73.75,     1.250,    3.23,  103.72,  82.98
            3,      1.750,    3.78,  124.21,  70.98,      0.875,    3.73,   62.94,  71.93,     1.750,    4.75,   98.90,  56.51
            4,      2.250,    5.18,  116.51,  51.78,      1.125,    5.07,   59.55,  52.94,     2.250,    4.99,  120.94,  53.75
            6,      3.250,    5.19,  168.10,  51.72,      1.625,    5.17,   84.31,  51.88,     3.250,    6.15,  141.88,  43.66
            8,      4.250,    6.12,  186.35,  43.85,      2.125,    5.36,  106.40,  50.07,     4.250,    4.92,  231.69,  54.52
           12,      6.250,    6.85,  244.85,  39.18,      3.125,    6.13,  136.78,  43.77,     6.250,    7.06,  237.64,  38.02
           16,      8.250,    7.58,  292.16,  35.41,      4.125,    7.62,  145.24,  35.21,     8.250,    8.16,  271.30,  32.88
           20,     10.250,    8.37,  328.77,  32.07,      5.125,    8.38,  164.25,  32.05,    10.250,   10.22,  269.14,  26.26
           24,     12.250,   10.55,  311.66,  25.44,      6.125,   10.52,  156.26,  25.51,    12.250,   12.23,  268.81,  21.94
           28,     14.250,   11.52,  332.16,  23.31,      7.125,   11.45,  167.01,  23.44,    14.250,   14.30,  267.48,  18.77
           32,     16.250,   13.03,  334.72,  20.60,      8.125,   13.03,  167.35,  20.60,    16.250,   16.11,  270.75,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.50,  13.21
           48,     24.250,   19.61,  331.90,  13.69,     12.125,   19.63,  165.84,  13.68,    24.250,   24.52,  265.53,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.14,  163.82,  11.60,    28.250,   28.75,  263.81,   9.34
           64,     32.250,   26.66,  324.73,  10.07,     16.125,   26.73,  161.96,  10.04,    32.250,   33.08,  261.68,   8.11
           80,     40.250,   32.98,  327.60,   8.14,     20.125,   32.91,  164.13,   8.16,    40.250,   41.77,  258.67,   6.43
          104,     52.250,   43.53,  322.24,   6.17,     26.125,   43.73,  160.37,   6.14,    52.250,   54.64,  256.70,   4.91
          120,     60.250,   50.74,  318.73,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.14,  312.79,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.89,  322.06,   4.01,     40.125,   66.89,  161.02,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.03,  311.18,   3.23,     48.125,   82.81,  155.99,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.61,  314.09,   2.45,     64.125,  109.75,  156.84,   2.45,   128.250,  137.73,  249.96,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.24,  249.76,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087796
