Start time: 1725087634
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.85,   23.52,  94.09,      0.125,    2.92,   11.48,  91.84,     0.250,    1.83,   36.67, 146.69
            1,      0.750,    3.57,   56.39,  75.19,      0.375,    3.58,   28.10,  74.94,     0.750,    3.01,   66.84,  89.12
            2,      1.250,    3.66,   91.75,  73.40,      0.625,    3.67,   45.68,  73.08,     1.250,    3.17,  105.82,  84.65
            3,      1.750,    3.76,  125.00,  71.43,      0.875,    3.75,   62.65,  71.60,     1.750,    3.36,  139.98,  79.99
            4,      2.250,    3.88,  155.71,  69.20,      1.125,    3.87,   78.07,  69.40,     2.250,    3.50,  172.71,  76.76
            6,      3.250,    4.11,  212.37,  65.34,      1.625,    4.05,  107.71,  66.28,     3.250,    3.78,  230.61,  70.96
            8,      4.250,    4.42,  257.99,  60.70,      2.125,    4.43,  128.82,  60.62,     4.250,    4.07,  280.45,  65.99
           12,      6.250,    5.46,  307.05,  49.13,      3.125,    5.43,  154.49,  49.44,     6.250,    6.25,  268.65,  42.98
           16,      8.250,    6.58,  336.31,  40.76,      4.125,    6.54,  169.31,  41.05,     8.250,    8.11,  273.20,  33.12
           20,     10.250,    8.23,  334.44,  32.63,      5.125,    8.25,  166.67,  32.52,    10.250,   10.17,  270.52,  26.39
           24,     12.250,   10.52,  312.55,  25.51,      6.125,   10.50,  156.62,  25.57,    12.250,   12.21,  269.36,  21.99
           28,     14.250,   11.49,  332.80,  23.35,      7.125,   11.41,  167.57,  23.52,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.02,  335.00,  20.62,      8.125,   13.01,  167.63,  20.63,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.47,  16.54,    20.250,   20.32,  267.58,  13.21
           48,     24.250,   19.63,  331.68,  13.68,     12.125,   19.62,  165.92,  13.68,    24.250,   24.51,  265.56,  10.95
           56,     28.250,   23.12,  328.00,  11.61,     14.125,   23.15,  163.81,  11.60,    28.250,   28.74,  263.84,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.73,  161.96,  10.04,    32.250,   33.08,  261.67,   8.11
           80,     40.250,   32.98,  327.59,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.77,  258.65,   6.43
          104,     52.250,   43.55,  322.09,   6.16,     26.125,   43.77,  160.24,   6.13,    52.250,   54.63,  256.76,   4.91
          120,     60.250,   50.73,  318.78,   5.29,     30.125,   51.36,  157.45,   5.23,    60.250,   63.20,  255.92,   4.25
          128,     64.250,   55.12,  312.91,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.89,  322.05,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.05,  311.10,   3.23,     48.125,   82.83,  155.97,   3.24,    96.250,  103.31,  250.09,   2.60
          256,    128.250,  109.62,  314.06,   2.45,     64.125,  109.80,  156.78,   2.44,   128.250,  137.79,  249.85,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.34,  154.35,   1.93,   160.250,  172.28,  249.69,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087790
