Start time: 1725087475
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.71,   24.72,  98.87,      0.125,    2.81,   11.92,  95.39,     0.250,    1.56,   43.13, 172.52
            1,      0.750,    3.48,   57.90,  77.20,      0.375,    3.49,   28.82,  76.85,     0.750,    2.85,   70.69,  94.25
            2,      1.250,    3.60,   93.34,  74.67,      0.625,    3.58,   46.88,  75.00,     1.250,    3.09,  108.45,  86.76
            3,      1.750,    3.72,  126.35,  72.20,      0.875,    3.67,   64.04,  73.18,     1.750,    3.22,  145.71,  83.26
            4,      2.250,    3.85,  157.00,  69.78,      1.125,    3.81,   79.32,  70.51,     2.250,    3.39,  178.06,  79.14
            6,      3.250,    4.08,  213.62,  65.73,      1.625,    4.02,  108.54,  66.79,     3.250,    3.70,  236.04,  72.63
            8,      4.250,    4.39,  259.58,  61.08,      2.125,    4.37,  130.44,  61.38,     4.250,    4.06,  281.14,  66.15
           12,      6.250,    5.43,  308.69,  49.39,      3.125,    5.42,  154.86,  49.55,     6.250,    6.23,  269.34,  43.09
           16,      8.250,    6.56,  337.44,  40.90,      4.125,    6.52,  169.83,  41.17,     8.250,    8.08,  273.95,  33.21
           20,     10.250,    8.22,  334.65,  32.65,      5.125,    8.28,  166.19,  32.43,    10.250,   10.15,  271.13,  26.45
           24,     12.250,   10.51,  312.82,  25.54,      6.125,   10.48,  156.89,  25.61,    12.250,   12.21,  269.31,  21.98
           28,     14.250,   11.47,  333.38,  23.40,      7.125,   11.43,  167.35,  23.49,    14.250,   14.30,  267.57,  18.78
           32,     16.250,   13.02,  334.98,  20.61,      8.125,   13.02,  167.58,  20.63,    16.250,   16.11,  270.77,  16.66
           40,     20.250,   16.24,  334.80,  16.53,     10.125,   16.23,  167.45,  16.54,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.65,  331.31,  13.66,     12.125,   19.63,  165.82,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.13,  327.84,  11.61,     14.125,   23.15,  163.78,  11.59,    28.250,   28.75,  263.74,   9.34
           64,     32.250,   26.67,  324.59,  10.06,     16.125,   26.74,  161.90,  10.04,    32.250,   33.09,  261.61,   8.11
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.93,  164.03,   8.15,    40.250,   41.78,  258.60,   6.42
          104,     52.250,   43.56,  321.99,   6.16,     26.125,   43.74,  160.34,   6.14,    52.250,   54.65,  256.65,   4.91
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.21,  255.85,   4.25
          128,     64.250,   55.16,  312.64,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.54,  255.37,   3.97
          160,     80.250,   66.91,  321.94,   4.01,     40.125,   66.90,  161.01,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.00,  311.31,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.34,  250.03,   2.60
          256,    128.250,  109.65,  313.98,   2.45,     64.125,  109.78,  156.80,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.24,  308.95,   1.93,     80.125,  139.35,  154.35,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.66,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087630
