Start time: 1725087475
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.88,   23.33,  93.30,      0.125,    2.91,   11.55,  92.37,     0.250,    1.76,   38.20, 152.78
            1,      0.750,    3.47,   58.09,  77.45,      0.375,    3.48,   28.95,  77.20,     0.750,    2.95,   68.29,  91.06
            2,      1.250,    3.58,   93.86,  75.09,      0.625,    3.57,   46.96,  75.13,     1.250,    3.08,  108.77,  87.01
            3,      1.750,    3.74,  125.54,  71.74,      0.875,    3.64,   64.56,  73.79,     1.750,    3.27,  143.75,  82.14
            4,      2.250,    3.83,  157.90,  70.18,      1.125,    3.86,   78.20,  69.51,     2.250,    3.55,  170.04,  75.57
            6,      3.250,    4.12,  211.70,  65.14,      1.625,    4.06,  107.44,  66.12,     3.250,    3.68,  236.94,  72.90
            8,      4.250,    4.41,  258.46,  60.81,      2.125,    4.43,  128.88,  60.65,     4.250,    4.05,  281.41,  66.21
           12,      6.250,    5.52,  303.88,  48.62,      3.125,    5.50,  152.52,  48.81,     6.250,    6.29,  266.56,  42.65
           16,      8.250,    6.65,  333.22,  40.39,      4.125,    6.61,  167.57,  40.62,     8.250,    8.12,  272.57,  33.04
           20,     10.250,    8.28,  332.42,  32.43,      5.125,    8.32,  165.41,  32.28,    10.250,   10.20,  269.67,  26.31
           24,     12.250,   10.53,  312.16,  25.48,      6.125,   10.52,  156.33,  25.52,    12.250,   12.23,  268.76,  21.94
           28,     14.250,   11.53,  331.85,  23.29,      7.125,   11.45,  167.01,  23.44,    14.250,   14.28,  267.82,  18.79
           32,     16.250,   13.04,  334.52,  20.59,      8.125,   13.02,  167.51,  20.62,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.59,  16.52,     10.125,   16.23,  167.49,  16.54,    20.250,   20.31,  267.59,  13.21
           48,     24.250,   19.61,  331.92,  13.69,     12.125,   19.61,  166.02,  13.69,    24.250,   24.51,  265.56,  10.95
           56,     28.250,   23.12,  328.04,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.74,  263.83,   9.34
           64,     32.250,   26.65,  324.82,  10.07,     16.125,   26.73,  161.91,  10.04,    32.250,   33.07,  261.79,   8.12
           80,     40.250,   32.97,  327.67,   8.14,     20.125,   32.92,  164.09,   8.15,    40.250,   41.75,  258.78,   6.43
          104,     52.250,   43.48,  322.62,   6.17,     26.125,   43.48,  161.30,   6.17,    52.250,   54.61,  256.84,   4.92
          120,     60.250,   50.72,  318.87,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.17,  256.02,   4.25
          128,     64.250,   55.11,  312.95,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.48,  255.57,   3.98
          160,     80.250,   66.88,  322.09,   4.01,     40.125,   66.86,  161.09,   4.01,    80.250,   86.11,  250.16,   3.12
          192,     96.250,   83.00,  311.29,   3.23,     48.125,   82.82,  155.99,   3.24,    96.250,  103.30,  250.11,   2.60
          256,    128.250,  109.60,  314.11,   2.45,     64.125,  109.74,  156.86,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.21,  309.01,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.23,  249.76,   1.56
          512,    256.250,  225.54,  304.98,   1.19,    128.125,  225.56,  152.48,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087630
