Start time: 1725087954
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.97,   22.59,  90.35,      0.125,    3.27,   10.26,  82.12,     0.250,    2.20,   30.49, 121.96
            1,      0.750,    3.80,   52.98,  70.64,      0.375,    3.82,   26.33,  70.22,     0.750,    3.34,   60.33,  80.44
            2,      1.250,    3.90,   85.95,  68.76,      0.625,    3.90,   43.02,  68.83,     1.250,    3.48,   96.28,  77.03
            3,      1.750,    4.03,  116.48,  66.56,      0.875,    3.98,   58.94,  67.36,     1.750,    3.66,  128.35,  73.34
            4,      2.250,    4.13,  146.10,  64.93,      1.125,    4.07,   74.25,  66.00,     2.250,    3.77,  160.21,  71.20
            6,      3.250,    4.33,  201.44,  61.98,      1.625,    4.29,  101.77,  62.63,     3.250,    4.01,  217.61,  66.96
            8,      4.250,    4.58,  248.82,  58.55,      2.125,    4.57,  124.93,  58.79,     4.250,    4.29,  265.68,  62.51
           12,      6.250,    5.48,  306.04,  48.97,      3.125,    5.45,  153.83,  49.23,     6.250,    6.28,  267.24,  42.76
           16,      8.250,    6.61,  334.99,  40.60,      4.125,    6.57,  168.56,  40.86,     8.250,    8.12,  272.80,  33.07
           20,     10.250,    8.26,  333.31,  32.52,      5.125,    8.29,  166.01,  32.39,    10.250,   10.20,  269.78,  26.32
           24,     12.250,   10.54,  311.84,  25.46,      6.125,   10.52,  156.23,  25.51,    12.250,   12.23,  268.79,  21.94
           28,     14.250,   11.51,  332.28,  23.32,      7.125,   11.45,  166.98,  23.44,    14.250,   14.31,  267.35,  18.76
           32,     16.250,   13.05,  334.23,  20.57,      8.125,   13.03,  167.36,  20.60,    16.250,   16.11,  270.68,  16.66
           40,     20.250,   16.25,  334.45,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.51,  13.21
           48,     24.250,   19.64,  331.53,  13.67,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.46,  10.95
           56,     28.250,   23.13,  327.86,  11.61,     14.125,   23.14,  163.85,  11.60,    28.250,   28.75,  263.80,   9.34
           64,     32.250,   26.67,  324.61,  10.07,     16.125,   26.74,  161.86,  10.04,    32.250,   33.09,  261.64,   8.11
           80,     40.250,   32.99,  327.53,   8.14,     20.125,   32.92,  164.10,   8.15,    40.250,   41.77,  258.69,   6.43
          104,     52.250,   43.49,  322.51,   6.17,     26.125,   43.73,  160.38,   6.14,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.75,  318.71,   5.29,     30.125,   51.34,  157.50,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.15,  312.72,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.52,  255.45,   3.98
          160,     80.250,   66.91,  321.95,   4.01,     40.125,   66.90,  161.00,   4.01,    80.250,   86.15,  250.04,   3.12
          192,     96.250,   83.06,  311.07,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.63,  314.02,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.25,  308.93,   1.93,     80.125,  139.35,  154.34,   1.93,   160.250,  172.29,  249.67,   1.56
          512,    256.250,  225.61,  304.89,   1.19,    128.125,  225.63,  152.43,   1.19,   256.250,  275.71,  249.48,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725088109
