Start time: 1725087307
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.83,  91.30,      0.125,    3.01,   11.14,  89.12,     0.250,    1.87,   35.89, 143.55
            1,      0.750,    3.60,   55.91,  74.54,      0.375,    3.60,   27.98,  74.61,     0.750,    3.08,   65.39,  87.18
            2,      1.250,    3.69,   90.93,  72.75,      0.625,    3.68,   45.54,  72.87,     1.250,    3.19,  105.05,  84.04
            3,      1.750,    3.81,  123.14,  70.36,      0.875,    3.78,   62.12,  71.00,     1.750,    3.39,  138.49,  79.14
            4,      2.250,    3.94,  153.26,  68.11,      1.125,    3.91,   77.18,  68.60,     2.250,    3.52,  171.73,  76.33
            6,      3.250,    4.18,  208.66,  64.20,      1.625,    4.11,  106.24,  65.38,     3.250,    3.81,  229.10,  70.49
            8,      4.250,    4.46,  255.91,  60.21,      2.125,    4.45,  128.30,  60.38,     4.250,    4.13,  276.44,  65.04
           12,      6.250,    5.49,  305.82,  48.93,      3.125,    5.46,  153.55,  49.14,     6.250,    6.27,  267.62,  42.82
           16,      8.250,    6.61,  334.94,  40.60,      4.125,    6.57,  168.46,  40.84,     8.250,    8.12,  272.67,  33.05
           20,     10.250,    8.25,  333.43,  32.53,      5.125,    8.29,  165.97,  32.38,    10.250,   10.17,  270.47,  26.39
           24,     12.250,   10.52,  312.67,  25.52,      6.125,   10.52,  156.29,  25.52,    12.250,   12.21,  269.38,  21.99
           28,     14.250,   11.52,  332.05,  23.30,      7.125,   11.45,  167.10,  23.45,    14.250,   14.29,  267.70,  18.79
           32,     16.250,   13.04,  334.57,  20.59,      8.125,   13.02,  167.51,  20.62,    16.250,   16.11,  270.84,  16.67
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.50,  16.54,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.63,  331.65,  13.68,     12.125,   19.63,  165.79,  13.67,    24.250,   24.52,  265.44,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.15,  163.77,  11.59,    28.250,   28.74,  263.89,   9.34
           64,     32.250,   26.67,  324.60,  10.07,     16.125,   26.72,  161.99,  10.05,    32.250,   33.07,  261.80,   8.12
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.88,  164.28,   8.16,    40.250,   41.77,  258.66,   6.43
          104,     52.250,   43.55,  322.09,   6.16,     26.125,   43.47,  161.35,   6.18,    52.250,   54.62,  256.78,   4.91
          120,     60.250,   50.74,  318.76,   5.29,     30.125,   51.34,  157.52,   5.23,    60.250,   63.19,  255.93,   4.25
          128,     64.250,   55.11,  312.94,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.51,  255.49,   3.98
          160,     80.250,   66.91,  321.97,   4.01,     40.125,   66.89,  161.02,   4.01,    80.250,   86.15,  250.05,   3.12
          192,     96.250,   83.06,  311.06,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.34,  250.02,   2.60
          256,    128.250,  109.62,  314.04,   2.45,     64.125,  109.80,  156.78,   2.44,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.26,  308.89,   1.93,     80.125,  139.37,  154.33,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.64,  304.86,   1.19,    128.125,  225.65,  152.42,   1.19,   256.250,  275.71,  249.49,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725087463
