Start time: 1725074628
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.97,   22.57,  90.29,      0.125,    3.12,   10.75,  86.01,     0.250,    2.17,   30.90, 123.59
            1,      0.750,    3.70,   54.41,  72.55,      0.375,    3.73,   26.99,  71.99,     0.750,    3.28,   61.34,  81.79
            2,      1.250,    3.84,   87.45,  69.96,      0.625,    3.77,   44.44,  71.11,     1.250,    3.42,   98.03,  78.42
            3,      1.750,    3.90,  120.48,  68.85,      0.875,    3.95,   59.49,  67.99,     1.750,    3.53,  132.93,  75.96
            4,      2.250,    4.03,  149.76,  66.56,      1.125,    3.99,   75.74,  67.33,     2.250,    3.65,  165.25,  73.44
            6,      3.250,    4.30,  203.08,  62.48,      1.625,    4.17,  104.66,  64.40,     3.250,    3.93,  221.76,  68.23
            8,      4.250,    4.55,  250.79,  59.01,      2.125,    4.47,  127.47,  59.99,     4.250,    4.24,  268.88,  63.27
           12,      6.250,    5.49,  305.71,  48.91,      3.125,    5.46,  153.55,  49.14,     6.250,    6.26,  267.84,  42.85
           16,      8.250,    6.60,  335.49,  40.67,      4.125,    6.55,  168.95,  40.96,     8.250,    8.13,  272.40,  33.02
           20,     10.250,    8.23,  334.40,  32.62,      5.125,    8.28,  166.21,  32.43,    10.250,   10.19,  270.02,  26.34
           24,     12.250,   10.54,  311.93,  25.46,      6.125,   10.53,  156.16,  25.49,    12.250,   12.23,  268.76,  21.94
           28,     14.250,   11.52,  332.02,  23.30,      7.125,   11.46,  166.92,  23.43,    14.250,   14.31,  267.37,  18.76
           32,     16.250,   13.03,  334.72,  20.60,      8.125,   13.03,  167.33,  20.60,    16.250,   16.11,  270.73,  16.66
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.30,  267.77,  13.22
           48,     24.250,   19.64,  331.49,  13.67,     12.125,   19.60,  166.03,  13.69,    24.250,   24.50,  265.71,  10.96
           56,     28.250,   23.11,  328.10,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.72,  264.07,   9.35
           64,     32.250,   26.64,  324.96,  10.08,     16.125,   26.71,  162.07,  10.05,    32.250,   33.05,  261.90,   8.12
           80,     40.250,   32.95,  327.90,   8.15,     20.125,   32.88,  164.28,   8.16,    40.250,   41.74,  258.83,   6.43
          104,     52.250,   43.47,  322.69,   6.18,     26.125,   43.51,  161.16,   6.17,    52.250,   54.61,  256.85,   4.92
          120,     60.250,   50.73,  318.84,   5.29,     30.125,   51.32,  157.58,   5.23,    60.250,   63.17,  256.02,   4.25
          128,     64.250,   55.13,  312.84,   4.87,     32.125,   55.18,  156.28,   4.86,    64.250,   67.49,  255.56,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.87,  161.08,   4.01,    80.250,   86.12,  250.14,   3.12
          192,     96.250,   83.03,  311.19,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.31,  250.10,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.73,  156.88,   2.45,   128.250,  137.72,  249.98,   1.95
          320,    160.250,  139.21,  309.01,   1.93,     80.125,  139.33,  154.37,   1.93,   160.250,  172.23,  249.77,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.62,  249.57,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074784
