Start time: 1725074626
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.98,   22.53,  90.11,      0.125,    3.10,   10.83,  86.62,     0.250,    2.04,   32.86, 131.46
            1,      0.750,    3.66,   54.98,  73.30,      0.375,    3.66,   27.50,  73.32,     0.750,    3.15,   63.83,  85.11
            2,      1.250,    3.73,   89.93,  71.95,      0.625,    3.73,   44.92,  71.87,     1.250,    3.32,  101.16,  80.93
            3,      1.750,    3.86,  121.73,  69.56,      0.875,    3.84,   61.10,  69.83,     1.750,    3.48,  135.03,  77.16
            4,      2.250,    3.96,  152.33,  67.70,      1.125,    3.94,   76.57,  68.06,     2.250,    3.59,  168.24,  74.77
            6,      3.250,    4.21,  207.32,  63.79,      1.625,    4.15,  105.14,  64.70,     3.250,    3.89,  224.44,  69.06
            8,      4.250,    4.48,  254.48,  59.88,      2.125,    4.46,  128.04,  60.25,     4.250,    4.16,  274.18,  64.51
           12,      6.250,    5.55,  302.46,  48.39,      3.125,    5.53,  151.83,  48.59,     6.250,    6.33,  265.17,  42.43
           16,      8.250,    6.66,  332.47,  40.30,      4.125,    6.63,  167.06,  40.50,     8.250,    8.16,  271.26,  32.88
           20,     10.250,    8.30,  331.66,  32.36,      5.125,    8.30,  165.65,  32.32,    10.250,   10.22,  269.17,  26.26
           24,     12.250,   10.56,  311.45,  25.42,      6.125,   10.54,  156.07,  25.48,    12.250,   12.25,  268.48,  21.92
           28,     14.250,   11.54,  331.33,  23.25,      7.125,   11.46,  166.84,  23.42,    14.250,   14.30,  267.42,  18.77
           32,     16.250,   13.06,  333.90,  20.55,      8.125,   13.05,  167.09,  20.57,    16.250,   16.11,  270.85,  16.67
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.43,  16.54,    20.250,   20.32,  267.58,  13.21
           48,     24.250,   19.63,  331.58,  13.67,     12.125,   19.62,  165.89,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.13,  163.91,  11.60,    28.250,   28.74,  263.86,   9.34
           64,     32.250,   26.66,  324.72,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.95,  327.95,   8.15,     20.125,   32.93,  164.06,   8.15,    40.250,   41.77,  258.70,   6.43
          104,     52.250,   43.54,  322.15,   6.17,     26.125,   43.73,  160.36,   6.14,    52.250,   54.63,  256.75,   4.91
          120,     60.250,   50.74,  318.75,   5.29,     30.125,   51.33,  157.53,   5.23,    60.250,   63.19,  255.95,   4.25
          128,     64.250,   55.10,  313.01,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.89,  161.04,   4.01,    80.250,   86.13,  250.12,   3.12
          192,     96.250,   83.04,  311.13,   3.23,     48.125,   82.80,  156.01,   3.24,    96.250,  103.31,  250.10,   2.60
          256,    128.250,  109.63,  314.04,   2.45,     64.125,  109.78,  156.79,   2.45,   128.250,  137.74,  249.94,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.37,  154.33,   1.93,   160.250,  172.25,  249.73,   1.56
          512,    256.250,  225.58,  304.93,   1.19,    128.125,  225.60,  152.45,   1.19,   256.250,  275.63,  249.56,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074782
