Start time: 1725074626
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.81,   23.92,  95.70,      0.125,    3.09,   10.87,  86.93,     0.250,    1.95,   34.43, 137.73
            1,      0.750,    3.69,   54.49,  72.65,      0.375,    3.70,   27.18,  72.49,     0.750,    3.18,   63.27,  84.36
            2,      1.250,    3.77,   88.91,  71.13,      0.625,    3.79,   44.28,  70.85,     1.250,    3.35,  100.07,  80.06
            3,      1.750,    3.92,  119.84,  68.48,      0.875,    3.87,   60.66,  69.33,     1.750,    3.53,  133.19,  76.11
            4,      2.250,    4.02,  150.13,  66.73,      1.125,    3.99,   75.61,  67.21,     2.250,    3.65,  165.47,  73.54
            6,      3.250,    4.27,  204.22,  62.84,      1.625,    4.18,  104.46,  64.28,     3.250,    3.93,  221.76,  68.23
            8,      4.250,    4.52,  252.62,  59.44,      2.125,    4.51,  126.54,  59.55,     4.250,    4.21,  270.79,  63.72
           12,      6.250,    5.47,  306.66,  49.07,      3.125,    5.43,  154.46,  49.43,     6.250,    6.25,  268.44,  42.95
           16,      8.250,    6.58,  336.36,  40.77,      4.125,    6.56,  168.90,  40.95,     8.250,    8.12,  272.80,  33.07
           20,     10.250,    8.24,  334.00,  32.59,      5.125,    8.27,  166.29,  32.45,    10.250,   10.19,  270.07,  26.35
           24,     12.250,   10.53,  312.19,  25.49,      6.125,   10.52,  156.32,  25.52,    12.250,   12.22,  269.01,  21.96
           28,     14.250,   11.51,  332.45,  23.33,      7.125,   11.45,  167.04,  23.44,    14.250,   14.30,  267.52,  18.77
           32,     16.250,   13.05,  334.36,  20.58,      8.125,   13.03,  167.37,  20.60,    16.250,   16.12,  270.63,  16.65
           40,     20.250,   16.25,  334.47,  16.52,     10.125,   16.23,  167.46,  16.54,    20.250,   20.33,  267.38,  13.20
           48,     24.250,   19.63,  331.63,  13.68,     12.125,   19.62,  165.88,  13.68,    24.250,   24.52,  265.47,  10.95
           56,     28.250,   23.13,  327.90,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.67,  324.60,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.10,  261.57,   8.11
           80,     40.250,   33.00,  327.41,   8.13,     20.125,   32.94,  164.02,   8.15,    40.250,   41.79,  258.56,   6.42
          104,     52.250,   43.57,  321.91,   6.16,     26.125,   43.75,  160.30,   6.14,    52.250,   54.65,  256.63,   4.91
          120,     60.250,   50.77,  318.53,   5.29,     30.125,   51.37,  157.43,   5.23,    60.250,   63.23,  255.80,   4.25
          128,     64.250,   55.16,  312.67,   4.87,     32.125,   55.21,  156.19,   4.86,    64.250,   67.54,  255.36,   3.97
          160,     80.250,   66.94,  321.80,   4.01,     40.125,   66.92,  160.95,   4.01,    80.250,   86.17,  250.01,   3.12
          192,     96.250,   83.01,  311.27,   3.23,     48.125,   82.85,  155.92,   3.24,    96.250,  103.34,  250.01,   2.60
          256,    128.250,  109.67,  313.90,   2.45,     64.125,  109.79,  156.79,   2.45,   128.250,  137.76,  249.90,   1.95
          320,    160.250,  139.29,  308.82,   1.93,     80.125,  139.38,  154.31,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.64,  304.85,   1.19,    128.125,  225.67,  152.41,   1.19,   256.250,  275.68,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074782
