Start time: 1725074971
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.81,   23.87,  95.49,      0.125,    2.95,   11.38,  91.03,     0.250,    1.81,   37.02, 148.06
            1,      0.750,    3.56,   56.54,  75.38,      0.375,    3.55,   28.32,  75.53,     0.750,    3.03,   66.40,  88.53
            2,      1.250,    3.61,   92.90,  74.32,      0.625,    3.69,   45.49,  72.79,     1.250,    3.28,  102.21,  81.77
            3,      1.750,    3.84,  122.24,  69.85,      0.875,    3.79,   62.02,  70.88,     1.750,    3.31,  141.84,  81.05
            4,      2.250,    3.93,  153.65,  68.29,      1.125,    3.88,   77.91,  69.26,     2.250,    3.53,  171.24,  76.11
            6,      3.250,    4.12,  211.49,  65.08,      1.625,    4.05,  107.57,  66.20,     3.250,    3.78,  230.86,  71.03
            8,      4.250,    4.43,  257.59,  60.61,      2.125,    4.42,  128.94,  60.68,     4.250,    4.12,  277.11,  65.20
           12,      6.250,    5.46,  307.28,  49.16,      3.125,    5.43,  154.54,  49.45,     6.250,    6.23,  269.21,  43.07
           16,      8.250,    6.57,  337.13,  40.86,      4.125,    6.54,  169.23,  41.03,     8.250,    8.09,  273.68,  33.17
           20,     10.250,    8.22,  334.69,  32.65,      5.125,    8.26,  166.63,  32.51,    10.250,   10.17,  270.60,  26.40
           24,     12.250,   10.52,  312.55,  25.51,      6.125,   10.50,  156.56,  25.56,    12.250,   12.21,  269.43,  21.99
           28,     14.250,   11.49,  332.86,  23.36,      7.125,   11.44,  167.23,  23.47,    14.250,   14.29,  267.65,  18.78
           32,     16.250,   13.03,  334.69,  20.60,      8.125,   13.02,  167.57,  20.62,    16.250,   16.11,  270.73,  16.66
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.52,  13.21
           48,     24.250,   19.66,  331.17,  13.66,     12.125,   19.61,  166.01,  13.69,    24.250,   24.52,  265.51,  10.95
           56,     28.250,   23.12,  327.98,  11.61,     14.125,   23.15,  163.79,  11.60,    28.250,   28.76,  263.65,   9.33
           64,     32.250,   26.67,  324.56,  10.06,     16.125,   26.74,  161.85,  10.04,    32.250,   33.10,  261.54,   8.11
           80,     40.250,   33.00,  327.43,   8.13,     20.125,   32.93,  164.06,   8.15,    40.250,   41.79,  258.53,   6.42
          104,     52.250,   43.56,  321.95,   6.16,     26.125,   43.73,  160.36,   6.14,    52.250,   54.66,  256.59,   4.91
          120,     60.250,   50.77,  318.58,   5.29,     30.125,   51.36,  157.46,   5.23,    60.250,   63.23,  255.76,   4.25
          128,     64.250,   55.16,  312.67,   4.87,     32.125,   55.22,  156.17,   4.86,    64.250,   67.56,  255.29,   3.97
          160,     80.250,   66.94,  321.82,   4.01,     40.125,   66.93,  160.93,   4.01,    80.250,   86.18,  249.97,   3.11
          192,     96.250,   83.02,  311.23,   3.23,     48.125,   82.86,  155.92,   3.24,    96.250,  103.36,  249.96,   2.60
          256,    128.250,  109.67,  313.90,   2.45,     64.125,  109.81,  156.76,   2.44,   128.250,  137.78,  249.87,   1.95
          320,    160.250,  139.26,  308.90,   1.93,     80.125,  139.39,  154.30,   1.93,   160.250,  172.31,  249.65,   1.56
          512,    256.250,  225.66,  304.82,   1.19,    128.125,  225.69,  152.39,   1.19,   256.250,  275.73,  249.47,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725075126
