Start time: 1725074949
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.88,   23.29,  93.14,      0.125,    2.97,   11.29,  90.35,     0.250,    1.85,   36.35, 145.41
            1,      0.750,    3.58,   56.28,  75.04,      0.375,    3.54,   28.40,  75.74,     0.750,    3.14,   64.12,  85.49
            2,      1.250,    3.71,   90.42,  72.34,      0.625,    3.67,   45.74,  73.18,     1.250,    3.32,  101.13,  80.90
            3,      1.750,    3.79,  123.78,  70.73,      0.875,    3.79,   61.91,  70.75,     1.750,    3.43,  136.92,  78.24
            4,      2.250,    3.94,  153.45,  68.20,      1.125,    3.91,   77.22,  68.64,     2.250,    3.55,  170.18,  75.64
            6,      3.250,    4.19,  208.26,  64.08,      1.625,    4.11,  106.03,  65.25,     3.250,    3.79,  229.95,  70.75
            8,      4.250,    4.49,  253.92,  59.75,      2.125,    4.46,  128.01,  60.24,     4.250,    4.15,  274.84,  64.67
           12,      6.250,    5.52,  303.77,  48.60,      3.125,    5.49,  152.85,  48.91,     6.250,    6.30,  266.35,  42.62
           16,      8.250,    6.64,  333.42,  40.41,      4.125,    6.61,  167.57,  40.62,     8.250,    8.15,  271.70,  32.93
           20,     10.250,    8.27,  332.87,  32.47,      5.125,    8.30,  165.67,  32.33,    10.250,   10.20,  269.72,  26.31
           24,     12.250,   10.55,  311.72,  25.45,      6.125,   10.53,  156.08,  25.48,    12.250,   12.23,  268.85,  21.95
           28,     14.250,   11.50,  332.57,  23.34,      7.125,   11.47,  166.79,  23.41,    14.250,   14.30,  267.44,  18.77
           32,     16.250,   13.05,  334.23,  20.57,      8.125,   13.04,  167.32,  20.59,    16.250,   16.12,  270.65,  16.66
           40,     20.250,   16.25,  334.53,  16.52,     10.125,   16.23,  167.46,  16.54,    20.250,   20.32,  267.48,  13.21
           48,     24.250,   19.63,  331.55,  13.67,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.46,  10.95
           56,     28.250,   23.13,  327.87,  11.61,     14.125,   23.14,  163.86,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.67,  324.60,  10.07,     16.125,   26.74,  161.89,  10.04,    32.250,   33.09,  261.59,   8.11
           80,     40.250,   33.00,  327.42,   8.13,     20.125,   32.94,  164.00,   8.15,    40.250,   41.79,  258.52,   6.42
          104,     52.250,   43.56,  321.96,   6.16,     26.125,   43.74,  160.33,   6.14,    52.250,   54.67,  256.57,   4.91
          120,     60.250,   50.77,  318.57,   5.29,     30.125,   51.36,  157.46,   5.23,    60.250,   63.23,  255.77,   4.25
          128,     64.250,   55.18,  312.58,   4.86,     32.125,   55.20,  156.23,   4.86,    64.250,   67.55,  255.31,   3.97
          160,     80.250,   66.93,  321.84,   4.01,     40.125,   66.92,  160.96,   4.01,    80.250,   86.17,  249.99,   3.12
          192,     96.250,   83.00,  311.27,   3.23,     48.125,   82.84,  155.95,   3.24,    96.250,  103.35,  249.98,   2.60
          256,    128.250,  109.67,  313.92,   2.45,     64.125,  109.80,  156.78,   2.44,   128.250,  137.78,  249.86,   1.95
          320,    160.250,  139.29,  308.82,   1.93,     80.125,  139.37,  154.32,   1.93,   160.250,  172.31,  249.65,   1.56
          512,    256.250,  225.65,  304.84,   1.19,    128.125,  225.66,  152.41,   1.19,   256.250,  275.73,  249.47,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725075104
