Start time: 1725074451
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.78,   24.17,  96.66,      0.125,    2.79,   12.03,  96.25,     0.250,    1.62,   41.35, 165.39
            1,      0.750,    3.49,   57.75,  77.00,      0.375,    3.48,   28.94,  77.18,     0.750,    2.90,   69.47,  92.63
            2,      1.250,    3.56,   94.20,  75.36,      0.625,    3.55,   47.30,  75.68,     1.250,    3.04,  110.38,  88.30
            3,      1.750,    3.70,  126.96,  72.55,      0.875,    3.68,   63.90,  73.02,     1.750,    3.26,  144.14,  82.37
            4,      2.250,    3.84,  157.16,  69.85,      1.125,    3.82,   79.10,  70.31,     2.250,    3.42,  176.34,  78.38
            6,      3.250,    4.09,  213.46,  65.68,      1.625,    4.01,  108.86,  66.99,     3.250,    3.71,  234.96,  72.30
            8,      4.250,    4.41,  258.99,  60.94,      2.125,    4.38,  130.26,  61.30,     4.250,    4.09,  278.80,  65.60
           12,      6.250,    5.45,  307.67,  49.23,      3.125,    5.43,  154.54,  49.45,     6.250,    6.23,  269.30,  43.09
           16,      8.250,    6.57,  336.97,  40.85,      4.125,    6.52,  169.73,  41.15,     8.250,    8.09,  273.71,  33.18
           20,     10.250,    8.21,  335.09,  32.69,      5.125,    8.24,  166.92,  32.57,    10.250,   10.16,  270.76,  26.42
           24,     12.250,   10.51,  312.97,  25.55,      6.125,   10.48,  156.83,  25.60,    12.250,   12.20,  269.49,  22.00
           28,     14.250,   11.49,  332.80,  23.35,      7.125,   11.42,  167.46,  23.50,    14.250,   14.28,  267.82,  18.79
           32,     16.250,   13.03,  334.82,  20.60,      8.125,   13.01,  167.63,  20.63,    16.250,   16.11,  270.79,  16.66
           40,     20.250,   16.25,  334.57,  16.52,     10.125,   16.23,  167.48,  16.54,    20.250,   20.31,  267.60,  13.21
           48,     24.250,   19.64,  331.41,  13.67,     12.125,   19.62,  165.90,  13.68,    24.250,   24.51,  265.54,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.84,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.66,  324.77,  10.07,     16.125,   26.73,  161.93,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.98,  327.56,   8.14,     20.125,   32.92,  164.08,   8.15,    40.250,   41.78,  258.62,   6.43
          104,     52.250,   43.55,  322.07,   6.16,     26.125,   43.73,  160.38,   6.14,    52.250,   54.63,  256.73,   4.91
          120,     60.250,   50.72,  318.88,   5.29,     30.125,   51.33,  157.53,   5.23,    60.250,   63.20,  255.90,   4.25
          128,     64.250,   55.14,  312.77,   4.87,     32.125,   55.17,  156.30,   4.87,    64.250,   67.52,  255.44,   3.98
          160,     80.250,   66.90,  322.00,   4.01,     40.125,   66.88,  161.05,   4.01,    80.250,   86.13,  250.11,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.85,  155.93,   3.24,    96.250,  103.32,  250.08,   2.60
          256,    128.250,  109.61,  314.07,   2.45,     64.125,  109.77,  156.82,   2.45,   128.250,  137.74,  249.95,   1.95
          320,    160.250,  139.22,  308.99,   1.93,     80.125,  139.32,  154.38,   1.93,   160.250,  172.25,  249.74,   1.56
          512,    256.250,  225.57,  304.95,   1.19,    128.125,  225.59,  152.46,   1.19,   256.250,  275.64,  249.55,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074606
