Start time: 1725074449
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    3.06,   21.92,  87.67,      0.125,    3.69,    9.09,  72.73,     0.250,    2.71,   24.80,  99.20
            1,      0.750,    4.03,   49.93,  66.58,      0.375,    4.06,   24.79,  66.10,     0.750,    3.82,   52.69,  70.25
            2,      1.250,    4.10,   81.78,  65.42,      0.625,    4.14,   40.52,  64.84,     1.250,    3.91,   85.86,  68.69
            3,      1.750,    4.24,  110.79,  63.31,      0.875,    4.23,   55.49,  63.41,     1.750,    3.99,  117.82,  67.33
            4,      2.250,    4.29,  140.69,  62.53,      1.125,    4.26,   70.89,  63.01,     2.250,    4.07,  148.36,  65.94
            6,      3.250,    4.50,  194.00,  59.69,      1.625,    4.44,   98.18,  60.42,     3.250,    4.23,  206.20,  63.44
            8,      4.250,    4.66,  244.61,  57.55,      2.125,    4.65,  122.65,  57.72,     4.250,    4.41,  258.46,  60.81
           12,      6.250,    5.56,  301.64,  48.26,      3.125,    5.53,  151.61,  48.52,     6.250,    6.33,  264.92,  42.39
           16,      8.250,    6.67,  332.17,  40.26,      4.125,    6.64,  166.76,  40.43,     8.250,    8.18,  270.73,  32.82
           20,     10.250,    8.27,  332.54,  32.44,      5.125,    8.30,  165.73,  32.34,    10.250,   10.22,  269.20,  26.26
           24,     12.250,   10.59,  310.60,  25.36,      6.125,   10.57,  155.55,  25.40,    12.250,   12.27,  268.11,  21.89
           28,     14.250,   11.57,  330.73,  23.21,      7.125,   11.48,  166.54,  23.37,    14.250,   14.32,  267.07,  18.74
           32,     16.250,   13.07,  333.67,  20.53,      8.125,   13.06,  167.01,  20.56,    16.250,   16.11,  270.72,  16.66
           40,     20.250,   16.25,  334.43,  16.52,     10.125,   16.23,  167.44,  16.54,    20.250,   20.32,  267.50,  13.21
           48,     24.250,   19.65,  331.28,  13.66,     12.125,   19.62,  165.92,  13.68,    24.250,   24.52,  265.49,  10.95
           56,     28.250,   23.13,  327.91,  11.61,     14.125,   23.14,  163.83,  11.60,    28.250,   28.75,  263.76,   9.34
           64,     32.250,   26.63,  325.05,  10.08,     16.125,   26.73,  161.90,  10.04,    32.250,   33.06,  261.83,   8.12
           80,     40.250,   32.95,  327.89,   8.15,     20.125,   32.88,  164.30,   8.16,    40.250,   41.75,  258.80,   6.43
          104,     52.250,   43.47,  322.68,   6.18,     26.125,   43.52,  161.14,   6.17,    52.250,   54.62,  256.79,   4.91
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.33,  157.54,   5.23,    60.250,   63.19,  255.95,   4.25
          128,     64.250,   55.11,  312.94,   4.87,     32.125,   55.18,  156.27,   4.86,    64.250,   67.51,  255.48,   3.98
          160,     80.250,   66.90,  322.01,   4.01,     40.125,   66.88,  161.04,   4.01,    80.250,   86.14,  250.09,   3.12
          192,     96.250,   83.03,  311.17,   3.23,     48.125,   82.84,  155.94,   3.24,    96.250,  103.33,  250.04,   2.60
          256,    128.250,  109.62,  314.04,   2.45,     64.125,  109.74,  156.86,   2.45,   128.250,  137.77,  249.89,   1.95
          320,    160.250,  139.26,  308.90,   1.93,     80.125,  139.36,  154.33,   1.93,   160.250,  172.28,  249.70,   1.56
          512,    256.250,  225.62,  304.87,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.69,  249.51,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074605
