Start time: 1725074449
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.80,  91.18,      0.125,    3.04,   11.05,  88.42,     0.250,    1.98,   33.83, 135.30
            1,      0.750,    3.63,   55.52,  74.03,      0.375,    3.63,   27.72,  73.91,     0.750,    3.11,   64.69,  86.26
            2,      1.250,    3.71,   90.52,  72.41,      0.625,    3.70,   45.32,  72.51,     1.250,    3.29,  102.05,  81.64
            3,      1.750,    3.83,  122.72,  70.12,      0.875,    3.79,   62.06,  70.92,     1.750,    3.44,  136.76,  78.15
            4,      2.250,    3.94,  153.10,  68.04,      1.125,    3.91,   77.24,  68.65,     2.250,    3.56,  169.56,  75.36
            6,      3.250,    4.16,  209.82,  64.56,      1.625,    4.09,  106.60,  65.60,     3.250,    3.82,  228.14,  70.20
            8,      4.250,    4.46,  255.68,  60.16,      2.125,    4.44,  128.47,  60.46,     4.250,    4.15,  274.97,  64.70
           12,      6.250,    5.51,  304.38,  48.70,      3.125,    5.47,  153.41,  49.09,     6.250,    6.29,  266.73,  42.68
           16,      8.250,    6.61,  335.09,  40.62,      4.125,    6.58,  168.21,  40.78,     8.250,    8.12,  272.63,  33.05
           20,     10.250,    8.24,  333.71,  32.56,      5.125,    8.24,  166.88,  32.56,    10.250,   10.20,  269.75,  26.32
           24,     12.250,   10.54,  312.08,  25.48,      6.125,   10.53,  156.19,  25.50,    12.250,   12.21,  269.23,  21.98
           28,     14.250,   11.51,  332.42,  23.33,      7.125,   11.45,  167.11,  23.45,    14.250,   14.30,  267.44,  18.77
           32,     16.250,   13.04,  334.39,  20.58,      8.125,   13.03,  167.39,  20.60,    16.250,   16.11,  270.80,  16.66
           40,     20.250,   16.25,  334.51,  16.52,     10.125,   16.23,  167.42,  16.54,    20.250,   20.31,  267.59,  13.21
           48,     24.250,   19.65,  331.34,  13.66,     12.125,   19.62,  165.87,  13.68,    24.250,   24.52,  265.50,  10.95
           56,     28.250,   23.10,  328.24,  11.62,     14.125,   23.14,  163.87,  11.60,    28.250,   28.74,  263.82,   9.34
           64,     32.250,   26.66,  324.74,  10.07,     16.125,   26.72,  161.97,  10.04,    32.250,   33.09,  261.65,   8.11
           80,     40.250,   32.99,  327.50,   8.14,     20.125,   32.93,  164.07,   8.15,    40.250,   41.78,  258.61,   6.42
          104,     52.250,   43.53,  322.20,   6.17,     26.125,   43.73,  160.36,   6.14,    52.250,   54.63,  256.72,   4.91
          120,     60.250,   50.74,  318.77,   5.29,     30.125,   51.34,  157.53,   5.23,    60.250,   63.20,  255.89,   4.25
          128,     64.250,   55.15,  312.75,   4.87,     32.125,   55.19,  156.26,   4.86,    64.250,   67.51,  255.46,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.89,  161.03,   4.01,    80.250,   86.12,  250.13,   3.12
          192,     96.250,   83.00,  311.30,   3.23,     48.125,   82.82,  155.98,   3.24,    96.250,  103.32,  250.08,   2.60
          256,    128.250,  109.62,  314.05,   2.45,     64.125,  109.76,  156.83,   2.45,   128.250,  137.75,  249.93,   1.95
          320,    160.250,  139.24,  308.94,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.26,  249.71,   1.56
          512,    256.250,  225.60,  304.90,   1.19,    128.125,  225.61,  152.44,   1.19,   256.250,  275.65,  249.54,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725074605
