Start time: 1725074955
mixbench-cpu (440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 3
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,    2.94,   22.83,  91.30,      0.125,    3.23,   10.38,  83.00,     0.250,    2.04,   32.86, 131.46
            1,      0.750,    3.75,   53.66,  71.54,      0.375,    3.77,   26.72,  71.26,     0.750,    3.22,   62.48,  83.31
            2,      1.250,    3.88,   86.48,  69.18,      0.625,    3.82,   43.91,  70.25,     1.250,    3.31,  101.25,  81.00
            3,      1.750,    3.89,  120.70,  68.97,      0.875,    3.90,   60.21,  68.81,     1.750,    3.52,  133.53,  76.30
            4,      2.250,    4.07,  148.29,  65.91,      1.125,    3.98,   75.78,  67.36,     2.250,    3.65,  165.47,  73.54
            6,      3.250,    4.29,  203.22,  62.53,      1.625,    4.22,  103.32,  63.58,     3.250,    3.92,  222.61,  68.50
            8,      4.250,    4.52,  252.18,  59.34,      2.125,    4.50,  126.70,  59.63,     4.250,    4.20,  271.70,  63.93
           12,      6.250,    5.48,  305.93,  48.95,      3.125,    5.46,  153.58,  49.15,     6.250,    6.25,  268.35,  42.94
           16,      8.250,    6.59,  336.16,  40.75,      4.125,    6.55,  169.08,  40.99,     8.250,    8.14,  272.00,  32.97
           20,     10.250,    8.25,  333.51,  32.54,      5.125,    8.28,  166.13,  32.42,    10.250,   10.19,  269.99,  26.34
           24,     12.250,   10.54,  312.13,  25.48,      6.125,   10.51,  156.39,  25.53,    12.250,   12.22,  269.14,  21.97
           28,     14.250,   11.53,  331.79,  23.28,      7.125,   11.45,  167.00,  23.44,    14.250,   14.31,  267.35,  18.76
           32,     16.250,   13.05,  334.34,  20.57,      8.125,   13.03,  167.35,  20.60,    16.250,   16.11,  270.68,  16.66
           40,     20.250,   16.25,  334.55,  16.52,     10.125,   16.24,  167.40,  16.53,    20.250,   20.32,  267.47,  13.21
           48,     24.250,   19.63,  331.68,  13.68,     12.125,   19.62,  165.91,  13.68,    24.250,   24.52,  265.45,  10.95
           56,     28.250,   23.12,  328.03,  11.61,     14.125,   23.15,  163.81,  11.60,    28.250,   28.74,  263.83,   9.34
           64,     32.250,   26.66,  324.66,  10.07,     16.125,   26.73,  161.92,  10.04,    32.250,   33.08,  261.69,   8.11
           80,     40.250,   32.99,  327.54,   8.14,     20.125,   32.88,  164.32,   8.16,    40.250,   41.77,  258.69,   6.43
          104,     52.250,   43.47,  322.65,   6.18,     26.125,   43.73,  160.35,   6.14,    52.250,   54.61,  256.83,   4.92
          120,     60.250,   50.73,  318.80,   5.29,     30.125,   51.32,  157.57,   5.23,    60.250,   63.18,  255.99,   4.25
          128,     64.250,   55.13,  312.86,   4.87,     32.125,   55.19,  156.25,   4.86,    64.250,   67.50,  255.53,   3.98
          160,     80.250,   66.89,  322.04,   4.01,     40.125,   66.88,  161.06,   4.01,    80.250,   86.14,  250.08,   3.12
          192,     96.250,   83.02,  311.22,   3.23,     48.125,   82.83,  155.96,   3.24,    96.250,  103.32,  250.06,   2.60
          256,    128.250,  109.61,  314.10,   2.45,     64.125,  109.75,  156.85,   2.45,   128.250,  137.76,  249.91,   1.95
          320,    160.250,  139.23,  308.97,   1.93,     80.125,  139.34,  154.36,   1.93,   160.250,  172.27,  249.71,   1.56
          512,    256.250,  225.58,  304.93,   1.19,    128.125,  225.62,  152.44,   1.19,   256.250,  275.67,  249.53,   0.97
------------------------------------------------------------------------------------------------------------------------------
End time: 1725075110
