,event,duration,container,cloud,environment,exp_size,exp_type,experiment
184,pulled,7.728,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
185,pulled,7.692,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
186,pulled,7.353,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
187,pulled,7.152,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
188,pulled,7.666,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
189,pulled,7.041,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
190,pulled,7.876,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
191,pulled,6.875,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
192,pulled,7.156,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
193,pulled,7.247,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
194,pulled,7.564,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
195,pulled,7.098,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
196,pulled,6.921,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
197,pulled,7.141,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
198,pulled,7.415,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
199,pulled,7.44,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
200,pulled,6.872,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
201,pulled,7.236,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
509,pulled,25.794,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
510,pulled,24.279,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
511,pulled,24.464,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
512,pulled,25.76,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
513,pulled,25.301,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
514,pulled,25.242,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
515,pulled,25.037,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
516,pulled,25.067,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
517,pulled,25.56,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
518,pulled,25.419,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
519,pulled,25.022,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
520,pulled,25.628,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
521,pulled,25.867,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
522,pulled,25.58,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
523,pulled,25.088,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
524,pulled,25.691,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
525,pulled,25.475,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
526,pulled,24.671,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
527,pulled,24.659,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
528,pulled,23.711,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
529,pulled,24.667,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
530,pulled,24.9,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
531,pulled,24.68,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
532,pulled,24.777,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
533,pulled,24.846,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
534,pulled,24.858,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
535,pulled,25.33,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
536,pulled,25.242,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
537,pulled,25.444,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
538,pulled,25.22,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
539,pulled,25.014,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
540,pulled,27.459,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
741,pulled,31.919,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
742,pulled,32.8,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
743,pulled,32.269,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
744,pulled,31.248,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
745,pulled,27.425,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
746,pulled,29.496,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
747,pulled,25.249,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
748,pulled,32.028,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
749,pulled,30.653,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
750,pulled,31.549,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
751,pulled,32.3,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
752,pulled,32.398,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
753,pulled,30.691,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
754,pulled,31.395,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
755,pulled,28.101,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
756,pulled,29.733,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
757,pulled,29.604,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
758,pulled,29.373,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
759,pulled,32.307,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
760,pulled,31.159,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
761,pulled,28.448,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
762,pulled,31.415,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
763,pulled,32.558,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
764,pulled,35.588,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
1022,pulled,53.447,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1023,pulled,47.136,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1024,pulled,43.025,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1025,pulled,43.055,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1026,pulled,42.096,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1027,pulled,40.602,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1028,pulled,43.144,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1029,pulled,43.995,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1030,pulled,42.657,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1031,pulled,53.562,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1032,pulled,40.428,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1033,pulled,43.634,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1034,pulled,44.367,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1035,pulled,42.622,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1036,pulled,43.727,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1037,pulled,45.771,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1038,pulled,45.195,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1039,pulled,42.602,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1040,pulled,44.456,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1041,pulled,52.621,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1042,pulled,43.189,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1043,pulled,51.615,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1044,pulled,51.002,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1310,pulled,25.794,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1311,pulled,24.279,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1312,pulled,24.464,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1313,pulled,25.76,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1314,pulled,25.301,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1315,pulled,25.242,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1316,pulled,25.037,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1317,pulled,25.067,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1318,pulled,25.56,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1319,pulled,25.419,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1320,pulled,25.022,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1321,pulled,25.628,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1322,pulled,25.867,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1323,pulled,25.58,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1324,pulled,25.088,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1325,pulled,25.691,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1326,pulled,25.475,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1327,pulled,24.671,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1328,pulled,24.659,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1329,pulled,23.711,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1330,pulled,24.667,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1331,pulled,24.9,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1332,pulled,24.68,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1333,pulled,24.777,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1334,pulled,24.846,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1335,pulled,24.858,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1336,pulled,25.33,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1337,pulled,25.242,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1338,pulled,25.444,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1339,pulled,25.22,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1340,pulled,25.014,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1341,pulled,27.459,ghcr.io/converged-computing/mt-gemm:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1634,pulled,1.011,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1635,pulled,0.949,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1636,pulled,1.045,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1637,pulled,1.002,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1638,pulled,0.981,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1639,pulled,0.996,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1640,pulled,1.123,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1641,pulled,0.984,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1642,pulled,1.003,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size32,gpu,google/gke/gpu/size32
1785,pulled,1.367,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1786,pulled,25.331,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1787,pulled,26.517,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1788,pulled,26.018,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1789,pulled,1.195,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1790,pulled,1.11,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1791,pulled,24.987,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1792,pulled,25.478,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1842,pulled,1.142,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1843,pulled,1.233,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1844,pulled,0.988,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1845,pulled,1.118,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1846,pulled,0.975,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1847,pulled,0.962,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1848,pulled,0.98,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1849,pulled,0.958,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size8,gpu,google/gke/gpu/size8
1940,pulled,1.352,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size2,gpu,google/gke/gpu/size2
1941,pulled,1.081,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size2,gpu,google/gke/gpu/size2
1942,pulled,1.123,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size2,gpu,google/gke/gpu/size2
1943,pulled,1.03,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size2,gpu,google/gke/gpu/size2
2084,pulled,1.072,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2085,pulled,1.005,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2086,pulled,1.039,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2087,pulled,1.004,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2088,pulled,1.06,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2089,pulled,1.02,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2090,pulled,1.04,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2091,pulled,1.09,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2092,pulled,0.989,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2093,pulled,1.048,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size16,gpu,google/gke/gpu/size16
2151,pulled,1.352,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size4,gpu,google/gke/gpu/size4
2152,pulled,1.081,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size4,gpu,google/gke/gpu/size4
2153,pulled,1.123,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size4,gpu,google/gke/gpu/size4
2154,pulled,1.03,ghcr.io/converged-computing/mt-gemm:latest,google,gke,size4,gpu,google/gke/gpu/size4
2255,pulled,25.070979824,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2256,pulled,25.442818054,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2257,pulled,25.426699471,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2258,pulled,27.274874705,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2259,pulled,25.838779501,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2260,pulled,28.219942917,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2261,pulled,25.849570035,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2262,pulled,25.794002831,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2263,pulled,23.974161937,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2264,pulled,24.075742093,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2265,pulled,24.198012703,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
2266,pulled,24.837987775,ghcr.io/converged-computing/mt-gemm:libfabric-cpu-zen4,aws,eks,size64,cpu,aws/eks/cpu/size64
