,event,duration,container,cloud,environment,exp_size,exp_type,experiment
482,pulled,21.706,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
483,pulled,23.306,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
484,pulled,23.434,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
485,pulled,21.843,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
486,pulled,22.375,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
487,pulled,22.756,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
488,pulled,23.691,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
489,pulled,22.563,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
490,pulled,21.729,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
491,pulled,23.338,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
492,pulled,23.108,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
493,pulled,23.166,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
494,pulled,23.013,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
495,pulled,22.327,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
496,pulled,22.194,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
497,pulled,22.604,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
498,pulled,22.117,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
499,pulled,22.895,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
500,pulled,22.888,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
501,pulled,22.489,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
502,pulled,22.925,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
503,pulled,22.111,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
504,pulled,22.502,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
505,pulled,22.312,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
506,pulled,22.949,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
507,pulled,21.866,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
508,pulled,22.923,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32,cpu,google/gke/cpu/size32
720,pulled,29.548,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
721,pulled,29.589,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
722,pulled,29.828,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
723,pulled,26.574,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
724,pulled,26.942,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
725,pulled,25.517,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
726,pulled,28.117,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
727,pulled,28.975,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
728,pulled,29.953,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
729,pulled,28.229,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
730,pulled,25.239,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
731,pulled,29.55,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
732,pulled,29.596,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
733,pulled,28.606,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
734,pulled,28.355,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
735,pulled,28.814,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
736,pulled,29.134,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
737,pulled,26.85,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
738,pulled,26.676,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
739,pulled,28.403,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
740,pulled,28.981,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size128,cpu,google/gke/cpu/size128
1004,pulled,36.321,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1005,pulled,34.439,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1006,pulled,31.779,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1007,pulled,34.367,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1008,pulled,33.655,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1009,pulled,34.719,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1010,pulled,36.293,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1011,pulled,34.719,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1012,pulled,34.111,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1013,pulled,45.357,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1014,pulled,36.181,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1015,pulled,39.874,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1016,pulled,40.898,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1017,pulled,36.3,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1018,pulled,34.865,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1019,pulled,38.139,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1020,pulled,38.885,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1021,pulled,44.044,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size256,cpu,google/gke/cpu/size256
1278,pulled,23.855,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1279,pulled,23.377,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1280,pulled,23.236,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1281,pulled,21.876,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1282,pulled,21.668,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1283,pulled,21.706,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1284,pulled,23.306,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1285,pulled,23.434,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1286,pulled,21.843,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1287,pulled,22.375,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1288,pulled,22.756,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1289,pulled,23.691,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1290,pulled,22.563,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1291,pulled,21.729,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1292,pulled,23.338,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1293,pulled,23.108,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1294,pulled,23.166,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1295,pulled,23.013,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1296,pulled,22.327,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1297,pulled,22.194,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1298,pulled,22.604,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1299,pulled,22.117,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1300,pulled,22.895,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1301,pulled,22.888,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1302,pulled,22.489,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1303,pulled,22.925,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1304,pulled,22.111,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1305,pulled,22.502,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1306,pulled,22.312,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1307,pulled,22.949,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1308,pulled,21.866,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1309,pulled,22.923,ghcr.io/converged-computing/metric-mixbench:cpu,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1579,pulled,1.459,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1580,pulled,1.461,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1581,pulled,1.43,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1582,pulled,1.512,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1583,pulled,1.377,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1584,pulled,1.491,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size32,gpu,google/gke/gpu/size32
1733,pulled,1.964,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1734,pulled,1.486,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1735,pulled,1.542,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1736,pulled,1.48,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1737,pulled,1.538,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1738,pulled,1.497,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1739,pulled,1.556,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1740,pulled,1.502,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1834,pulled,1.451,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1835,pulled,1.399,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1836,pulled,1.193,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1837,pulled,1.116,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1838,pulled,1.154,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1839,pulled,1.317,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1840,pulled,1.156,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1841,pulled,1.179,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size8,gpu,google/gke/gpu/size8
1924,pulled,1.656,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size2,gpu,google/gke/gpu/size2
1925,pulled,1.554,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size2,gpu,google/gke/gpu/size2
1926,pulled,1.713,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size2,gpu,google/gke/gpu/size2
1927,pulled,1.473,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size2,gpu,google/gke/gpu/size2
2041,pulled,1.387,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2042,pulled,1.43,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2043,pulled,1.439,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2044,pulled,1.428,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2045,pulled,2.069,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2046,pulled,1.594,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2047,pulled,1.432,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2048,pulled,1.383,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2049,pulled,1.504,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2050,pulled,1.494,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2051,pulled,1.45,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2052,pulled,1.467,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2053,pulled,1.465,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size16,gpu,google/gke/gpu/size16
2135,pulled,1.656,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size4,gpu,google/gke/gpu/size4
2136,pulled,1.554,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size4,gpu,google/gke/gpu/size4
2137,pulled,1.713,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size4,gpu,google/gke/gpu/size4
2138,pulled,1.473,ghcr.io/converged-computing/metric-mixbench:latest,google,gke,size4,gpu,google/gke/gpu/size4
2281,pulled,26.277892593,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2282,pulled,25.405313652,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2283,pulled,25.606670397,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2284,pulled,25.694374877,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2285,pulled,26.001744853,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2286,pulled,25.85464873,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2287,pulled,25.931899707,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2288,pulled,26.374628901,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2289,pulled,26.460787473,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2290,pulled,25.474741691,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2291,pulled,24.599359984,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2292,pulled,25.999952304,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2293,pulled,25.735383217,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2294,pulled,25.018862952,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2295,pulled,24.085761301,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2296,pulled,25.403374234,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2297,pulled,25.19624338,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2298,pulled,24.058291687,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2299,pulled,24.37861784,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2300,pulled,25.091641709,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2301,pulled,25.003654065,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2302,pulled,25.369427587,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2303,pulled,24.285201401,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2304,pulled,25.675174884,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2305,pulled,25.650670322,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2306,pulled,26.065383753,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2307,pulled,26.991493572,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size64,cpu,aws/eks/cpu/size64
2496,pulled,23.861599193,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2497,pulled,23.533245051,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2498,pulled,24.124604535,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2499,pulled,21.830882287,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2500,pulled,24.212790423,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2501,pulled,23.243892836,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2502,pulled,21.831288303,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2503,pulled,23.08115004,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2504,pulled,22.371453947,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2505,pulled,22.883746986,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2506,pulled,22.328851977,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2507,pulled,22.860952836,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2508,pulled,22.885873602,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2509,pulled,22.181934125,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2510,pulled,24.048449313,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2511,pulled,23.840856405,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2512,pulled,21.549233266,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2513,pulled,22.208327914,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2514,pulled,21.941924948,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2515,pulled,21.129407359,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2516,pulled,21.447592396,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2517,pulled,22.399641107,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2518,pulled,22.788846257,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2519,pulled,22.914048798,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
2520,pulled,22.782840536,ghcr.io/converged-computing/metric-mixbench:libfabric-cpu,aws,eks,size32,cpu,aws/eks/cpu/size32
