,event,duration,container,cloud,environment,exp_size,exp_type,experiment
27,pulled,18.322,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
28,pulled,26.997,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
29,pulled,26.582,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
30,pulled,27.418,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
31,pulled,27.348,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
32,pulled,26.947,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
33,pulled,27.024,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
34,pulled,26.892,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
35,pulled,26.732,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
36,pulled,26.632,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
37,pulled,26.699,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
38,pulled,26.63,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
39,pulled,26.647,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
40,pulled,26.606,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
41,pulled,26.558,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
42,pulled,26.639,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
43,pulled,26.458,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
44,pulled,26.586,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
45,pulled,26.55,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
46,pulled,25.74,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
47,pulled,26.378,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
48,pulled,26.326,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
49,pulled,25.993,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
50,pulled,26.409,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
51,pulled,26.393,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
52,pulled,26.089,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
53,pulled,26.537,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
54,pulled,26.073,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
55,pulled,26.453,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
56,pulled,26.243,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
57,pulled,26.418,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
58,pulled,26.378,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size64,cpu,google/gke/cpu/size64
299,pulled,23.183,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
300,pulled,22.905,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
301,pulled,23.19,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
302,pulled,23.579,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
303,pulled,23.715,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
304,pulled,23.264,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
305,pulled,22.969,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
306,pulled,24.064,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
307,pulled,23.566,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
308,pulled,22.696,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
309,pulled,23.354,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
310,pulled,24.046,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
311,pulled,23.152,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
312,pulled,24.003,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
313,pulled,23.001,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
314,pulled,22.859,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
315,pulled,23.806,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
316,pulled,23.125,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
317,pulled,23.778,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
318,pulled,23.227,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
319,pulled,23.843,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
320,pulled,24.475,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
321,pulled,23.577,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
322,pulled,22.887,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
323,pulled,23.564,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
324,pulled,22.717,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
325,pulled,22.861,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
326,pulled,22.771,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
327,pulled,22.934,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
328,pulled,23.014,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
329,pulled,23.149,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
330,pulled,23.38,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32,cpu,google/gke/cpu/size32
583,pulled,31.337,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
587,pulled,31.622,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
588,pulled,31.557,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
589,pulled,19.616,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
590,pulled,31.479,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
591,pulled,32.433,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
592,pulled,31.395,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
593,pulled,17.133,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
594,pulled,32.632,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
595,pulled,19.644,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
596,pulled,19.955,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
598,pulled,19.202,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
600,pulled,17.82,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
601,pulled,32.23,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
605,pulled,31.6,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
607,pulled,31.426,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
608,pulled,19.875,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
609,pulled,32.389,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
610,pulled,31.871,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
611,pulled,32.981,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
612,pulled,31.445,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
613,pulled,31.189,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
614,pulled,31.488,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
615,pulled,31.44,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
616,pulled,31.559,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
617,pulled,31.627,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
618,pulled,31.375,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
619,pulled,31.518,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
620,pulled,31.341,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
621,pulled,31.644,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
622,pulled,31.433,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
623,pulled,31.583,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
624,pulled,31.515,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
625,pulled,31.346,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
626,pulled,33.796,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size128,cpu,google/gke/cpu/size128
848,pulled,26.243,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
850,pulled,31.855,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
853,pulled,30.992,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
856,pulled,32.49,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
858,pulled,27.115,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
859,pulled,26.036,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
863,pulled,27.083,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
866,pulled,27.047,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
867,pulled,26.951,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
868,pulled,26.77,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
869,pulled,26.757,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
870,pulled,26.596,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
871,pulled,24.757,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
872,pulled,24.758,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
873,pulled,25.784,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
874,pulled,25.947,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
875,pulled,26.486,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
876,pulled,26.099,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
877,pulled,25.275,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
878,pulled,26.345,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
879,pulled,25.834,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
880,pulled,25.581,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
881,pulled,26.332,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
882,pulled,25.973,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
883,pulled,26.011,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
884,pulled,26.148,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
885,pulled,26.097,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
886,pulled,25.733,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
887,pulled,27.902,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
888,pulled,28.203,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
889,pulled,29.075,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
890,pulled,29.013,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
891,pulled,31.731,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
892,pulled,33.064,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
893,pulled,32.523,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
894,pulled,34.224,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size256,cpu,google/gke/cpu/size256
1134,pulled,23.183,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1135,pulled,22.905,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1136,pulled,23.19,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1137,pulled,23.579,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1138,pulled,23.715,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1139,pulled,23.264,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1140,pulled,22.969,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1141,pulled,24.064,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1142,pulled,23.566,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1143,pulled,22.696,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1144,pulled,23.354,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1145,pulled,24.046,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1146,pulled,23.152,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1147,pulled,24.003,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1148,pulled,23.001,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1149,pulled,22.859,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1150,pulled,23.806,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1151,pulled,23.125,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1152,pulled,23.778,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1153,pulled,23.227,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1154,pulled,23.843,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1155,pulled,24.475,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1156,pulled,23.577,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1157,pulled,22.887,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1158,pulled,23.564,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1159,pulled,22.717,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1160,pulled,22.861,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1161,pulled,22.771,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1162,pulled,22.934,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1163,pulled,23.014,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1164,pulled,23.149,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1165,pulled,23.38,ghcr.io/converged-computing/metric-single-node:cpu-zen4,google,gke,size32-shared-memory,cpu,google/gke/cpu/size32-shared-memory
1415,pulled,29.518,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1416,pulled,29.328,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1417,pulled,28.685,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1418,pulled,28.277,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1419,pulled,28.676,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1420,pulled,28.49,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1421,pulled,28.304,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1422,pulled,34.776,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1423,pulled,29.007,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1424,pulled,28.417,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1425,pulled,28.133,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1426,pulled,28.695,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1427,pulled,28.416,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1428,pulled,28.121,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1429,pulled,28.525,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1430,pulled,27.666,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1431,pulled,28.392,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1432,pulled,28.229,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1433,pulled,28.14,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1434,pulled,28.029,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1435,pulled,28.75,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1436,pulled,28.835,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1437,pulled,28.306,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1438,pulled,28.382,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1439,pulled,28.05,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1440,pulled,29.08,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1441,pulled,28.763,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
1442,pulled,28.824,ghcr.io/converged-computing/metric-single-node:cpu,google,gke,size32,gpu,google/gke/gpu/size32
