,event,duration,container,cloud,environment,exp_size,exp_type,experiment
1528,pulled,30.466,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1529,pulled,30.105,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1530,pulled,30.003,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1531,pulled,29.161,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1532,pulled,29.189,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1533,pulled,29.43,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1534,pulled,29.87,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1535,pulled,30.022,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1536,pulled,30.374,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1537,pulled,29.987,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1538,pulled,29.47,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1539,pulled,28.797,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1540,pulled,29.711,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1541,pulled,29.448,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size32,gpu,google/gke/gpu/size32
1701,pulled,23.028,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1702,pulled,23.265,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1703,pulled,23.471,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1704,pulled,22.477,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1705,pulled,22.723,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1706,pulled,22.86,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1707,pulled,22.188,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1708,pulled,22.516,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1818,pulled,22.408,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1819,pulled,22.531,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1820,pulled,21.938,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1821,pulled,21.644,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1822,pulled,21.339,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1823,pulled,21.583,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1824,pulled,21.177,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1825,pulled,21.658,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size8,gpu,google/gke/gpu/size8
1908,pulled,22.131,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size2,gpu,google/gke/gpu/size2
1909,pulled,21.531,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size2,gpu,google/gke/gpu/size2
1910,pulled,21.929,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size2,gpu,google/gke/gpu/size2
1911,pulled,21.732,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size2,gpu,google/gke/gpu/size2
1994,pulled,24.271,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
1995,pulled,23.561,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
1996,pulled,23.683,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
1997,pulled,23.47,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
1998,pulled,23.498,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
1999,pulled,26.947,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2000,pulled,24.133,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2001,pulled,23.367,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2002,pulled,23.852,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2003,pulled,23.568,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2004,pulled,23.591,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2005,pulled,23.237,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2006,pulled,22.978,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2007,pulled,23.436,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2008,pulled,23.138,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2009,pulled,23.011,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size16,gpu,google/gke/gpu/size16
2119,pulled,22.131,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size4,gpu,google/gke/gpu/size4
2120,pulled,21.531,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size4,gpu,google/gke/gpu/size4
2121,pulled,21.929,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size4,gpu,google/gke/gpu/size4
2122,pulled,21.732,ghcr.io/converged-computing/metric-magma:mnist,google,gke,size4,gpu,google/gke/gpu/size4
3067,pulled,19.995230538,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3068,pulled,20.223514396,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3069,pulled,19.437306534,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3070,pulled,19.362514664,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3071,pulled,19.420795437,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3072,pulled,19.264466572,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3073,pulled,19.602729818,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3074,pulled,20.091988605,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3172,pulled,24.943176504,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3173,pulled,24.296937069,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3174,pulled,24.981688871,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3175,pulled,24.952623266,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3176,pulled,24.358653185,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3177,pulled,24.405852468,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3178,pulled,24.784645042,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3179,pulled,24.326299898,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3180,pulled,24.202443352,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3181,pulled,24.137516158,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3182,pulled,24.059857824,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3183,pulled,24.118044359,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3184,pulled,24.860226127,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3185,pulled,24.255863829,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3186,pulled,24.801936046,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
3187,pulled,29.633472276,ghcr.io/converged-computing/metric-magma:libfabric,aws,eks,size16,gpu,aws/eks/gpu
4735,pulled,16.654,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4736,pulled,16.066,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4737,pulled,16.699,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4738,pulled,16.632,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4739,pulled,16.561,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4740,pulled,16.775,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4741,pulled,16.89,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4742,pulled,16.999,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4743,pulled,16.882,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4744,pulled,21.146,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4745,pulled,17.353,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4746,pulled,16.266,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4747,pulled,16.438,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4748,pulled,16.701,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4749,pulled,16.977,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4750,pulled,17.012,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4973,pulled,21.58,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4974,pulled,21.246,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4975,pulled,21.603,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4976,pulled,21.698,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4977,pulled,21.732,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4978,pulled,21.749,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4979,pulled,21.59,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4980,pulled,21.972,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4981,pulled,20.977,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4982,pulled,21.448,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4983,pulled,21.526,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4984,pulled,21.678,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4985,pulled,21.118,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4986,pulled,20.714,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4987,pulled,20.694,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4988,pulled,21.933,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4989,pulled,21.761,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4990,pulled,21.734,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4991,pulled,20.967,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4992,pulled,20.628,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4993,pulled,21.671,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4994,pulled,21.697,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4995,pulled,21.499,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
4996,pulled,21.749,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size32,gpu,azure/aks/gpu/size32
5056,pulled,20.868,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5057,pulled,20.526,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5106,pulled,20.329,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5107,pulled,20.742,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5108,pulled,20.307,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5109,pulled,20.334,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size8,gpu,azure/aks/gpu/size8
5143,pulled,20.868,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5144,pulled,20.526,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5193,pulled,20.329,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5194,pulled,20.742,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5195,pulled,20.307,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5196,pulled,20.334,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size16,gpu,azure/aks/gpu/size16
5230,pulled,20.868,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size4,gpu,azure/aks/gpu/size4
5231,pulled,20.526,ghcr.io/converged-computing/metric-magma:azure-hpc-gpu-ubuntu2204,azure,aks,size4,gpu,azure/aks/gpu/size4
