,experiment,cloud,env,env_type,nodes,application,metric,value
39,google/gke/cpu,google,gke,cpu,32,amg2023,fom_setup,1559261000.0
40,google/gke/cpu,google,gke,cpu,128,amg2023,workload_manager_wrapper_seconds,224.73918390274048
41,google/gke/cpu,google,gke,cpu,128,amg2023,fom_overall,764870600.0
42,google/gke/cpu,google,gke,cpu,128,amg2023,fom_solve,2693623000.0
43,google/gke/cpu,google,gke,cpu,128,amg2023,fom_setup,5163450000.0
44,google/gke/cpu,google,gke,cpu,128,amg2023,workload_manager_wrapper_seconds,224.68983054161072
45,google/gke/cpu,google,gke,cpu,128,amg2023,fom_overall,765074600.0
46,google/gke/cpu,google,gke,cpu,128,amg2023,fom_solve,2695092000.0
47,google/gke/cpu,google,gke,cpu,128,amg2023,fom_setup,5156566000.0
48,google/gke/cpu,google,gke,cpu,128,amg2023,workload_manager_wrapper_seconds,224.45913982391357
49,google/gke/cpu,google,gke,cpu,128,amg2023,fom_overall,764563100.0
50,google/gke/cpu,google,gke,cpu,128,amg2023,fom_solve,2693016000.0
51,google/gke/cpu,google,gke,cpu,128,amg2023,fom_setup,5156134000.0
52,google/gke/cpu,google,gke,cpu,128,amg2023,workload_manager_wrapper_seconds,223.9282660484314
53,google/gke/cpu,google,gke,cpu,128,amg2023,fom_overall,766056600.0
54,google/gke/cpu,google,gke,cpu,128,amg2023,fom_solve,2695290000.0
55,google/gke/cpu,google,gke,cpu,128,amg2023,fom_setup,5199298000.0
56,google/gke/cpu,google,gke,cpu,128,amg2023,workload_manager_wrapper_seconds,224.9553554058075
57,google/gke/cpu,google,gke,cpu,128,amg2023,fom_overall,764454400.0
58,google/gke/cpu,google,gke,cpu,128,amg2023,fom_solve,2694917000.0
59,google/gke/cpu,google,gke,cpu,128,amg2023,fom_setup,5130425000.0
60,google/gke/cpu,google,gke,cpu,256,amg2023,workload_manager_wrapper_seconds,276.8146963119507
61,google/gke/cpu,google,gke,cpu,256,amg2023,fom_overall,1475154000.0
62,google/gke/cpu,google,gke,cpu,256,amg2023,fom_solve,5316367000.0
63,google/gke/cpu,google,gke,cpu,256,amg2023,fom_setup,8802792000.0
64,google/gke/cpu,google,gke,cpu,256,amg2023,workload_manager_wrapper_seconds,275.1078751087189
65,google/gke/cpu,google,gke,cpu,256,amg2023,fom_overall,1481790000.0
66,google/gke/cpu,google,gke,cpu,256,amg2023,fom_solve,5318533000.0
67,google/gke/cpu,google,gke,cpu,256,amg2023,fom_setup,9025765000.0
68,google/gke/gpu,google,gke,gpu,8,amg2023,workload_manager_wrapper_seconds,10.194488525390625
69,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,757596700.0
70,google/gke/gpu,google,gke,gpu,8,amg2023,fom_solve,2925136000.0
71,google/gke/gpu,google,gke,gpu,8,amg2023,fom_setup,3397081000.0
72,google/gke/gpu,google,gke,gpu,8,amg2023,workload_manager_wrapper_seconds,10.157407283782959
73,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,760987600.0
74,google/gke/gpu,google,gke,gpu,8,amg2023,fom_solve,2941230000.0
75,google/gke/gpu,google,gke,gpu,8,amg2023,fom_setup,3400199000.0
76,google/gke/gpu,google,gke,gpu,8,amg2023,workload_manager_wrapper_seconds,10.207961797714233
77,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,749593100.0
78,google/gke/gpu,google,gke,gpu,8,amg2023,fom_solve,2885588000.0
79,google/gke/gpu,google,gke,gpu,8,amg2023,fom_setup,3396649000.0
80,google/gke/gpu,google,gke,gpu,8,amg2023,workload_manager_wrapper_seconds,10.156397342681885
81,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,760180300.0
82,google/gke/gpu,google,gke,gpu,8,amg2023,fom_solve,2937867000.0
83,google/gke/gpu,google,gke,gpu,8,amg2023,fom_setup,3397565000.0
84,google/gke/gpu,google,gke,gpu,8,amg2023,workload_manager_wrapper_seconds,10.787790775299072
85,google/gke/gpu,google,gke,gpu,8,amg2023,fom_overall,728325500.0
86,google/gke/gpu,google,gke,gpu,8,amg2023,fom_solve,2941943000.0
87,google/gke/gpu,google,gke,gpu,8,amg2023,fom_setup,2830631000.0
88,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,workload_manager_wrapper_seconds,143.51285767555237
89,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,656974300.0
90,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_solve,2548452000.0
91,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_setup,2899019000.0
92,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,workload_manager_wrapper_seconds,142.07366681098938
93,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,657376700.0
94,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_solve,2564283000.0
95,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_setup,2846731000.0
96,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,workload_manager_wrapper_seconds,142.74520206451416
97,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,656119400.0
98,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_solve,2566588000.0
99,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_setup,2814951000.0
100,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,workload_manager_wrapper_seconds,139.53646612167358
101,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,663868800.0
102,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_solve,2566937000.0
103,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_setup,2961964000.0
104,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,workload_manager_wrapper_seconds,139.14337182044983
105,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_overall,664440800.0
106,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_solve,2564943000.0
107,google/compute-engine/cpu,google,compute-engine,cpu,64,amg2023,fom_setup,2981440000.0
108,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,workload_manager_wrapper_seconds,129.3389163017273
109,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,350264600.0
110,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_solve,1339005000.0
111,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_setup,1627302000.0
112,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,workload_manager_wrapper_seconds,129.50486207008362
113,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,350295000.0
114,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_solve,1341068000.0
115,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_setup,1618874000.0
116,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,workload_manager_wrapper_seconds,134.27813529968262
117,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,345510000.0
118,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_solve,1334563000.0
119,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_setup,1547160000.0
120,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,workload_manager_wrapper_seconds,131.3017189502716
121,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,348024700.0
122,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_solve,1341410000.0
123,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_setup,1570091000.0
124,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,workload_manager_wrapper_seconds,131.41056776046753
125,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_overall,347763300.0
126,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_solve,1341435000.0
127,google/compute-engine/cpu,google,compute-engine,cpu,32,amg2023,fom_setup,1564678000.0
128,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,workload_manager_wrapper_seconds,157.20731711387634
129,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1228049000.0
130,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_solve,4775380000.0
131,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_setup,5374110000.0
132,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,workload_manager_wrapper_seconds,159.0893223285675
133,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1220931000.0
134,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_solve,4774626000.0
135,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_setup,5243140000.0
136,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,workload_manager_wrapper_seconds,156.73993945121765
137,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1230584000.0
138,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_solve,4779821000.0
139,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_setup,5405890000.0
140,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,workload_manager_wrapper_seconds,156.79728078842163
141,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1230894000.0
142,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_solve,4780319000.0
143,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_setup,5409958000.0
144,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,workload_manager_wrapper_seconds,156.88161373138428
145,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_overall,1228898000.0
146,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_solve,4773647000.0
147,google/compute-engine/cpu,google,compute-engine,cpu,128,amg2023,fom_setup,5397039000.0
148,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,workload_manager_wrapper_seconds,196.51285028457642
149,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2291143000.0
150,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_solve,9417004000.0
151,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_setup,8482427000.0
152,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,workload_manager_wrapper_seconds,204.5429663658142
153,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2236091000.0
154,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_solve,9408920000.0
155,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_setup,7790433000.0
156,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,workload_manager_wrapper_seconds,192.14132976531982
157,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2323604000.0
158,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_solve,9426898000.0
159,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_setup,8918412000.0
160,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,workload_manager_wrapper_seconds,188.31120443344116
161,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2356129000.0
162,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_solve,9431142000.0
163,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_setup,9404686000.0
164,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,workload_manager_wrapper_seconds,210.37470149993896
165,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_overall,2209004000.0
166,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_solve,9380464000.0
167,google/compute-engine/cpu,google,compute-engine,cpu,256,amg2023,fom_setup,7525641000.0
168,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,51.05555868148804
169,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,129899500.0
170,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,481429500.0
171,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,681748100.0
172,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,53.174190282821655
173,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,61800020.0
174,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,228825400.0
175,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,325648600.0
176,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,52.32725548744202
177,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,63262640.0
178,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,233530600.0
179,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,337742900.0
180,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,52.7365026473999
181,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,61627680.0
182,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,224067800.0
183,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,352401300.0
184,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,52.62644028663635
185,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,127703000.0
186,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,469745100.0
187,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,692411700.0
188,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,49.76840329170227
189,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,138134000.0
190,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,523345000.0
191,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,663573400.0
192,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,53.71569538116455
193,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,59378990.0
194,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,215460100.0
195,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,342784900.0
196,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,52.556429624557495
197,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,129276400.0
198,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,480743500.0
199,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,668883900.0
200,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,50.434104681015015
201,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,135202900.0
202,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,507371500.0
203,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,674099100.0
204,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,54.457746744155884
205,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,59041540.0
206,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,214111800.0
207,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,341780600.0
208,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,57.745553970336914
209,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,259898500.0
210,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,958671100.0
211,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,1392130000.0
212,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,52.551472425460815
213,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,266374900.0
214,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,999460100.0
215,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,1328926000.0
216,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,56.789199352264404
217,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,230774000.0
218,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,834699600.0
219,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,1352929000.0
220,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,54.62061285972595
221,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,246485400.0
222,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,903984100.0
223,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,1354292000.0
224,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,workload_manager_wrapper_seconds,53.30625820159912
225,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_overall,257431800.0
226,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_solve,959084200.0
227,google/compute-engine/gpu,google,compute-engine,gpu,32,amg2023,fom_setup,1321808000.0
228,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,39.76197648048401
229,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,55222280.0
230,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,194696700.0
231,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,370363200.0
232,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,31.913090705871582
233,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,25127860.0
234,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,86960530.0
235,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,188748500.0
236,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,29.207353830337524
237,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,59923460.0
238,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,214243600.0
239,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,372411300.0
240,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,26.791725158691406
241,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,32338460.0
242,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,114410600.0
243,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,212693800.0
244,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,29.201318740844727
245,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,61452900.0
246,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,222927600.0
247,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,355196900.0
248,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,29.290053844451904
249,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,60436550.0
250,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,217440700.0
251,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,363714000.0
252,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,28.742339372634888
253,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,28825980.0
254,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,100700400.0
255,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,204099200.0
256,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,26.654333353042603
257,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,33262690.0
258,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,119500300.0
259,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,201646200.0
260,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,28.13786816596985
261,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,63823100.0
262,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,230671300.0
263,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,375546100.0
264,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,26.953328132629395
265,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,32892270.0
266,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,118182000.0
267,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,199294100.0
268,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,37.34714889526367
269,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,96894890.0
270,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,350358000.0
271,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,568895800.0
272,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,45.150721311569214
273,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,88747010.0
274,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,317100700.0
275,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,553321500.0
276,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,38.02876400947571
277,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,93838770.0
278,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,336259200.0
279,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,576405800.0
280,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,36.51963019371033
281,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,98365150.0
282,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,357024700.0
283,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,567079300.0
284,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,workload_manager_wrapper_seconds,38.10382294654846
285,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_overall,95231500.0
286,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_solve,344463600.0
287,google/compute-engine/gpu,google,compute-engine,gpu,8,amg2023,fom_setup,558180700.0
288,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,39.82460832595825
289,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,46057790.0
290,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,175640700.0
291,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,215911500.0
292,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,41.17957091331482
293,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,44410840.0
294,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,170283900.0
295,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,204107100.0
296,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,workload_manager_wrapper_seconds,42.074779748916626
297,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_overall,41276870.0
298,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_solve,154518600.0
299,google/compute-engine/gpu,google,compute-engine,gpu,16,amg2023,fom_setup,207835100.0
