Start time: 1725000940
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.63,    4.92,  19.69,      0.125,   13.60,    2.47,  19.73,     0.250,   11.38,    5.90,  23.59
            1,      0.750,   15.06,   13.37,  17.82,      0.375,   15.07,    6.68,  17.81,     0.750,   14.20,   14.17,  18.90
            2,      1.250,   15.28,   21.96,  17.57,      0.625,   15.22,   11.03,  17.64,     1.250,   14.45,   23.22,  18.58
            3,      1.750,   15.56,   30.20,  17.25,      0.875,   15.50,   15.15,  17.32,     1.750,   14.83,   31.69,  18.11
            4,      2.250,   15.94,   37.88,  16.84,      1.125,   16.03,   18.84,  16.75,     2.250,   15.26,   39.58,  17.59
            6,      3.250,   17.14,   50.89,  15.66,      1.625,   17.06,   25.57,  15.74,     3.250,   16.11,   54.16,  16.66
            8,      4.250,   17.63,   64.72,  15.23,      2.125,   17.69,   32.24,  15.17,     4.250,   16.54,   68.98,  16.23
           12,      6.250,   19.29,   86.98,  13.92,      3.125,   19.16,   43.79,  14.01,     6.250,   20.59,   81.48,  13.04
           16,      8.250,   21.60,  102.53,  12.43,      4.125,   21.40,   51.74,  12.54,     8.250,   25.85,   85.67,  10.38
           20,     10.250,   26.07,  105.55,  10.30,      5.125,   26.21,   52.49,  10.24,    10.250,   31.84,   86.41,   8.43
           24,     12.250,   32.78,  100.32,   8.19,      6.125,   32.65,   50.36,   8.22,    12.250,   37.97,   86.61,   7.07
           28,     14.250,   35.78,  106.92,   7.50,      7.125,   35.61,   53.71,   7.54,    14.250,   44.35,   86.26,   6.05
           32,     16.250,   40.04,  108.95,   6.70,      8.125,   40.29,   54.14,   6.66,    16.250,   49.51,   88.10,   5.42
           40,     20.250,   49.76,  109.25,   5.39,     10.125,   49.75,   54.64,   5.40,    20.250,   61.97,   87.71,   4.33
           48,     24.250,   59.82,  108.82,   4.49,     12.125,   59.78,   54.45,   4.49,    24.250,   74.59,   87.28,   3.60
           56,     28.250,   70.22,  108.00,   3.82,     14.125,   70.32,   53.92,   3.82,    28.250,   87.11,   87.05,   3.08
           64,     32.250,   80.72,  107.25,   3.33,     16.125,   80.89,   53.51,   3.32,    32.250,  100.12,   86.47,   2.68
           80,     40.250,   99.80,  108.27,   2.69,     20.125,   99.59,   54.24,   2.70,    40.250,  126.16,   85.64,   2.13
          104,     52.250,  131.25,  106.87,   2.05,     26.125,  131.55,   53.31,   2.04,    52.250,  164.69,   85.16,   1.63
          120,     60.250,  152.86,  105.80,   1.76,     30.125,  154.75,   52.25,   1.73,    60.250,  190.38,   84.95,   1.41
          128,     64.250,  165.77,  104.04,   1.62,     32.125,  165.63,   52.07,   1.62,    64.250,  203.54,   84.73,   1.32
          160,     80.250,  201.49,  106.91,   1.33,     40.125,  200.78,   53.65,   1.34,    80.250,  259.50,   83.01,   1.03
          192,     96.250,  249.40,  103.60,   1.08,     48.125,  249.03,   51.88,   1.08,    96.250,  310.21,   83.29,   0.87
          256,    128.250,  329.19,  104.58,   0.82,     64.125,  329.91,   52.18,   0.81,   128.250,  414.53,   83.05,   0.65
          320,    160.250,  417.98,  102.92,   0.64,     80.125,  418.11,   51.44,   0.64,   160.250,  516.85,   83.23,   0.52
          512,    256.250,  676.85,  101.63,   0.40,    128.125,  676.11,   50.87,   0.40,   256.250,  827.44,   83.13,   0.32
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001221
