Start time: 1725001211
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.84,      0.125,   13.48,    2.49,  19.91,     0.250,   11.23,    5.98,  23.90
            1,      0.750,   14.89,   13.52,  18.03,      0.375,   14.89,    6.76,  18.03,     0.750,   14.02,   14.36,  19.15
            2,      1.250,   15.40,   21.79,  17.43,      0.625,   15.32,   10.95,  17.52,     1.250,   14.31,   23.45,  18.76
            3,      1.750,   15.71,   29.90,  17.09,      0.875,   15.66,   14.99,  17.14,     1.750,   14.97,   31.39,  17.94
            4,      2.250,   15.98,   37.79,  16.79,      1.125,   16.08,   18.78,  16.70,     2.250,   15.57,   38.80,  17.24
            6,      3.250,   16.81,   51.90,  15.97,      1.625,   16.74,   26.05,  16.03,     3.250,   15.90,   54.88,  16.89
            8,      4.250,   17.37,   65.68,  15.45,      2.125,   17.41,   32.76,  15.42,     4.250,   16.65,   68.52,  16.12
           12,      6.250,   19.08,   87.93,  14.07,      3.125,   19.09,   43.95,  14.06,     6.250,   20.37,   82.37,  13.18
           16,      8.250,   21.27,  104.13,  12.62,      4.125,   21.23,   52.17,  12.65,     8.250,   25.56,   86.65,  10.50
           20,     10.250,   26.05,  105.61,  10.30,      5.125,   25.88,   53.16,  10.37,    10.250,   31.40,   87.62,   8.55
           24,     12.250,   32.31,  101.78,   8.31,      6.125,   32.22,   51.04,   8.33,    12.250,   37.37,   88.00,   7.18
           28,     14.250,   35.16,  108.79,   7.63,      7.125,   34.97,   54.69,   7.68,    14.250,   43.57,   87.79,   6.16
           32,     16.250,   39.63,  110.08,   6.77,      8.125,   39.59,   55.09,   6.78,    16.250,   48.68,   89.60,   5.51
           40,     20.250,   48.88,  111.20,   5.49,     10.125,   48.79,   55.71,   5.50,    20.250,   60.89,   89.28,   4.41
           48,     24.250,   58.82,  110.68,   4.56,     12.125,   58.74,   55.41,   4.57,    24.250,   73.27,   88.84,   3.66
           56,     28.250,   68.90,  110.06,   3.90,     14.125,   69.07,   54.90,   3.89,    28.250,   85.60,   88.59,   3.14
           64,     32.250,   79.44,  108.98,   3.38,     16.125,   79.62,   54.36,   3.37,    32.250,   98.49,   87.90,   2.73
           80,     40.250,   98.08,  110.16,   2.74,     20.125,   97.94,   55.16,   2.74,    40.250,  123.90,   87.20,   2.17
          104,     52.250,  129.08,  108.66,   2.08,     26.125,  129.19,   54.29,   2.08,    52.250,  161.77,   86.70,   1.66
          120,     60.250,  150.18,  107.69,   1.79,     30.125,  151.88,   53.24,   1.77,    60.250,  186.90,   86.53,   1.44
          128,     64.250,  162.72,  105.99,   1.65,     32.125,  162.13,   53.19,   1.66,    64.250,  199.67,   86.38,   1.34
          160,     80.250,  197.79,  108.91,   1.36,     40.125,  197.63,   54.50,   1.36,    80.250,  254.64,   84.60,   1.05
          192,     96.250,  244.95,  105.48,   1.10,     48.125,  244.54,   52.83,   1.10,    96.250,  305.06,   84.70,   0.88
          256,    128.250,  323.34,  106.47,   0.83,     64.125,  323.80,   53.16,   0.83,   128.250,  406.58,   84.67,   0.66
          320,    160.250,  405.73,  106.02,   0.66,     80.125,  403.51,   53.30,   0.67,   160.250,  508.21,   84.64,   0.53
          512,    256.250,  664.19,  103.56,   0.40,    128.125,  664.39,   51.77,   0.40,   256.250,  812.55,   84.65,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001487
