Start time: 1725001220
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.55,    4.95,  19.80,      0.125,   13.63,    2.46,  19.69,     0.250,   11.30,    5.94,  23.76
            1,      0.750,   15.09,   13.34,  17.79,      0.375,   15.03,    6.70,  17.86,     0.750,   14.20,   14.18,  18.90
            2,      1.250,   15.25,   22.01,  17.61,      0.625,   15.19,   11.05,  17.67,     1.250,   14.50,   23.14,  18.51
            3,      1.750,   15.59,   30.14,  17.22,      0.875,   15.53,   15.13,  17.29,     1.750,   14.81,   31.71,  18.12
            4,      2.250,   15.97,   37.82,  16.81,      1.125,   15.93,   18.96,  16.85,     2.250,   15.70,   38.48,  17.10
            6,      3.250,   16.99,   51.35,  15.80,      1.625,   16.94,   25.75,  15.85,     3.250,   15.95,   54.71,  16.83
            8,      4.250,   17.55,   64.99,  15.29,      2.125,   17.55,   32.50,  15.29,     4.250,   16.54,   68.97,  16.23
           12,      6.250,   19.23,   87.23,  13.96,      3.125,   19.32,   43.41,  13.89,     6.250,   20.59,   81.48,  13.04
           16,      8.250,   21.47,  103.13,  12.50,      4.125,   21.55,   51.39,  12.46,     8.250,   25.86,   85.64,  10.38
           20,     10.250,   26.11,  105.37,  10.28,      5.125,   26.27,   52.36,  10.22,    10.250,   31.83,   86.44,   8.43
           24,     12.250,   32.83,  100.15,   8.18,      6.125,   32.67,   50.33,   8.22,    12.250,   37.91,   86.73,   7.08
           28,     14.250,   35.65,  107.29,   7.53,      7.125,   35.44,   53.97,   7.58,    14.250,   44.14,   86.67,   6.08
           32,     16.250,   40.07,  108.86,   6.70,      8.125,   39.92,   54.63,   6.72,    16.250,   49.18,   88.70,   5.46
           40,     20.250,   49.51,  109.79,   5.42,     10.125,   49.36,   55.07,   5.44,    20.250,   61.75,   88.02,   4.35
           48,     24.250,   59.69,  109.05,   4.50,     12.125,   59.65,   54.57,   4.50,    24.250,   74.24,   87.69,   3.62
           56,     28.250,   69.67,  108.84,   3.85,     14.125,   69.89,   54.26,   3.84,    28.250,   86.57,   87.60,   3.10
           64,     32.250,   80.64,  107.35,   3.33,     16.125,   80.91,   53.50,   3.32,    32.250,   99.95,   86.61,   2.69
           80,     40.250,   99.41,  108.69,   2.70,     20.125,   98.87,   54.64,   2.72,    40.250,  125.89,   85.82,   2.13
          104,     52.250,  130.89,  107.16,   2.05,     26.125,  130.73,   53.64,   2.05,    52.250,  163.56,   85.75,   1.64
          120,     60.250,  152.61,  105.98,   1.76,     30.125,  153.84,   52.57,   1.74,    60.250,  189.48,   85.36,   1.42
          128,     64.250,  165.31,  104.33,   1.62,     32.125,  164.39,   52.46,   1.63,    64.250,  202.79,   85.05,   1.32
          160,     80.250,  200.40,  107.50,   1.34,     40.125,  200.31,   53.77,   1.34,    80.250,  259.03,   83.16,   1.04
          192,     96.250,  248.43,  104.00,   1.08,     48.125,  246.30,   52.45,   1.09,    96.250,  309.87,   83.38,   0.87
          256,    128.250,  327.59,  105.09,   0.82,     64.125,  328.51,   52.40,   0.82,   128.250,  412.63,   83.43,   0.65
          320,    160.250,  411.26,  104.60,   0.65,     80.125,  408.63,   52.63,   0.66,   160.250,  515.13,   83.51,   0.52
          512,    256.250,  673.77,  102.09,   0.40,    128.125,  673.36,   51.08,   0.40,   256.250,  823.21,   83.56,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001499
