Start time: 1725001211
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.44,    4.99,  19.97,      0.125,   13.41,    2.50,  20.02,     0.250,   11.14,    6.02,  24.10
            1,      0.750,   14.84,   13.57,  18.09,      0.375,   14.81,    6.80,  18.12,     0.750,   13.95,   14.43,  19.24
            2,      1.250,   15.27,   21.98,  17.58,      0.625,   15.27,   10.99,  17.58,     1.250,   14.28,   23.51,  18.80
            3,      1.750,   15.66,   30.00,  17.14,      0.875,   15.61,   15.05,  17.20,     1.750,   14.92,   31.49,  18.00
            4,      2.250,   16.03,   37.68,  16.75,      1.125,   15.98,   18.90,  16.80,     2.250,   15.45,   39.11,  17.38
            6,      3.250,   16.72,   52.18,  16.05,      1.625,   16.71,   26.10,  16.06,     3.250,   15.85,   55.06,  16.94
            8,      4.250,   17.43,   65.46,  15.40,      2.125,   17.46,   32.68,  15.38,     4.250,   16.56,   68.90,  16.21
           12,      6.250,   19.03,   88.15,  14.10,      3.125,   19.01,   44.12,  14.12,     6.250,   20.34,   82.48,  13.20
           16,      8.250,   21.25,  104.23,  12.63,      4.125,   21.18,   52.29,  12.68,     8.250,   25.52,   86.79,  10.52
           20,     10.250,   25.82,  106.55,  10.39,      5.125,   25.87,   53.18,  10.38,    10.250,   31.37,   87.72,   8.56
           24,     12.250,   32.35,  101.66,   8.30,      6.125,   32.32,   50.87,   8.30,    12.250,   37.38,   87.96,   7.18
           28,     14.250,   35.18,  108.74,   7.63,      7.125,   34.99,   54.66,   7.67,    14.250,   43.60,   87.73,   6.16
           32,     16.250,   39.63,  110.08,   6.77,      8.125,   39.62,   55.05,   6.78,    16.250,   48.66,   89.65,   5.52
           40,     20.250,   48.85,  111.28,   5.50,     10.125,   48.80,   55.69,   5.50,    20.250,   60.88,   89.29,   4.41
           48,     24.250,   58.82,  110.67,   4.56,     12.125,   58.73,   55.42,   4.57,    24.250,   73.29,   88.82,   3.66
           56,     28.250,   68.91,  110.04,   3.90,     14.125,   69.07,   54.89,   3.89,    28.250,   85.64,   88.55,   3.13
           64,     32.250,   79.40,  109.04,   3.38,     16.125,   79.58,   54.39,   3.37,    32.250,   98.41,   87.97,   2.73
           80,     40.250,   98.06,  110.18,   2.74,     20.125,   97.90,   55.18,   2.74,    40.250,  123.92,   87.19,   2.17
          104,     52.250,  129.08,  108.66,   2.08,     26.125,  129.51,   54.15,   2.07,    52.250,  161.75,   86.71,   1.66
          120,     60.250,  150.13,  107.73,   1.79,     30.125,  151.79,   53.27,   1.77,    60.250,  187.02,   86.48,   1.44
          128,     64.250,  162.51,  106.13,   1.65,     32.125,  162.32,   53.13,   1.65,    64.250,  199.72,   86.36,   1.34
          160,     80.250,  197.71,  108.96,   1.36,     40.125,  197.55,   54.52,   1.36,    80.250,  254.81,   84.54,   1.05
          192,     96.250,  244.85,  105.52,   1.10,     48.125,  244.37,   52.87,   1.10,    96.250,  305.20,   84.66,   0.88
          256,    128.250,  323.14,  106.54,   0.83,     64.125,  323.71,   53.17,   0.83,   128.250,  406.81,   84.63,   0.66
          320,    160.250,  405.77,  106.01,   0.66,     80.125,  403.14,   53.35,   0.67,   160.250,  507.94,   84.69,   0.53
          512,    256.250,  664.46,  103.52,   0.40,    128.125,  664.55,   51.75,   0.40,   256.250,  812.56,   84.65,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725001487
