Start time: 1725000660
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.48,    4.98,  19.91,      0.125,   13.45,    2.49,  19.95,     0.250,   11.18,    6.00,  24.01
            1,      0.750,   14.82,   13.58,  18.11,      0.375,   14.86,    6.78,  18.07,     0.750,   14.01,   14.37,  19.16
            2,      1.250,   15.31,   21.91,  17.53,      0.625,   15.27,   10.98,  17.57,     1.250,   14.26,   23.53,  18.83
            3,      1.750,   15.66,   30.00,  17.14,      0.875,   15.56,   15.09,  17.25,     1.750,   14.91,   31.50,  18.00
            4,      2.250,   15.81,   38.19,  16.97,      1.125,   16.00,   18.87,  16.77,     2.250,   15.46,   39.06,  17.36
            6,      3.250,   16.76,   52.06,  16.02,      1.625,   16.66,   26.18,  16.11,     3.250,   15.83,   55.12,  16.96
            8,      4.250,   17.37,   65.68,  15.45,      2.125,   17.31,   32.95,  15.51,     4.250,   16.57,   68.85,  16.20
           12,      6.250,   19.05,   88.06,  14.09,      3.125,   19.02,   44.11,  14.12,     6.250,   20.35,   82.45,  13.19
           16,      8.250,   21.26,  104.17,  12.63,      4.125,   21.19,   52.25,  12.67,     8.250,   25.54,   86.71,  10.51
           20,     10.250,   25.84,  106.49,  10.39,      5.125,   25.91,   53.09,  10.36,    10.250,   31.37,   87.71,   8.56
           24,     12.250,   32.31,  101.77,   8.31,      6.125,   32.27,   50.96,   8.32,    12.250,   37.45,   87.81,   7.17
           28,     14.250,   35.12,  108.91,   7.64,      7.125,   34.98,   54.67,   7.67,    14.250,   43.59,   87.75,   6.16
           32,     16.250,   39.67,  109.95,   6.77,      8.125,   39.61,   55.06,   6.78,    16.250,   48.66,   89.64,   5.52
           40,     20.250,   48.86,  111.25,   5.49,     10.125,   48.79,   55.71,   5.50,    20.250,   60.87,   89.31,   4.41
           48,     24.250,   58.81,  110.68,   4.56,     12.125,   58.73,   55.42,   4.57,    24.250,   73.23,   88.90,   3.67
           56,     28.250,   68.86,  110.13,   3.90,     14.125,   69.02,   54.94,   3.89,    28.250,   85.53,   88.66,   3.14
           64,     32.250,   79.42,  109.01,   3.38,     16.125,   79.59,   54.38,   3.37,    32.250,   98.41,   87.97,   2.73
           80,     40.250,   98.08,  110.16,   2.74,     20.125,   97.86,   55.20,   2.74,    40.250,  123.96,   87.16,   2.17
          104,     52.250,  129.16,  108.59,   2.08,     26.125,  129.52,   54.14,   2.07,    52.250,  161.57,   86.81,   1.66
          120,     60.250,  150.14,  107.72,   1.79,     30.125,  151.72,   53.30,   1.77,    60.250,  186.96,   86.51,   1.44
          128,     64.250,  162.62,  106.05,   1.65,     32.125,  162.09,   53.20,   1.66,    64.250,  199.71,   86.36,   1.34
          160,     80.250,  197.70,  108.96,   1.36,     40.125,  197.47,   54.54,   1.36,    80.250,  254.82,   84.54,   1.05
          192,     96.250,  244.90,  105.50,   1.10,     48.125,  244.39,   52.86,   1.10,    96.250,  305.06,   84.70,   0.88
          256,    128.250,  323.40,  106.45,   0.83,     64.125,  323.85,   53.15,   0.83,   128.250,  406.69,   84.65,   0.66
          320,    160.250,  405.81,  106.00,   0.66,     80.125,  403.42,   53.32,   0.67,   160.250,  508.22,   84.64,   0.53
          512,    256.250,  664.64,  103.50,   0.40,    128.125,  664.77,   51.74,   0.40,   256.250,  812.81,   84.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725000935
