Start time: 1725125803
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.52,    4.96,  19.85,      0.125,   13.46,    2.49,  19.94,     0.250,   11.21,    5.98,  23.94
            1,      0.750,   14.89,   13.52,  18.03,      0.375,   14.88,    6.76,  18.04,     0.750,   14.04,   14.33,  19.11
            2,      1.250,   15.43,   21.75,  17.40,      0.625,   15.37,   10.92,  17.47,     1.250,   14.29,   23.48,  18.78
            3,      1.750,   15.85,   29.64,  16.94,      0.875,   15.77,   14.89,  17.02,     1.750,   15.11,   31.09,  17.77
            4,      2.250,   16.15,   37.41,  16.63,      1.125,   16.12,   18.74,  16.65,     2.250,   15.64,   38.61,  17.16
            6,      3.250,   16.86,   51.76,  15.93,      1.625,   16.85,   25.89,  15.93,     3.250,   15.97,   54.63,  16.81
            8,      4.250,   17.44,   65.43,  15.39,      2.125,   17.47,   32.65,  15.37,     4.250,   16.70,   68.31,  16.07
           12,      6.250,   19.04,   88.13,  14.10,      3.125,   19.16,   43.79,  14.01,     6.250,   20.39,   82.30,  13.17
           16,      8.250,   21.23,  104.30,  12.64,      4.125,   21.19,   52.26,  12.67,     8.250,   25.54,   86.70,  10.51
           20,     10.250,   25.84,  106.50,  10.39,      5.125,   25.91,   53.09,  10.36,    10.250,   31.44,   87.52,   8.54
           24,     12.250,   32.33,  101.70,   8.30,      6.125,   32.26,   50.97,   8.32,    12.250,   37.30,   88.15,   7.20
           28,     14.250,   35.17,  108.78,   7.63,      7.125,   34.97,   54.69,   7.68,    14.250,   43.53,   87.88,   6.17
           32,     16.250,   39.57,  110.24,   6.78,      8.125,   39.56,   55.13,   6.79,    16.250,   48.64,   89.68,   5.52
           40,     20.250,   49.06,  110.79,   5.47,     10.125,   48.85,   55.63,   5.49,    20.250,   60.96,   89.17,   4.40
           48,     24.250,   58.79,  110.73,   4.57,     12.125,   58.76,   55.39,   4.57,    24.250,   73.36,   88.74,   3.66
           56,     28.250,   68.94,  109.99,   3.89,     14.125,   69.15,   54.83,   3.88,    28.250,   85.59,   88.60,   3.14
           64,     32.250,   79.40,  109.03,   3.38,     16.125,   79.60,   54.38,   3.37,    32.250,   98.41,   87.97,   2.73
           80,     40.250,   97.98,  110.28,   2.74,     20.125,   97.83,   55.22,   2.74,    40.250,  124.00,   87.14,   2.16
          104,     52.250,  128.86,  108.84,   2.08,     26.125,  129.24,   54.26,   2.08,    52.250,  161.80,   86.68,   1.66
          120,     60.250,  149.86,  107.92,   1.79,     30.125,  151.83,   53.26,   1.77,    60.250,  187.11,   86.44,   1.43
          128,     64.250,  162.82,  105.93,   1.65,     32.125,  162.45,   53.09,   1.65,    64.250,  199.83,   86.31,   1.34
          160,     80.250,  197.62,  109.01,   1.36,     40.125,  197.63,   54.50,   1.36,    80.250,  254.62,   84.60,   1.05
          192,     96.250,  244.97,  105.47,   1.10,     48.125,  244.67,   52.80,   1.10,    96.250,  305.45,   84.59,   0.88
          256,    128.250,  323.62,  106.38,   0.83,     64.125,  324.00,   53.13,   0.83,   128.250,  407.09,   84.57,   0.66
          320,    160.250,  405.16,  106.17,   0.66,     80.125,  402.76,   53.40,   0.67,   160.250,  508.95,   84.52,   0.53
          512,    256.250,  665.08,  103.43,   0.40,    128.125,  664.94,   51.72,   0.40,   256.250,  813.53,   84.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126079
