Start time: 1725126365
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.71,    4.89,  19.57,      0.125,   13.69,    2.45,  19.61,     0.250,   11.38,    5.90,  23.59
            1,      0.750,   15.09,   13.35,  17.79,      0.375,   15.09,    6.67,  17.79,     0.750,   14.23,   14.15,  18.87
            2,      1.250,   15.65,   21.44,  17.15,      0.625,   15.63,   10.74,  17.18,     1.250,   14.52,   23.12,  18.49
            3,      1.750,   16.05,   29.27,  16.73,      0.875,   15.93,   14.74,  16.85,     1.750,   15.01,   31.29,  17.88
            4,      2.250,   15.95,   37.87,  16.83,      1.125,   15.93,   18.96,  16.85,     2.250,   15.83,   38.15,  16.95
            6,      3.250,   17.13,   50.94,  15.67,      1.625,   17.01,   25.64,  15.78,     3.250,   16.13,   54.08,  16.64
            8,      4.250,   17.59,   64.86,  15.26,      2.125,   17.70,   32.22,  15.16,     4.250,   16.57,   68.83,  16.20
           12,      6.250,   19.39,   86.55,  13.85,      3.125,   19.24,   43.59,  13.95,     6.250,   20.58,   81.51,  13.04
           16,      8.250,   21.52,  102.90,  12.47,      4.125,   21.59,   51.28,  12.43,     8.250,   26.02,   85.12,  10.32
           20,     10.250,   26.28,  104.70,  10.21,      5.125,   26.28,   52.35,  10.21,    10.250,   31.90,   86.24,   8.41
           24,     12.250,   32.85,  100.10,   8.17,      6.125,   32.75,   50.21,   8.20,    12.250,   37.82,   86.94,   7.10
           28,     14.250,   35.83,  106.77,   7.49,      7.125,   35.48,   53.90,   7.56,    14.250,   44.14,   86.66,   6.08
           32,     16.250,   40.36,  108.07,   6.65,      8.125,   40.16,   54.31,   6.68,    16.250,   49.35,   88.39,   5.44
           40,     20.250,   49.77,  109.23,   5.39,     10.125,   49.82,   54.56,   5.39,    20.250,   61.72,   88.08,   4.35
           48,     24.250,   59.85,  108.77,   4.49,     12.125,   59.69,   54.53,   4.50,    24.250,   74.44,   87.45,   3.61
           56,     28.250,   70.01,  108.32,   3.83,     14.125,   69.97,   54.19,   3.84,    28.250,   87.07,   87.09,   3.08
           64,     32.250,   80.78,  107.16,   3.32,     16.125,   80.96,   53.46,   3.32,    32.250,  100.05,   86.53,   2.68
           80,     40.250,   99.16,  108.96,   2.71,     20.125,   99.29,   54.41,   2.70,    40.250,  125.88,   85.83,   2.13
          104,     52.250,  130.93,  107.12,   2.05,     26.125,  131.13,   53.48,   2.05,    52.250,  163.48,   85.79,   1.64
          120,     60.250,  152.42,  106.11,   1.76,     30.125,  153.96,   52.52,   1.74,    60.250,  189.31,   85.43,   1.42
          128,     64.250,  164.95,  104.56,   1.63,     32.125,  164.51,   52.42,   1.63,    64.250,  202.66,   85.10,   1.32
          160,     80.250,  200.93,  107.21,   1.34,     40.125,  200.16,   53.81,   1.34,    80.250,  258.67,   83.28,   1.04
          192,     96.250,  248.21,  104.09,   1.08,     48.125,  248.39,   52.01,   1.08,    96.250,  307.94,   83.90,   0.87
          256,    128.250,  326.57,  105.42,   0.82,     64.125,  328.24,   52.44,   0.82,   128.250,  411.69,   83.62,   0.65
          320,    160.250,  412.42,  104.30,   0.65,     80.125,  410.53,   52.39,   0.65,   160.250,  514.55,   83.60,   0.52
          512,    256.250,  674.09,  102.04,   0.40,    128.125,  672.75,   51.12,   0.40,   256.250,  825.00,   83.38,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126645
