Start time: 1725125244
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.60,    4.93,  19.73,      0.125,   13.55,    2.48,  19.80,     0.250,   11.27,    5.95,  23.82
            1,      0.750,   14.89,   13.52,  18.02,      0.375,   14.87,    6.77,  18.05,     0.750,   14.11,   14.27,  19.02
            2,      1.250,   15.28,   21.96,  17.57,      0.625,   15.45,   10.86,  17.37,     1.250,   14.43,   23.26,  18.61
            3,      1.750,   15.85,   29.63,  16.93,      0.875,   15.83,   14.84,  16.96,     1.750,   15.17,   30.96,  17.69
            4,      2.250,   15.84,   38.14,  16.95,      1.125,   16.18,   18.67,  16.59,     2.250,   15.58,   38.76,  17.23
            6,      3.250,   16.93,   51.54,  15.86,      1.625,   16.86,   25.87,  15.92,     3.250,   15.94,   54.74,  16.84
            8,      4.250,   17.47,   65.29,  15.36,      2.125,   17.48,   32.63,  15.36,     4.250,   16.40,   69.55,  16.37
           12,      6.250,   19.11,   87.81,  14.05,      3.125,   19.14,   43.82,  14.02,     6.250,   20.44,   82.08,  13.13
           16,      8.250,   21.30,  103.99,  12.60,      4.125,   21.26,   52.08,  12.63,     8.250,   25.54,   86.70,  10.51
           20,     10.250,   25.89,  106.26,  10.37,      5.125,   25.94,   53.04,  10.35,    10.250,   31.42,   87.57,   8.54
           24,     12.250,   32.35,  101.65,   8.30,      6.125,   32.27,   50.94,   8.32,    12.250,   37.32,   88.12,   7.19
           28,     14.250,   35.24,  108.53,   7.62,      7.125,   35.06,   54.56,   7.66,    14.250,   43.51,   87.92,   6.17
           32,     16.250,   39.65,  110.01,   6.77,      8.125,   39.55,   55.15,   6.79,    16.250,   48.83,   89.33,   5.50
           40,     20.250,   48.92,  111.11,   5.49,     10.125,   48.84,   55.65,   5.50,    20.250,   60.89,   89.27,   4.41
           48,     24.250,   58.76,  110.78,   4.57,     12.125,   58.77,   55.39,   4.57,    24.250,   73.24,   88.88,   3.67
           56,     28.250,   68.90,  110.07,   3.90,     14.125,   69.04,   54.92,   3.89,    28.250,   85.68,   88.51,   3.13
           64,     32.250,   79.42,  109.00,   3.38,     16.125,   79.63,   54.36,   3.37,    32.250,   98.47,   87.92,   2.73
           80,     40.250,   98.05,  110.19,   2.74,     20.125,   97.81,   55.23,   2.74,    40.250,  123.92,   87.19,   2.17
          104,     52.250,  128.86,  108.84,   2.08,     26.125,  129.27,   54.25,   2.08,    52.250,  161.86,   86.65,   1.66
          120,     60.250,  150.08,  107.77,   1.79,     30.125,  151.82,   53.26,   1.77,    60.250,  186.94,   86.51,   1.44
          128,     64.250,  162.56,  106.10,   1.65,     32.125,  162.28,   53.14,   1.65,    64.250,  199.72,   86.36,   1.34
          160,     80.250,  197.78,  108.92,   1.36,     40.125,  197.58,   54.51,   1.36,    80.250,  254.84,   84.53,   1.05
          192,     96.250,  245.09,  105.42,   1.10,     48.125,  244.37,   52.86,   1.10,    96.250,  305.51,   84.57,   0.88
          256,    128.250,  323.56,  106.40,   0.83,     64.125,  323.76,   53.17,   0.83,   128.250,  407.06,   84.57,   0.66
          320,    160.250,  407.20,  105.64,   0.66,     80.125,  405.22,   53.08,   0.66,   160.250,  508.38,   84.62,   0.53
          512,    256.250,  664.53,  103.51,   0.40,    128.125,  664.87,   51.73,   0.40,   256.250,  812.99,   84.61,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125520
