Start time: 1725126070
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.53,    4.96,  19.85,      0.125,   13.48,    2.49,  19.91,     0.250,   11.21,    5.99,  23.95
            1,      0.750,   14.92,   13.50,  18.00,      0.375,   14.88,    6.76,  18.04,     0.750,   14.09,   14.29,  19.06
            2,      1.250,   15.45,   21.71,  17.37,      0.625,   15.40,   10.90,  17.44,     1.250,   14.35,   23.39,  18.71
            3,      1.750,   15.54,   30.23,  17.27,      0.875,   15.39,   15.26,  17.44,     1.750,   14.68,   31.99,  18.28
            4,      2.250,   15.80,   38.22,  16.99,      1.125,   15.89,   19.01,  16.89,     2.250,   15.59,   38.74,  17.22
            6,      3.250,   16.87,   51.72,  15.91,      1.625,   16.77,   26.00,  16.00,     3.250,   15.95,   54.71,  16.83
            8,      4.250,   17.44,   65.43,  15.39,      2.125,   17.43,   32.73,  15.40,     4.250,   16.40,   69.58,  16.37
           12,      6.250,   19.12,   87.72,  14.04,      3.125,   19.13,   43.85,  14.03,     6.250,   20.37,   82.37,  13.18
           16,      8.250,   21.32,  103.87,  12.59,      4.125,   21.21,   52.20,  12.65,     8.250,   25.55,   86.67,  10.51
           20,     10.250,   25.85,  106.44,  10.38,      5.125,   25.90,   53.12,  10.36,    10.250,   31.17,   88.28,   8.61
           24,     12.250,   32.30,  101.79,   8.31,      6.125,   32.32,   50.87,   8.31,    12.250,   37.30,   88.16,   7.20
           28,     14.250,   35.18,  108.74,   7.63,      7.125,   35.20,   54.33,   7.63,    14.250,   43.60,   87.73,   6.16
           32,     16.250,   39.60,  110.15,   6.78,      8.125,   39.58,   55.10,   6.78,    16.250,   48.79,   89.41,   5.50
           40,     20.250,   48.90,  111.17,   5.49,     10.125,   48.80,   55.69,   5.50,    20.250,   60.87,   89.31,   4.41
           48,     24.250,   58.85,  110.61,   4.56,     12.125,   58.85,   55.30,   4.56,    24.250,   73.20,   88.93,   3.67
           56,     28.250,   69.08,  109.78,   3.89,     14.125,   68.99,   54.96,   3.89,    28.250,   85.71,   88.47,   3.13
           64,     32.250,   79.44,  108.97,   3.38,     16.125,   79.53,   54.43,   3.38,    32.250,   98.52,   87.88,   2.72
           80,     40.250,   98.19,  110.03,   2.73,     20.125,   97.74,   55.27,   2.75,    40.250,  123.86,   87.23,   2.17
          104,     52.250,  129.16,  108.59,   2.08,     26.125,  128.99,   54.37,   2.08,    52.250,  161.72,   86.73,   1.66
          120,     60.250,  150.10,  107.75,   1.79,     30.125,  151.77,   53.28,   1.77,    60.250,  186.66,   86.64,   1.44
          128,     64.250,  162.84,  105.91,   1.65,     32.125,  162.54,   53.05,   1.65,    64.250,  199.92,   86.27,   1.34
          160,     80.250,  197.62,  109.00,   1.36,     40.125,  197.88,   54.43,   1.36,    80.250,  255.11,   84.44,   1.05
          192,     96.250,  245.58,  105.21,   1.09,     48.125,  244.69,   52.80,   1.10,    96.250,  305.56,   84.56,   0.88
          256,    128.250,  323.90,  106.29,   0.83,     64.125,  324.20,   53.10,   0.83,   128.250,  407.15,   84.56,   0.66
          320,    160.250,  409.46,  105.06,   0.66,     80.125,  409.08,   52.58,   0.66,   160.250,  508.62,   84.57,   0.53
          512,    256.250,  665.08,  103.43,   0.40,    128.125,  665.13,   51.71,   0.40,   256.250,  812.83,   84.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126346
