Start time: 1725125244
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.57,    4.94,  19.77,      0.125,   13.47,    2.49,  19.92,     0.250,   11.40,    5.89,  23.55
            1,      0.750,   14.92,   13.49,  17.99,      0.375,   14.92,    6.75,  17.99,     0.750,   14.07,   14.31,  19.08
            2,      1.250,   15.50,   21.65,  17.32,      0.625,   15.46,   10.85,  17.36,     1.250,   14.33,   23.42,  18.73
            3,      1.750,   15.41,   30.48,  17.42,      0.875,   15.51,   15.15,  17.31,     1.750,   14.67,   32.02,  18.30
            4,      2.250,   15.77,   38.30,  17.02,      1.125,   15.87,   19.03,  16.91,     2.250,   15.70,   38.48,  17.10
            6,      3.250,   17.09,   51.05,  15.71,      1.625,   17.04,   25.61,  15.76,     3.250,   16.20,   53.84,  16.57
            8,      4.250,   17.69,   64.48,  15.17,      2.125,   17.65,   32.31,  15.21,     4.250,   16.38,   69.67,  16.39
           12,      6.250,   19.13,   87.68,  14.03,      3.125,   19.11,   43.90,  14.05,     6.250,   20.37,   82.38,  13.18
           16,      8.250,   21.30,  103.97,  12.60,      4.125,   21.24,   52.13,  12.64,     8.250,   25.49,   86.87,  10.53
           20,     10.250,   25.67,  107.20,  10.46,      5.125,   25.91,   53.09,  10.36,    10.250,   31.36,   87.74,   8.56
           24,     12.250,   32.26,  101.94,   8.32,      6.125,   32.34,   50.84,   8.30,    12.250,   37.29,   88.18,   7.20
           28,     14.250,   35.18,  108.74,   7.63,      7.125,   35.00,   54.65,   7.67,    14.250,   43.61,   87.72,   6.16
           32,     16.250,   39.58,  110.21,   6.78,      8.125,   39.52,   55.19,   6.79,    16.250,   48.68,   89.60,   5.51
           40,     20.250,   48.84,  111.29,   5.50,     10.125,   48.78,   55.72,   5.50,    20.250,   60.84,   89.34,   4.41
           48,     24.250,   58.74,  110.82,   4.57,     12.125,   58.68,   55.46,   4.57,    24.250,   73.11,   89.04,   3.67
           56,     28.250,   68.83,  110.18,   3.90,     14.125,   69.04,   54.92,   3.89,    28.250,   85.68,   88.51,   3.13
           64,     32.250,   79.33,  109.12,   3.38,     16.125,   79.55,   54.41,   3.37,    32.250,   98.32,   88.05,   2.73
           80,     40.250,   97.97,  110.29,   2.74,     20.125,   97.75,   55.26,   2.75,    40.250,  124.00,   87.13,   2.16
          104,     52.250,  128.81,  108.88,   2.08,     26.125,  128.97,   54.38,   2.08,    52.250,  161.84,   86.67,   1.66
          120,     60.250,  150.05,  107.79,   1.79,     30.125,  151.75,   53.29,   1.77,    60.250,  186.89,   86.54,   1.44
          128,     64.250,  162.48,  106.15,   1.65,     32.125,  162.29,   53.14,   1.65,    64.250,  199.73,   86.35,   1.34
          160,     80.250,  197.83,  108.89,   1.36,     40.125,  197.55,   54.52,   1.36,    80.250,  254.61,   84.61,   1.05
          192,     96.250,  244.93,  105.49,   1.10,     48.125,  244.71,   52.79,   1.10,    96.250,  305.19,   84.66,   0.88
          256,    128.250,  323.27,  106.50,   0.83,     64.125,  323.76,   53.17,   0.83,   128.250,  406.76,   84.64,   0.66
          320,    160.250,  407.00,  105.69,   0.66,     80.125,  405.47,   53.05,   0.66,   160.250,  508.61,   84.58,   0.53
          512,    256.250,  664.69,  103.49,   0.40,    128.125,  664.62,   51.75,   0.40,   256.250,  813.25,   84.58,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125520
