Start time: 1725126088
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.75,    4.88,  19.52,      0.125,   13.72,    2.45,  19.57,     0.250,   11.40,    5.88,  23.54
            1,      0.750,   15.05,   13.38,  17.84,      0.375,   15.11,    6.66,  17.77,     0.750,   14.26,   14.11,  18.82
            2,      1.250,   15.73,   21.33,  17.06,      0.625,   15.49,   10.83,  17.33,     1.250,   14.56,   23.05,  18.44
            3,      1.750,   16.04,   29.29,  16.74,      0.875,   15.96,   14.72,  16.82,     1.750,   15.28,   30.74,  17.57
            4,      2.250,   16.33,   36.98,  16.44,      1.125,   16.28,   18.55,  16.49,     2.250,   15.76,   38.32,  17.03
            6,      3.250,   17.26,   50.54,  15.55,      1.625,   17.20,   25.37,  15.61,     3.250,   16.21,   53.83,  16.56
            8,      4.250,   17.52,   65.12,  15.32,      2.125,   17.63,   32.36,  15.23,     4.250,   16.93,   67.37,  15.85
           12,      6.250,   19.44,   86.32,  13.81,      3.125,   19.14,   43.83,  14.03,     6.250,   20.74,   80.89,  12.94
           16,      8.250,   21.70,  102.03,  12.37,      4.125,   21.67,   51.09,  12.39,     8.250,   26.05,   85.01,  10.30
           20,     10.250,   26.33,  104.51,  10.20,      5.125,   26.23,   52.44,  10.23,    10.250,   31.84,   86.42,   8.43
           24,     12.250,   32.77,  100.34,   8.19,      6.125,   32.88,   50.00,   8.16,    12.250,   38.01,   86.52,   7.06
           28,     14.250,   35.81,  106.82,   7.50,      7.125,   35.62,   53.70,   7.54,    14.250,   44.33,   86.28,   6.05
           32,     16.250,   40.27,  108.31,   6.67,      8.125,   40.26,   54.17,   6.67,    16.250,   49.61,   87.93,   5.41
           40,     20.250,   49.84,  109.06,   5.39,     10.125,   49.65,   54.74,   5.41,    20.250,   62.00,   87.68,   4.33
           48,     24.250,   59.80,  108.85,   4.49,     12.125,   59.44,   54.76,   4.52,    24.250,   74.50,   87.38,   3.60
           56,     28.250,   69.95,  108.40,   3.84,     14.125,   70.25,   53.97,   3.82,    28.250,   87.14,   87.02,   3.08
           64,     32.250,   80.73,  107.24,   3.33,     16.125,   80.58,   53.72,   3.33,    32.250,  100.15,   86.44,   2.68
           80,     40.250,   99.86,  108.19,   2.69,     20.125,   99.13,   54.50,   2.71,    40.250,  126.13,   85.66,   2.13
          104,     52.250,  130.63,  107.37,   2.05,     26.125,  131.46,   53.35,   2.04,    52.250,  164.38,   85.33,   1.63
          120,     60.250,  152.75,  105.88,   1.76,     30.125,  154.47,   52.35,   1.74,    60.250,  189.15,   85.51,   1.42
          128,     64.250,  165.14,  104.44,   1.63,     32.125,  165.10,   52.23,   1.63,    64.250,  203.09,   84.92,   1.32
          160,     80.250,  201.66,  106.82,   1.33,     40.125,  201.49,   53.46,   1.33,    80.250,  258.80,   83.24,   1.04
          192,     96.250,  248.25,  104.08,   1.08,     48.125,  247.74,   52.15,   1.08,    96.250,  309.90,   83.37,   0.87
          256,    128.250,  328.49,  104.80,   0.82,     64.125,  329.36,   52.26,   0.82,   128.250,  413.60,   83.24,   0.65
          320,    160.250,  412.05,  104.40,   0.65,     80.125,  409.12,   52.57,   0.66,   160.250,  516.38,   83.30,   0.52
          512,    256.250,  675.63,  101.81,   0.40,    128.125,  676.02,   50.88,   0.40,   256.250,  825.41,   83.34,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126368
