Start time: 1725125529
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.73,    4.89,  19.56,      0.125,   13.75,    2.44,  19.53,     0.250,   11.49,    5.84,  23.36
            1,      0.750,   15.19,   13.26,  17.68,      0.375,   15.20,    6.62,  17.66,     0.750,   14.29,   14.09,  18.78
            2,      1.250,   15.77,   21.28,  17.02,      0.625,   15.53,   10.81,  17.29,     1.250,   14.60,   22.98,  18.38
            3,      1.750,   16.10,   29.19,  16.68,      0.875,   15.97,   14.71,  16.81,     1.750,   15.32,   30.66,  17.52
            4,      2.250,   16.37,   36.89,  16.40,      1.125,   15.99,   18.88,  16.79,     2.250,   15.83,   38.16,  16.96
            6,      3.250,   17.07,   51.11,  15.73,      1.625,   17.06,   25.56,  15.73,     3.250,   16.18,   53.91,  16.59
            8,      4.250,   17.71,   64.40,  15.15,      2.125,   17.68,   32.25,  15.18,     4.250,   16.63,   68.61,  16.14
           12,      6.250,   19.29,   86.96,  13.91,      3.125,   19.31,   43.44,  13.90,     6.250,   20.63,   81.31,  13.01
           16,      8.250,   21.50,  102.98,  12.48,      4.125,   21.59,   51.29,  12.43,     8.250,   25.86,   85.65,  10.38
           20,     10.250,   26.27,  104.75,  10.22,      5.125,   26.33,   52.25,  10.20,    10.250,   32.03,   85.91,   8.38
           24,     12.250,   32.90,   99.96,   8.16,      6.125,   32.80,   50.13,   8.18,    12.250,   37.66,   87.33,   7.13
           28,     14.250,   35.59,  107.47,   7.54,      7.125,   35.36,   54.09,   7.59,    14.250,   44.12,   86.70,   6.08
           32,     16.250,   39.94,  109.22,   6.72,      8.125,   40.04,   54.47,   6.70,    16.250,   49.24,   88.59,   5.45
           40,     20.250,   49.81,  109.12,   5.39,     10.125,   49.81,   54.56,   5.39,    20.250,   61.84,   87.90,   4.34
           48,     24.250,   59.57,  109.27,   4.51,     12.125,   59.56,   54.65,   4.51,    24.250,   74.00,   87.96,   3.63
           56,     28.250,   69.75,  108.71,   3.85,     14.125,   69.80,   54.32,   3.85,    28.250,   87.06,   87.10,   3.08
           64,     32.250,   80.74,  107.22,   3.32,     16.125,   80.47,   53.79,   3.34,    32.250,   99.32,   87.17,   2.70
           80,     40.250,   99.37,  108.73,   2.70,     20.125,   99.51,   54.29,   2.70,    40.250,  126.05,   85.71,   2.13
          104,     52.250,  130.23,  107.70,   2.06,     26.125,  130.82,   53.61,   2.05,    52.250,  164.12,   85.46,   1.64
          120,     60.250,  151.90,  106.47,   1.77,     30.125,  153.21,   52.78,   1.75,    60.250,  190.06,   85.09,   1.41
          128,     64.250,  164.46,  104.87,   1.63,     32.125,  164.33,   52.48,   1.63,    64.250,  202.90,   85.00,   1.32
          160,     80.250,  199.76,  107.84,   1.34,     40.125,  200.79,   53.64,   1.34,    80.250,  257.33,   83.71,   1.04
          192,     96.250,  248.94,  103.79,   1.08,     48.125,  246.97,   52.31,   1.09,    96.250,  309.75,   83.41,   0.87
          256,    128.250,  327.09,  105.25,   0.82,     64.125,  327.11,   52.62,   0.82,   128.250,  410.65,   83.84,   0.65
          320,    160.250,  413.71,  103.98,   0.65,     80.125,  414.08,   51.94,   0.65,   160.250,  513.28,   83.81,   0.52
          512,    256.250,  671.32,  102.46,   0.40,    128.125,  672.31,   51.16,   0.40,   256.250,  821.17,   83.77,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125809
