Start time: 1725126073
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.60,    4.94,  19.74,      0.125,   13.55,    2.48,  19.80,     0.250,   11.45,    5.86,  23.45
            1,      0.750,   14.96,   13.46,  17.94,      0.375,   14.91,    6.75,  18.00,     0.750,   14.13,   14.24,  18.99
            2,      1.250,   15.57,   21.55,  17.24,      0.625,   15.10,   11.11,  17.77,     1.250,   14.38,   23.34,  18.67
            3,      1.750,   15.56,   30.19,  17.25,      0.875,   15.44,   15.21,  17.39,     1.750,   14.75,   31.85,  18.20
            4,      2.250,   15.82,   38.19,  16.97,      1.125,   15.82,   19.09,  16.97,     2.250,   15.76,   38.33,  17.03
            6,      3.250,   16.95,   51.48,  15.84,      1.625,   16.86,   25.87,  15.92,     3.250,   16.05,   54.34,  16.72
            8,      4.250,   17.60,   64.82,  15.25,      2.125,   17.53,   32.53,  15.31,     4.250,   16.41,   69.51,  16.36
           12,      6.250,   19.17,   87.51,  14.00,      3.125,   19.19,   43.71,  13.99,     6.250,   20.42,   82.17,  13.15
           16,      8.250,   21.39,  103.51,  12.55,      4.125,   21.35,   51.87,  12.57,     8.250,   25.56,   86.65,  10.50
           20,     10.250,   25.81,  106.62,  10.40,      5.125,   25.93,   53.07,  10.35,    10.250,   31.42,   87.57,   8.54
           24,     12.250,   32.33,  101.72,   8.30,      6.125,   32.25,   50.98,   8.32,    12.250,   37.34,   88.07,   7.19
           28,     14.250,   35.37,  108.15,   7.59,      7.125,   35.11,   54.48,   7.65,    14.250,   43.73,   87.48,   6.14
           32,     16.250,   39.66,  109.98,   6.77,      8.125,   39.73,   54.90,   6.76,    16.250,   48.68,   89.61,   5.51
           40,     20.250,   49.07,  110.78,   5.47,     10.125,   49.04,   55.42,   5.47,    20.250,   61.05,   89.03,   4.40
           48,     24.250,   58.81,  110.68,   4.56,     12.125,   58.89,   55.27,   4.56,    24.250,   73.19,   88.94,   3.67
           56,     28.250,   68.94,  109.99,   3.89,     14.125,   69.06,   54.90,   3.89,    28.250,   85.73,   88.45,   3.13
           64,     32.250,   79.39,  109.04,   3.38,     16.125,   79.58,   54.39,   3.37,    32.250,   98.60,   87.80,   2.72
           80,     40.250,   98.20,  110.02,   2.73,     20.125,   97.88,   55.19,   2.74,    40.250,  123.99,   87.14,   2.16
          104,     52.250,  128.82,  108.88,   2.08,     26.125,  129.08,   54.33,   2.08,    52.250,  161.69,   86.75,   1.66
          120,     60.250,  150.25,  107.64,   1.79,     30.125,  151.81,   53.27,   1.77,    60.250,  186.98,   86.50,   1.44
          128,     64.250,  162.74,  105.98,   1.65,     32.125,  162.42,   53.10,   1.65,    64.250,  199.87,   86.29,   1.34
          160,     80.250,  197.88,  108.86,   1.36,     40.125,  198.05,   54.38,   1.36,    80.250,  254.87,   84.52,   1.05
          192,     96.250,  245.39,  105.29,   1.09,     48.125,  245.07,   52.71,   1.10,    96.250,  305.53,   84.56,   0.88
          256,    128.250,  323.88,  106.30,   0.83,     64.125,  323.83,   53.16,   0.83,   128.250,  407.03,   84.58,   0.66
          320,    160.250,  407.75,  105.50,   0.66,     80.125,  406.02,   52.97,   0.66,   160.250,  508.98,   84.52,   0.53
          512,    256.250,  665.41,  103.37,   0.40,    128.125,  665.69,   51.67,   0.40,   256.250,  813.61,   84.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126349
