Start time: 1725126079
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.56,    4.95,  19.80,      0.125,   13.53,    2.48,  19.85,     0.250,   11.47,    5.85,  23.40
            1,      0.750,   14.91,   13.50,  18.01,      0.375,   14.92,    6.75,  17.99,     0.750,   14.08,   14.30,  19.07
            2,      1.250,   15.54,   21.59,  17.27,      0.625,   15.47,   10.84,  17.35,     1.250,   14.38,   23.33,  18.66
            3,      1.750,   15.42,   30.47,  17.41,      0.875,   15.44,   15.22,  17.39,     1.750,   14.71,   31.93,  18.25
            4,      2.250,   15.82,   38.17,  16.96,      1.125,   15.79,   19.12,  17.00,     2.250,   15.72,   38.41,  17.07
            6,      3.250,   16.95,   51.46,  15.84,      1.625,   16.65,   26.19,  16.12,     3.250,   16.03,   54.42,  16.74
            8,      4.250,   17.48,   65.28,  15.36,      2.125,   17.55,   32.50,  15.30,     4.250,   16.39,   69.63,  16.38
           12,      6.250,   19.08,   87.92,  14.07,      3.125,   19.09,   43.94,  14.06,     6.250,   20.40,   82.24,  13.16
           16,      8.250,   21.33,  103.82,  12.58,      4.125,   21.23,   52.15,  12.64,     8.250,   25.58,   86.57,  10.49
           20,     10.250,   25.85,  106.45,  10.39,      5.125,   25.90,   53.13,  10.37,    10.250,   31.38,   87.68,   8.55
           24,     12.250,   32.33,  101.71,   8.30,      6.125,   32.23,   51.01,   8.33,    12.250,   37.31,   88.13,   7.19
           28,     14.250,   35.19,  108.71,   7.63,      7.125,   35.01,   54.64,   7.67,    14.250,   43.52,   87.89,   6.17
           32,     16.250,   39.58,  110.21,   6.78,      8.125,   39.55,   55.15,   6.79,    16.250,   48.66,   89.65,   5.52
           40,     20.250,   48.94,  111.08,   5.49,     10.125,   48.80,   55.70,   5.50,    20.250,   60.89,   89.27,   4.41
           48,     24.250,   58.80,  110.71,   4.57,     12.125,   58.69,   55.46,   4.57,    24.250,   73.21,   88.92,   3.67
           56,     28.250,   68.86,  110.12,   3.90,     14.125,   69.05,   54.91,   3.89,    28.250,   85.64,   88.55,   3.13
           64,     32.250,   79.38,  109.06,   3.38,     16.125,   79.52,   54.43,   3.38,    32.250,   98.39,   87.99,   2.73
           80,     40.250,   98.04,  110.21,   2.74,     20.125,   97.86,   55.21,   2.74,    40.250,  123.95,   87.17,   2.17
          104,     52.250,  128.80,  108.90,   2.08,     26.125,  129.14,   54.31,   2.08,    52.250,  161.79,   86.69,   1.66
          120,     60.250,  150.10,  107.75,   1.79,     30.125,  151.86,   53.25,   1.77,    60.250,  187.01,   86.48,   1.44
          128,     64.250,  162.71,  106.00,   1.65,     32.125,  162.30,   53.13,   1.65,    64.250,  199.61,   86.40,   1.34
          160,     80.250,  197.74,  108.94,   1.36,     40.125,  197.54,   54.52,   1.36,    80.250,  254.86,   84.52,   1.05
          192,     96.250,  245.19,  105.38,   1.09,     48.125,  244.58,   52.82,   1.10,    96.250,  305.30,   84.63,   0.88
          256,    128.250,  323.53,  106.41,   0.83,     64.125,  324.13,   53.11,   0.83,   128.250,  406.73,   84.64,   0.66
          320,    160.250,  406.13,  105.92,   0.66,     80.125,  403.14,   53.35,   0.67,   160.250,  508.66,   84.57,   0.53
          512,    256.250,  665.00,  103.44,   0.40,    128.125,  665.17,   51.71,   0.40,   256.250,  813.07,   84.60,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126355
