Start time: 1725126080
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.55,    4.95,  19.81,      0.125,   13.56,    2.47,  19.80,     0.250,   11.26,    5.96,  23.85
            1,      0.750,   14.94,   13.47,  17.96,      0.375,   14.91,    6.75,  18.01,     0.750,   14.12,   14.25,  19.01
            2,      1.250,   15.54,   21.59,  17.27,      0.625,   15.46,   10.85,  17.37,     1.250,   14.43,   23.25,  18.60
            3,      1.750,   15.85,   29.64,  16.93,      0.875,   15.84,   14.83,  16.95,     1.750,   15.21,   30.89,  17.65
            4,      2.250,   15.84,   38.14,  16.95,      1.125,   15.79,   19.13,  17.00,     2.250,   15.63,   38.65,  17.18
            6,      3.250,   17.06,   51.13,  15.73,      1.625,   16.83,   25.92,  15.95,     3.250,   16.06,   54.34,  16.72
            8,      4.250,   17.52,   65.11,  15.32,      2.125,   17.55,   32.50,  15.29,     4.250,   16.38,   69.64,  16.39
           12,      6.250,   19.11,   87.77,  14.04,      3.125,   19.14,   43.82,  14.02,     6.250,   20.41,   82.21,  13.15
           16,      8.250,   21.30,  103.95,  12.60,      4.125,   21.26,   52.08,  12.63,     8.250,   25.54,   86.72,  10.51
           20,     10.250,   25.89,  106.26,  10.37,      5.125,   25.94,   53.04,  10.35,    10.250,   31.42,   87.58,   8.54
           24,     12.250,   32.29,  101.83,   8.31,      6.125,   32.34,   50.83,   8.30,    12.250,   37.30,   88.16,   7.20
           28,     14.250,   35.27,  108.46,   7.61,      7.125,   34.99,   54.66,   7.67,    14.250,   43.55,   87.82,   6.16
           32,     16.250,   39.68,  109.94,   6.77,      8.125,   39.61,   55.06,   6.78,    16.250,   48.72,   89.54,   5.51
           40,     20.250,   49.01,  110.92,   5.48,     10.125,   48.93,   55.55,   5.49,    20.250,   60.93,   89.22,   4.41
           48,     24.250,   58.79,  110.72,   4.57,     12.125,   58.78,   55.38,   4.57,    24.250,   73.23,   88.89,   3.67
           56,     28.250,   68.92,  110.04,   3.90,     14.125,   69.00,   54.95,   3.89,    28.250,   85.64,   88.54,   3.13
           64,     32.250,   79.41,  109.02,   3.38,     16.125,   79.57,   54.40,   3.37,    32.250,   98.43,   87.95,   2.73
           80,     40.250,   97.90,  110.36,   2.74,     20.125,   97.84,   55.22,   2.74,    40.250,  123.71,   87.34,   2.17
          104,     52.250,  128.79,  108.90,   2.08,     26.125,  129.06,   54.34,   2.08,    52.250,  161.75,   86.71,   1.66
          120,     60.250,  150.16,  107.70,   1.79,     30.125,  151.75,   53.29,   1.77,    60.250,  186.92,   86.52,   1.44
          128,     64.250,  162.62,  106.06,   1.65,     32.125,  162.01,   53.23,   1.66,    64.250,  199.81,   86.32,   1.34
          160,     80.250,  197.73,  108.95,   1.36,     40.125,  197.60,   54.51,   1.36,    80.250,  254.76,   84.56,   1.05
          192,     96.250,  244.96,  105.47,   1.10,     48.125,  244.65,   52.80,   1.10,    96.250,  305.18,   84.66,   0.88
          256,    128.250,  323.20,  106.52,   0.83,     64.125,  323.88,   53.15,   0.83,   128.250,  406.75,   84.64,   0.66
          320,    160.250,  407.16,  105.65,   0.66,     80.125,  405.06,   53.10,   0.66,   160.250,  508.33,   84.62,   0.53
          512,    256.250,  664.63,  103.50,   0.40,    128.125,  664.87,   51.73,   0.40,   256.250,  812.77,   84.63,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126356
