Start time: 1725125241
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.56,    4.95,  19.79,      0.125,   13.51,    2.48,  19.86,     0.250,   11.43,    5.87,  23.50
            1,      0.750,   14.95,   13.47,  17.96,      0.375,   14.91,    6.75,  18.00,     0.750,   14.09,   14.29,  19.06
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.38,   10.91,  17.46,     1.250,   14.37,   23.35,  18.68
            3,      1.750,   15.45,   30.41,  17.38,      0.875,   15.45,   15.21,  17.38,     1.750,   14.71,   31.93,  18.24
            4,      2.250,   15.82,   38.18,  16.97,      1.125,   15.80,   19.11,  16.99,     2.250,   15.68,   38.51,  17.12
            6,      3.250,   17.03,   51.23,  15.76,      1.625,   17.01,   25.64,  15.78,     3.250,   15.98,   54.58,  16.79
            8,      4.250,   17.52,   65.12,  15.32,      2.125,   17.49,   32.61,  15.35,     4.250,   16.39,   69.62,  16.38
           12,      6.250,   19.17,   87.50,  14.00,      3.125,   19.15,   43.81,  14.02,     6.250,   20.43,   82.11,  13.14
           16,      8.250,   21.37,  103.65,  12.56,      4.125,   21.22,   52.18,  12.65,     8.250,   25.57,   86.61,  10.50
           20,     10.250,   25.87,  106.37,  10.38,      5.125,   25.93,   53.07,  10.35,    10.250,   31.49,   87.37,   8.52
           24,     12.250,   32.33,  101.72,   8.30,      6.125,   32.27,   50.95,   8.32,    12.250,   37.29,   88.18,   7.20
           28,     14.250,   35.08,  109.04,   7.65,      7.125,   35.02,   54.62,   7.67,    14.250,   43.51,   87.91,   6.17
           32,     16.250,   39.67,  109.95,   6.77,      8.125,   39.67,   54.97,   6.77,    16.250,   48.72,   89.53,   5.51
           40,     20.250,   48.90,  111.16,   5.49,     10.125,   48.88,   55.61,   5.49,    20.250,   60.94,   89.20,   4.41
           48,     24.250,   58.95,  110.42,   4.55,     12.125,   58.91,   55.25,   4.56,    24.250,   73.22,   88.91,   3.67
           56,     28.250,   68.90,  110.06,   3.90,     14.125,   69.07,   54.90,   3.89,    28.250,   85.58,   88.61,   3.14
           64,     32.250,   79.42,  109.00,   3.38,     16.125,   79.61,   54.37,   3.37,    32.250,   98.39,   87.99,   2.73
           80,     40.250,   98.11,  110.12,   2.74,     20.125,   97.80,   55.24,   2.74,    40.250,  123.84,   87.25,   2.17
          104,     52.250,  128.88,  108.82,   2.08,     26.125,  129.10,   54.32,   2.08,    52.250,  161.93,   86.62,   1.66
          120,     60.250,  150.12,  107.74,   1.79,     30.125,  151.80,   53.27,   1.77,    60.250,  186.98,   86.50,   1.44
          128,     64.250,  162.53,  106.12,   1.65,     32.125,  162.30,   53.13,   1.65,    64.250,  199.58,   86.42,   1.34
          160,     80.250,  197.62,  109.01,   1.36,     40.125,  197.71,   54.48,   1.36,    80.250,  254.66,   84.59,   1.05
          192,     96.250,  244.85,  105.52,   1.10,     48.125,  244.45,   52.85,   1.10,    96.250,  305.32,   84.62,   0.88
          256,    128.250,  323.35,  106.47,   0.83,     64.125,  323.77,   53.16,   0.83,   128.250,  406.85,   84.62,   0.66
          320,    160.250,  406.32,  105.87,   0.66,     80.125,  404.28,   53.20,   0.66,   160.250,  508.24,   84.64,   0.53
          512,    256.250,  664.00,  103.59,   0.40,    128.125,  664.55,   51.75,   0.40,   256.250,  812.65,   84.65,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125517
