Start time: 1725125241
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.71,    4.90,  19.59,      0.125,   13.67,    2.45,  19.64,     0.250,   11.50,    5.83,  23.34
            1,      0.750,   15.09,   13.34,  17.79,      0.375,   15.09,    6.67,  17.79,     0.750,   14.31,   14.07,  18.76
            2,      1.250,   15.31,   21.92,  17.54,      0.625,   15.26,   11.00,  17.60,     1.250,   14.57,   23.03,  18.42
            3,      1.750,   15.65,   30.02,  17.16,      0.875,   15.60,   15.06,  17.21,     1.750,   14.93,   31.46,  17.98
            4,      2.250,   15.92,   37.94,  16.86,      1.125,   15.94,   18.95,  16.84,     2.250,   16.01,   37.73,  16.77
            6,      3.250,   17.27,   50.52,  15.54,      1.625,   17.27,   25.26,  15.55,     3.250,   16.29,   53.55,  16.48
            8,      4.250,   17.72,   64.39,  15.15,      2.125,   17.71,   32.20,  15.15,     4.250,   16.55,   68.95,  16.22
           12,      6.250,   19.21,   87.34,  13.98,      3.125,   19.20,   43.68,  13.98,     6.250,   20.56,   81.59,  13.05
           16,      8.250,   21.39,  103.51,  12.55,      4.125,   21.31,   51.97,  12.60,     8.250,   25.60,   86.51,  10.49
           20,     10.250,   25.89,  106.26,  10.37,      5.125,   25.91,   53.10,  10.36,    10.250,   31.39,   87.66,   8.55
           24,     12.250,   32.36,  101.63,   8.30,      6.125,   32.36,   50.80,   8.29,    12.250,   37.31,   88.13,   7.19
           28,     14.250,   35.43,  107.96,   7.58,      7.125,   35.13,   54.45,   7.64,    14.250,   43.52,   87.91,   6.17
           32,     16.250,   39.63,  110.08,   6.77,      8.125,   39.59,   55.09,   6.78,    16.250,   48.70,   89.57,   5.51
           40,     20.250,   48.86,  111.26,   5.49,     10.125,   48.88,   55.61,   5.49,    20.250,   60.91,   89.24,   4.41
           48,     24.250,   58.88,  110.55,   4.56,     12.125,   58.76,   55.39,   4.57,    24.250,   73.44,   88.64,   3.66
           56,     28.250,   68.92,  110.02,   3.89,     14.125,   69.00,   54.95,   3.89,    28.250,   85.80,   88.39,   3.13
           64,     32.250,   79.49,  108.90,   3.38,     16.125,   79.66,   54.34,   3.37,    32.250,   98.55,   87.85,   2.72
           80,     40.250,   98.06,  110.19,   2.74,     20.125,   97.84,   55.22,   2.74,    40.250,  124.21,   86.99,   2.16
          104,     52.250,  128.87,  108.84,   2.08,     26.125,  129.18,   54.29,   2.08,    52.250,  162.72,   86.19,   1.65
          120,     60.250,  150.41,  107.53,   1.78,     30.125,  152.44,   53.05,   1.76,    60.250,  188.66,   85.73,   1.42
          128,     64.250,  163.66,  105.38,   1.64,     32.125,  163.28,   52.81,   1.64,    64.250,  201.51,   85.59,   1.33
          160,     80.250,  199.17,  108.16,   1.35,     40.125,  198.43,   54.28,   1.35,    80.250,  256.88,   83.86,   1.05
          192,     96.250,  246.75,  104.71,   1.09,     48.125,  246.00,   52.51,   1.09,    96.250,  307.82,   83.94,   0.87
          256,    128.250,  325.75,  105.68,   0.82,     64.125,  326.46,   52.73,   0.82,   128.250,  409.96,   83.98,   0.65
          320,    160.250,  408.51,  105.30,   0.66,     80.125,  406.55,   52.90,   0.66,   160.250,  511.82,   84.05,   0.52
          512,    256.250,  670.45,  102.60,   0.40,    128.125,  670.58,   51.29,   0.40,   256.250,  818.06,   84.09,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725125519
