Start time: 1725126346
mixbench-cpu (v0.04-12-g440a133)
Use "-h" argument to see available options
Working memory size: 256MB
Total threads: 96
---------------------------------------------------------- CSV data ----------------------------------------------------------
Experiment ID, Single Precision ops,,,,              Double precision ops,,,,              Integer operations,,, 
Compute iters, Flops/byte, ex.time,  GFLOPS, GB/sec, Flops/byte, ex.time,  GFLOPS, GB/sec, Iops/byte, ex.time,   GIOPS, GB/sec
            0,      0.250,   13.54,    4.96,  19.83,      0.125,   13.52,    2.48,  19.85,     0.250,   11.21,    5.99,  23.94
            1,      0.750,   14.92,   13.49,  17.99,      0.375,   14.95,    6.73,  17.96,     0.750,   14.10,   14.28,  19.04
            2,      1.250,   15.46,   21.70,  17.36,      0.625,   15.21,   11.03,  17.65,     1.250,   14.35,   23.39,  18.71
            3,      1.750,   15.78,   29.77,  17.01,      0.875,   15.72,   14.94,  17.07,     1.750,   14.92,   31.48,  17.99
            4,      2.250,   15.83,   38.16,  16.96,      1.125,   15.76,   19.16,  17.03,     2.250,   15.57,   38.79,  17.24
            6,      3.250,   16.84,   51.81,  15.94,      1.625,   16.73,   26.07,  16.04,     3.250,   15.89,   54.89,  16.89
            8,      4.250,   17.40,   65.57,  15.43,      2.125,   17.40,   32.78,  15.43,     4.250,   16.34,   69.81,  16.43
           12,      6.250,   19.14,   87.68,  14.03,      3.125,   19.12,   43.88,  14.04,     6.250,   20.36,   82.40,  13.18
           16,      8.250,   21.28,  104.09,  12.62,      4.125,   21.29,   52.01,  12.61,     8.250,   25.51,   86.83,  10.52
           20,     10.250,   25.83,  106.53,  10.39,      5.125,   25.91,   53.10,  10.36,    10.250,   31.35,   87.78,   8.56
           24,     12.250,   32.27,  101.91,   8.32,      6.125,   32.20,   51.06,   8.34,    12.250,   37.34,   88.06,   7.19
           28,     14.250,   35.15,  108.84,   7.64,      7.125,   35.01,   54.63,   7.67,    14.250,   43.51,   87.91,   6.17
           32,     16.250,   39.82,  109.54,   6.74,      8.125,   39.54,   55.16,   6.79,    16.250,   48.81,   89.37,   5.50
           40,     20.250,   48.84,  111.31,   5.50,     10.125,   48.79,   55.70,   5.50,    20.250,   61.04,   89.05,   4.40
           48,     24.250,   59.04,  110.26,   4.55,     12.125,   58.86,   55.30,   4.56,    24.250,   73.30,   88.80,   3.66
           56,     28.250,   68.99,  109.93,   3.89,     14.125,   69.19,   54.80,   3.88,    28.250,   85.68,   88.51,   3.13
           64,     32.250,   79.38,  109.05,   3.38,     16.125,   79.71,   54.30,   3.37,    32.250,   98.56,   87.83,   2.72
           80,     40.250,   98.22,  110.00,   2.73,     20.125,   97.90,   55.18,   2.74,    40.250,  124.16,   87.02,   2.16
          104,     52.250,  128.92,  108.79,   2.08,     26.125,  129.30,   54.24,   2.08,    52.250,  161.95,   86.61,   1.66
          120,     60.250,  150.01,  107.82,   1.79,     30.125,  151.81,   53.27,   1.77,    60.250,  187.20,   86.40,   1.43
          128,     64.250,  162.56,  106.09,   1.65,     32.125,  162.73,   52.99,   1.65,    64.250,  199.85,   86.30,   1.34
          160,     80.250,  197.88,  108.86,   1.36,     40.125,  197.86,   54.44,   1.36,    80.250,  254.97,   84.49,   1.05
          192,     96.250,  245.62,  105.19,   1.09,     48.125,  244.78,   52.78,   1.10,    96.250,  305.21,   84.65,   0.88
          256,    128.250,  323.50,  106.42,   0.83,     64.125,  324.22,   53.09,   0.83,   128.250,  406.93,   84.60,   0.66
          320,    160.250,  409.60,  105.02,   0.66,     80.125,  407.53,   52.78,   0.66,   160.250,  508.55,   84.59,   0.53
          512,    256.250,  664.94,  103.45,   0.40,    128.125,  665.22,   51.70,   0.40,   256.250,  813.60,   84.55,   0.33
------------------------------------------------------------------------------------------------------------------------------
End time: 1725126622
